station_id,num_bikes_available,last_reported,is_renting,num_docks_available,eightd_has_available_keys,is_returning,station_status,num_ebikes_available,num_bikes_disabled,is_installed,num_docks_disabled,legacy_id,valet,eightd_active_station_services
321,37,1656535180,1,1,False,1,active,2,0,1,0,321,,
323,31,1656535515,1,5,False,1,active,1,3,1,0,323,,
324,71,1656535369,1,2,False,1,active,1,1,1,0,324,,
325,28,1656529700,0,2,False,0,active,1,5,1,0,325,,
326,4,1656535476,1,34,False,1,active,0,3,1,0,326,,
327,33,1656535561,1,1,False,1,active,5,5,1,0,327,,
328,20,1656535448,1,13,False,1,active,2,2,1,0,328,,
330,27,1656535539,1,10,False,1,active,0,5,1,0,330,,
331,19,1656535154,1,6,False,1,active,1,2,1,0,331,,
332,1,1656535409,1,33,False,1,active,0,2,1,0,332,,
334,10,1656535426,1,32,False,1,active,0,2,1,0,334,,
335,5,1656535472,1,20,False,1,active,0,1,1,0,335,,
336,31,1656535177,1,23,False,1,active,1,3,1,0,336,,
339,9,1656534492,1,30,False,1,active,0,2,1,0,339,,
340,13,1656535446,1,14,False,1,active,0,0,1,0,340,,
341,11,1656535432,1,8,False,1,active,2,0,1,0,341,,
342,10,1656535319,1,18,False,1,active,1,1,1,0,342,,
343,21,1656535315,1,1,False,1,active,1,1,1,0,343,,
344,5,1656535580,1,16,False,1,active,1,2,1,0,344,,
346,5,1656535374,1,22,False,1,active,1,0,1,0,346,,
347,17,1656535589,1,33,False,1,active,1,4,1,0,347,,
349,24,1656535369,1,37,False,1,active,0,0,1,0,349,,
350,9,1656535588,1,33,False,1,active,0,3,1,0,350,,
352,22,1656535491,1,13,False,1,active,0,1,1,0,352,,
353,19,1656535279,1,8,False,1,active,2,0,1,0,353,,
354,39,1656535281,1,22,False,1,active,0,2,1,0,354,,
355,35,1656535214,1,8,False,1,active,0,0,1,0,355,,
356,10,1656535369,1,12,False,1,active,3,1,1,0,356,,
358,24,1656535566,1,24,False,1,active,0,2,1,0,358,,
359,35,1656535407,1,43,False,1,active,0,1,1,0,359,,
360,22,1656535531,1,13,False,1,active,0,3,1,0,360,,
361,77,1656535529,1,0,False,1,active,2,2,1,0,361,,
362,17,1656535492,1,38,False,1,active,0,0,1,0,362,,
363,57,1656535490,1,15,False,1,active,3,1,1,0,363,,
364,22,1656535545,1,4,False,1,active,0,1,1,0,364,,
366,9,1656534928,1,24,False,1,active,1,0,1,0,366,,
367,44,1656535401,1,12,False,1,active,2,1,1,0,367,,
368,12,1656535418,1,27,False,1,active,0,7,1,0,368,,
369,32,1656535249,1,43,False,1,active,4,1,1,0,369,,
372,17,1656535509,1,7,False,1,active,0,3,1,0,372,,
373,16,1656533335,1,3,False,1,active,0,0,1,0,373,,
376,32,1656535594,1,7,False,1,active,2,2,1,0,376,,
377,28,1656535422,1,18,False,1,active,0,3,1,0,377,,
379,45,1656535545,1,9,False,1,active,7,0,1,0,379,,
380,20,1656535593,1,17,False,1,active,0,4,1,0,380,,
383,12,1656535440,1,25,False,1,active,2,1,1,0,383,,
385,9,1656534033,1,20,False,1,active,0,0,1,0,385,,
386,60,1656535588,1,15,False,1,active,1,4,1,0,386,,
387,31,1656535338,1,4,False,1,active,1,4,1,0,387,,
388,11,1656535398,1,18,False,1,active,0,5,1,0,388,,
389,17,1656535437,1,8,False,1,active,2,2,1,0,389,,
390,42,1656535532,1,4,False,1,active,0,2,1,0,390,,
391,19,1656535554,1,22,False,1,active,0,1,1,0,391,,
392,30,1656535500,1,4,False,1,active,0,0,1,0,392,,
393,7,1656535581,1,30,False,1,active,0,0,1,0,393,,
394,2,1656535284,1,29,False,1,active,0,2,1,1,394,,
396,10,1656535290,1,14,False,1,active,0,1,1,0,396,,
397,0,1656534853,1,69,False,1,active,0,6,1,0,397,,
398,33,1656535553,1,0,False,1,active,2,2,1,0,398,,
399,3,1656535337,1,33,False,1,active,1,2,1,0,399,,
400,4,1656535120,1,11,False,1,active,0,0,1,0,400,,
401,27,1656535585,1,14,False,1,active,6,0,1,0,401,,
403,43,1656535455,1,10,False,1,active,1,4,1,0,403,,
405,18,1656535540,1,32,False,1,active,1,1,1,0,405,,
406,9,1656535539,1,10,False,1,active,1,1,1,0,406,,
408,34,1656535534,1,9,False,1,active,0,2,1,0,408,,
410,28,1656535550,1,50,False,1,active,1,1,1,0,410,,
411,2,1656535499,1,27,False,1,active,1,1,1,0,411,,
412,22,1656535569,1,5,False,1,active,0,2,1,0,412,,
415,29,1656535179,1,16,False,1,active,0,1,1,0,415,,
416,15,1656535560,1,15,False,1,active,0,1,1,0,416,,
417,24,1656534660,1,1,False,1,active,0,0,1,0,417,,
418,36,1656528957,0,1,False,0,active,3,0,1,0,418,,
419,0,86400,0,0,False,0,out_of_service,0,0,0,0,419,,
420,15,1656535416,1,35,False,1,active,0,1,1,0,420,,
421,14,1656535289,1,5,False,1,active,1,0,1,0,421,,
422,1,1656535586,1,109,False,1,active,0,1,1,1,422,,
423,0,1656535589,1,43,False,1,active,0,1,1,0,423,,
426,74,1656535595,1,3,False,1,active,4,4,1,0,426,,
427,27,1656535539,1,16,False,1,active,0,4,1,0,427,,
428,10,1656534929,1,29,False,1,active,1,2,1,0,428,,
432,7,1656535225,1,22,False,1,active,1,2,1,0,432,,
434,44,1656535306,1,9,False,1,active,1,7,1,0,434,,
435,42,1656535557,1,4,False,1,active,0,3,1,0,435,,
436,19,1656535439,1,8,False,1,active,0,0,1,0,436,,
437,22,1656534243,1,0,False,1,active,1,1,1,0,437,,
438,8,1656535426,1,35,False,1,active,3,2,1,1,438,,
439,19,1656535589,1,21,False,1,active,1,3,1,0,439,,
440,21,1656535315,1,8,False,1,active,0,2,1,0,440,,
442,24,1656535430,1,23,False,1,active,4,4,1,0,442,,
443,11,1656534829,1,8,False,1,active,1,4,1,0,443,,
445,22,1656535483,1,83,False,1,active,1,2,1,0,445,,
446,0,86400,0,0,False,0,out_of_service,0,0,0,0,446,,
447,1,1656535591,1,28,False,1,active,0,1,1,0,447,,
448,0,1656535541,1,25,False,1,active,0,2,1,0,448,,
450,5,1656535581,1,62,False,1,active,1,0,1,0,450,,
453,12,1656535429,1,53,False,1,active,4,1,1,0,453,,
454,1,1656535551,1,32,False,1,active,0,2,1,0,454,,
455,46,1656535378,1,11,False,1,active,0,2,1,0,455,,
456,11,1656535473,1,37,False,1,active,0,3,1,0,456,,
457,1,1656535556,1,73,False,1,active,1,5,1,0,457,,
458,8,1656535549,1,21,False,1,active,1,2,1,0,458,,
460,18,1656535439,1,2,False,1,active,2,4,1,0,460,,
461,15,1656535569,1,39,False,1,active,1,2,1,0,461,,
462,39,1656535375,1,30,False,1,active,0,6,1,0,462,,
464,43,1656535512,1,35,False,1,active,0,1,1,0,464,,
465,19,1656535379,1,15,False,1,active,2,4,1,0,465,,
466,23,1656535521,1,11,False,1,active,0,0,1,0,466,,
468,0,1656535489,1,75,False,1,active,0,4,1,0,468,,
469,4,1656535460,1,80,False,1,active,1,1,1,0,469,,
470,8,1656535552,1,76,False,1,active,0,0,1,0,470,,
471,29,1656535510,1,0,False,1,active,3,2,1,0,471,,
472,14,1656535367,1,39,False,1,active,0,2,1,0,472,,
473,48,1656535401,1,14,False,1,active,1,2,1,0,473,,
474,31,1656535595,1,6,False,1,active,0,4,1,0,474,,
476,5,1656535315,1,59,False,1,active,1,0,1,0,476,,
477,69,1656535455,0,1,False,0,active,39,1,1,0,477,,
478,11,1656535528,1,22,False,1,active,1,3,1,0,478,,
479,12,1656535440,1,17,False,1,active,0,1,1,0,479,,
480,4,1656535441,1,22,False,1,active,1,2,1,0,480,,
481,10,1656535406,1,12,False,1,active,1,3,1,0,481,,
482,22,1656535571,1,52,False,1,active,2,3,1,0,482,,
483,12,1656535434,1,24,False,1,active,1,0,1,0,483,,
484,21,1656535584,1,0,False,1,active,7,6,1,46,484,"{'station_id': '66dc48ef-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 120, 'region': 'BKN', 'valet_revision': 42522, 'off_dock_count': 77, 'active': True, 'dock_blocked_count': 46}",[{'id': '66dc48ef-0aca-11e7-82f6-3863bb44ef7c'}]
485,6,1656535489,1,31,False,1,active,2,2,1,0,485,,
486,0,86400,1,0,False,1,active,0,0,1,0,486,,
488,13,1656535592,1,28,False,1,active,5,3,1,0,488,,
489,24,1656535377,1,21,False,1,active,0,3,1,0,489,,
490,2,1656535574,1,63,False,1,active,1,1,1,0,490,"{'station_id': '66dc686c-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 120, 'region': 'BKN', 'valet_revision': 12057, 'off_dock_count': 10, 'active': True, 'dock_blocked_count': 0}",[{'id': '66dc686c-0aca-11e7-82f6-3863bb44ef7c'}]
494,2,1656535565,1,63,False,1,active,1,1,1,0,494,,
495,5,1656535527,1,31,False,1,active,2,1,1,0,495,,
496,52,1656535572,1,9,False,1,active,3,4,1,0,496,,
497,0,86400,0,0,False,0,out_of_service,0,0,0,0,497,,
500,29,1656535555,1,44,False,1,active,1,4,1,0,500,,
501,19,1656535472,1,61,False,1,active,1,3,1,0,501,,
502,5,1656535580,1,28,False,1,active,2,3,1,0,502,,
503,15,1656535395,1,12,False,1,active,1,2,1,0,503,,
504,6,1656535436,1,45,False,1,active,0,3,1,0,504,,
505,27,1656535533,1,21,False,1,active,1,3,1,0,505,,
507,41,1656535480,1,34,False,1,active,0,4,1,0,507,,
508,1,1656535123,1,24,False,1,active,1,0,1,0,508,,
509,18,1656535522,1,39,False,1,active,7,4,1,0,509,,
510,38,1656535512,1,0,False,1,active,10,1,1,45,510,"{'station_id': '66dc7b10-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 120, 'region': 'BKN', 'valet_revision': 13491, 'off_dock_count': 54, 'active': True, 'dock_blocked_count': 45}",[{'id': '66dc7b10-0aca-11e7-82f6-3863bb44ef7c'}]
511,10,1656535476,1,19,False,1,active,0,2,1,0,511,,
512,16,1656535568,1,10,False,1,active,3,3,1,0,512,,
513,0,1656535483,1,24,False,1,active,0,4,1,1,513,,
514,25,1656535561,1,20,False,1,active,6,5,1,0,514,,
515,0,1656535418,1,76,False,1,active,0,3,1,0,515,,
516,15,1656535577,1,31,False,1,active,0,2,1,0,516,,
522,47,1656535589,1,22,False,1,active,1,3,1,3,522,,
525,35,1656535371,1,20,False,1,active,0,0,1,0,525,,
526,23,1656535180,1,15,False,1,active,0,2,1,0,526,,
528,3,1656535554,1,31,False,1,active,0,5,1,0,528,,
529,32,1656535529,1,4,False,1,active,14,5,1,0,529,,
530,4,1656535509,1,20,False,1,active,2,0,1,0,530,,
531,56,1656534509,1,9,False,1,active,1,1,1,0,531,,
532,30,1656535542,1,9,False,1,active,0,3,1,0,532,,
536,3,1656535585,1,25,False,1,active,0,0,1,1,536,,
537,7,1656535583,1,38,False,1,active,1,8,1,0,537,,
539,28,1656535507,1,2,False,1,active,1,1,1,0,539,,
540,11,1656535049,1,38,False,1,active,0,4,1,0,540,,
545,6,1656535534,1,19,False,1,active,1,0,1,0,545,,
546,29,1656535551,1,12,False,1,active,0,3,1,0,546,,
2000,55,1656535431,1,1,False,1,active,0,1,1,0,2000,,
2002,49,1656535527,1,4,False,1,active,1,3,1,0,2002,,
2003,14,1656535520,1,40,False,1,active,3,0,1,0,2003,,
2006,7,1656535589,1,59,False,1,active,0,7,1,0,2006,,
2008,28,1656535533,1,3,False,1,active,0,3,1,0,2008,,
2009,30,1656535587,1,2,False,1,active,0,3,1,0,2009,,
2010,16,1656535461,1,22,False,1,active,0,4,1,0,2010,,
2012,0,1656535272,1,38,False,1,active,0,3,1,0,2012,,
2021,21,1656535569,1,43,False,1,active,6,1,1,0,2021,,
2022,3,1656534724,1,30,False,1,active,1,0,1,0,2022,,
3016,54,1656535399,1,0,False,1,active,1,0,1,0,3016,,
3041,18,1656535271,1,5,False,1,active,0,1,1,0,3041,,
3042,15,1656535235,1,1,False,1,active,4,3,1,0,3042,,
3043,12,1656534578,1,6,False,1,active,0,1,1,0,3043,,
3044,22,1656535035,1,5,False,1,active,1,0,1,0,3044,,
3046,14,1656534884,1,3,False,1,active,0,1,1,0,3046,,
3047,8,1656535272,1,10,False,1,active,0,3,1,0,3047,,
3048,8,1656535423,1,10,False,1,active,0,1,1,0,3048,,
3049,3,1656535210,1,14,False,1,active,1,1,1,0,3049,,
3050,0,1656534698,1,20,False,1,active,0,1,1,0,3050,,
3052,4,1656535545,1,17,False,1,active,1,2,1,0,3052,,
3053,6,1656535013,1,15,False,1,active,0,2,1,0,3053,,
3054,2,1656534857,1,16,False,1,active,0,1,1,0,3054,,
3055,13,1656533993,1,8,False,1,active,0,1,1,0,3055,,
3056,21,1656535135,1,2,False,1,active,0,0,1,0,3056,,
3057,2,1656535409,1,15,False,1,active,0,0,1,0,3057,,
3058,4,1656535474,1,19,False,1,active,0,0,1,0,3058,,
3059,10,1656535268,1,9,False,1,active,1,0,1,0,3059,,
3060,8,1656535414,1,11,False,1,active,0,0,1,0,3060,,
3061,12,1656528809,1,9,False,1,active,0,0,1,0,3061,,
3062,23,1656533726,1,0,False,1,active,0,0,1,0,3062,,
3063,15,1656535481,1,3,False,1,active,2,2,1,0,3063,,
3064,6,1656534947,1,16,False,1,active,0,1,1,0,3064,,
3065,30,1656534737,1,1,False,1,active,0,0,1,0,3065,,
3066,17,1656535421,1,2,False,1,active,1,0,1,0,3066,,
3067,23,1656535260,1,4,False,1,active,0,0,1,0,3067,,
3068,42,1656534985,1,0,False,1,active,0,0,1,0,3068,,
3069,25,1656535269,1,2,False,1,active,0,1,1,1,3069,,
3070,15,1656535484,1,8,False,1,active,0,0,1,0,3070,,
3071,18,1656535024,1,1,False,1,active,0,0,1,0,3071,,
3072,22,1656533698,1,1,False,1,active,0,1,1,0,3072,,
3074,40,1656534973,1,0,False,1,active,1,2,1,0,3074,,
3075,30,1656532208,1,3,False,1,active,0,0,1,0,3075,,
3076,22,1656535177,1,13,False,1,active,1,0,1,0,3076,,
3077,30,1656535458,1,2,False,1,active,3,1,1,0,3077,,
3078,19,1656535364,1,5,False,1,active,1,2,1,0,3078,,
3080,4,1656534367,1,15,False,1,active,0,2,1,0,3080,,
3081,24,1656535586,1,3,False,1,active,0,2,1,0,3081,,
3082,19,1656535553,1,5,False,1,active,1,1,1,0,3082,,
3083,28,1656535492,1,0,False,1,active,0,2,1,0,3083,,
3085,16,1656535272,1,6,False,1,active,0,3,1,0,3085,,
3086,18,1656535233,1,8,False,1,active,0,4,1,0,3086,,
3087,29,1656534286,1,1,False,1,active,0,0,1,0,3087,,
3088,16,1656535218,1,1,False,1,active,1,2,1,0,3088,,
3092,26,1656535383,1,0,False,1,active,0,1,1,0,3092,,
3093,25,1656535310,1,2,False,1,active,0,1,1,0,3093,,
3094,15,1656535587,1,3,False,1,active,0,0,1,0,3094,,
3095,20,1656534306,1,5,False,1,active,0,1,1,0,3095,,
3096,37,1656535232,1,0,False,1,active,1,2,1,0,3096,,
3100,42,1656534584,1,7,False,1,active,0,2,1,0,3100,,
3101,25,1656535576,1,1,False,1,active,0,1,1,0,3101,,
3102,24,1656534232,1,0,False,1,active,0,3,1,0,3102,,
3105,54,1656533117,1,0,False,1,active,0,0,1,0,3105,,
3106,7,1656535581,1,0,False,1,active,3,44,1,1,3106,,
3107,35,1656535535,1,1,False,1,active,0,3,1,0,3107,,
3108,30,1656535425,1,19,False,1,active,1,2,1,0,3108,,
3109,29,1656534850,1,1,False,1,active,0,1,1,0,3109,,
3110,22,1656535545,1,2,False,1,active,2,3,1,0,3110,,
3112,25,1656535443,1,1,False,1,active,1,3,1,0,3112,,
3113,25,1656535148,1,1,False,1,active,0,1,1,0,3113,,
3115,48,1656535426,1,1,False,1,active,2,0,1,0,3115,,
3116,14,1656535027,1,21,False,1,active,0,0,1,0,3116,,
3117,8,1656535582,1,15,False,1,active,0,3,1,0,3117,,
3118,34,1656535489,1,7,False,1,active,0,0,1,1,3118,,
3119,28,1656535324,1,13,False,1,active,2,4,1,0,3119,,
3121,15,1656535467,1,7,False,1,active,0,3,1,1,3121,,
3122,76,1656487605,0,1,False,0,active,1,2,1,0,3122,,
3123,24,1656535594,1,21,False,1,active,1,2,1,0,3123,,
3124,32,1656535466,1,11,False,1,active,1,0,1,0,3124,,
3125,22,1656535576,1,1,False,1,active,0,0,1,0,3125,,
3126,18,1656535382,1,14,False,1,active,0,2,1,0,3126,,
3127,31,1656535122,1,2,False,1,active,1,1,1,0,3127,,
3128,20,1656535519,1,7,False,1,active,0,0,1,0,3128,,
3129,9,1656535592,1,25,False,1,active,0,4,1,0,3129,,
3130,14,1656535102,1,21,False,1,active,0,0,1,0,3130,,
3131,3,1656535286,1,31,False,1,active,2,2,1,0,3131,,
3132,20,1656535563,1,13,False,1,active,0,2,1,0,3132,,
3134,17,1656534990,1,30,False,1,active,0,4,1,0,3134,,
3135,4,1656535487,1,36,False,1,active,0,0,1,0,3135,,
3136,4,1656535204,1,46,False,1,active,1,0,1,0,3136,,
3137,4,1656535592,1,16,False,1,active,1,9,1,0,3137,,
3139,0,86400,0,0,False,0,out_of_service,0,0,0,0,3139,,
3140,18,1656535592,1,32,False,1,active,3,7,1,0,3140,,
3141,41,1656535548,1,0,False,1,active,1,6,1,45,3141,"{'station_id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 120, 'region': 'BKN', 'valet_revision': 52414, 'off_dock_count': 32, 'active': True, 'dock_blocked_count': 45}",[{'id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}]
3142,7,1656535592,1,32,False,1,active,0,5,1,1,3142,,
3143,1,1656535245,1,44,False,1,active,1,2,1,0,3143,,
3144,4,1656535156,1,39,False,1,active,0,3,1,0,3144,,
3145,4,1656535394,1,39,False,1,active,3,2,1,0,3145,,
3146,2,1656535530,1,41,False,1,active,0,3,1,0,3146,,
3147,9,1656535476,1,27,False,1,active,1,2,1,0,3147,,
3148,0,1656535520,1,24,False,1,active,0,6,1,0,3148,,
3150,1,1656535287,1,46,False,1,active,0,0,1,0,3150,,
3151,0,1656535320,1,45,False,1,active,0,2,1,0,3151,,
3152,7,1656534961,1,34,False,1,active,1,1,1,0,3152,,
3154,1,1656534999,1,45,False,1,active,0,0,1,0,3154,,
3156,5,1656535566,1,29,False,1,active,0,3,1,0,3156,,
3157,7,1656535127,1,19,False,1,active,0,1,1,0,3157,,
3158,0,1656535221,1,29,False,1,active,0,1,1,0,3158,,
3159,4,1656535591,1,26,False,1,active,2,1,1,0,3159,,
3160,1,1656535564,1,34,False,1,active,0,3,1,0,3160,,
3161,1,1656534514,1,57,False,1,active,1,1,1,0,3161,,
3163,7,1656535263,1,33,False,1,active,1,3,1,0,3163,,
3164,11,1656535468,1,53,False,1,active,9,2,1,0,3164,,
3165,9,1656535513,1,37,False,1,active,1,3,1,0,3165,,
3166,8,1656535593,1,30,False,1,active,5,2,1,0,3166,,
3167,0,1656535207,1,50,False,1,active,0,4,1,0,3167,,
3169,1,1656535591,1,71,False,1,active,0,2,1,0,3169,,
3170,2,1656535528,1,31,False,1,active,0,2,1,0,3170,,
3171,6,1656535574,1,32,False,1,active,1,0,1,0,3171,,
3172,3,1656535490,1,22,False,1,active,1,2,1,0,3172,,
3173,9,1656535561,1,64,False,1,active,2,4,1,1,3173,,
3175,8,1656535587,1,28,False,1,active,2,7,1,0,3175,,
3177,0,1656535544,1,62,False,1,active,0,1,1,0,3177,,
3178,0,1656534351,1,75,False,1,active,0,3,1,0,3178,,
3179,16,1656535571,1,5,False,1,active,0,2,1,0,3179,,
3184,5,1656535119,1,7,False,1,active,0,2,1,0,3184,,
3185,20,1656534983,1,1,False,1,active,1,1,1,0,3185,,
3186,20,1656535531,1,1,False,1,active,1,1,1,20,3186,"{'station_id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 100, 'region': 'NYC', 'valet_revision': 25421, 'off_dock_count': 0, 'active': True, 'dock_blocked_count': 20}",[{'id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c'}]
3187,15,1656533858,1,6,False,1,active,0,1,1,0,3187,,
3191,16,1656534989,1,2,False,1,active,2,0,1,0,3191,,
3192,1,1656535447,1,19,False,1,active,1,2,1,0,3192,,
3193,10,1656530837,1,7,False,1,active,0,1,1,0,3193,,
3194,12,1656533352,1,9,False,1,active,6,1,1,0,3194,,
3195,0,1656533043,0,31,False,0,active,0,0,1,3,3195,,
3196,4,1656528592,1,13,False,1,active,3,1,1,0,3196,,
3198,6,1656531077,1,11,False,1,active,4,1,1,0,3198,,
3199,9,1656535063,1,4,False,1,active,4,1,1,0,3199,,
3201,11,1656524840,1,7,False,1,active,6,0,1,0,3201,,
3202,15,1656535533,1,2,False,1,active,0,1,1,0,3202,,
3203,25,1656535547,1,1,False,1,active,2,0,1,0,3203,,
3205,14,1656535423,1,7,False,1,active,2,1,1,0,3205,,
3206,20,1656535573,1,5,False,1,active,9,1,1,0,3206,,
3207,16,1656535547,1,9,False,1,active,2,1,1,0,3207,,
3209,13,1656535300,1,6,False,1,active,5,2,1,1,3209,,
3210,12,1656535420,1,4,False,1,active,1,2,1,0,3210,,
3211,18,1656535448,1,4,False,1,active,0,0,1,0,3211,,
3212,9,1656534555,1,11,False,1,active,4,2,1,0,3212,,
3213,10,1656534964,1,12,False,1,active,0,0,1,0,3213,,
3214,16,1656535529,1,4,False,1,active,1,2,1,0,3214,,
3220,16,1656526597,1,1,False,1,active,13,1,1,0,3220,,
3221,14,1656535464,1,13,False,1,active,2,0,1,0,3221,,
3225,6,1656535420,1,7,False,1,active,5,1,1,0,3225,,
3226,2,1656535408,1,43,False,1,active,1,0,1,0,3226,,
3231,1,1656534998,1,35,False,1,active,0,2,1,0,3231,,
3232,46,1656534015,1,0,False,1,active,0,1,1,0,3232,,
3233,0,1656535460,1,18,False,1,active,0,2,1,0,3233,,
3235,11,1656535565,1,19,False,1,active,2,4,1,0,3235,,
3236,20,1656535496,1,11,False,1,active,4,2,1,0,3236,,
3238,8,1656535573,1,23,False,1,active,1,4,1,0,3238,,
3241,0,1656533160,1,18,False,1,active,0,1,1,0,3241,,
3242,58,1656534856,1,0,False,1,active,1,1,1,0,3242,,
