station_id,num_bikes_disabled,num_docks_disabled,legacy_id,is_installed,num_ebikes_available,is_renting,num_bikes_available,num_docks_available,last_reported,is_returning,eightd_has_available_keys,station_status,valet,eightd_active_station_services
339,2,0,339,1,0,1,10,29,1656528578,1,False,active,,
340,0,0,340,1,0,1,18,9,1656527058,1,False,active,,
341,0,0,341,1,0,1,7,12,1656528474,1,False,active,,
342,0,0,342,1,2,1,10,19,1656528079,1,False,active,,
343,3,0,343,1,0,1,18,2,1656528514,1,False,active,,
344,2,0,344,1,0,1,3,18,1656528592,1,False,active,,
346,0,0,346,1,0,1,4,23,1656528504,1,False,active,,
347,3,0,347,1,1,1,35,16,1656528572,1,False,active,,
349,0,0,349,1,0,1,22,39,1656528572,1,False,active,,
350,6,0,350,1,1,1,8,32,1656528642,1,False,active,,
352,1,0,352,1,0,1,27,8,1656528566,1,False,active,,
353,3,0,353,1,0,1,15,9,1656528610,1,False,active,,
354,3,0,354,1,1,1,37,23,1656528687,1,False,active,,
355,0,0,355,1,1,1,40,3,1656528312,1,False,active,,
356,1,0,356,1,0,1,5,16,1656528615,1,False,active,,
358,3,0,358,1,4,1,20,27,1656528569,1,False,active,,
359,1,0,359,1,6,1,62,16,1656528418,1,False,active,,
360,8,0,360,1,0,1,30,0,1656528636,1,False,active,,
361,2,0,361,1,2,1,77,0,1656528327,1,False,active,,
362,0,0,362,1,4,1,19,36,1656528439,1,False,active,,
363,3,0,363,1,1,1,52,18,1656528688,1,False,active,,
364,0,0,364,1,0,1,20,7,1656528208,1,False,active,,
366,0,0,366,1,0,1,3,30,1656528309,1,False,active,,
367,1,0,367,1,2,1,50,6,1656528615,1,False,active,,
368,5,0,368,1,0,1,6,36,1656528580,1,False,active,,
369,2,0,369,1,5,1,27,47,1656528543,1,False,active,,
372,2,0,372,1,0,1,14,11,1656528535,1,False,active,,
373,0,0,373,1,1,1,18,1,1656528447,1,False,active,,
376,2,0,376,1,2,1,37,2,1656528672,1,False,active,,
377,4,0,377,1,2,1,35,10,1656528667,1,False,active,,
379,2,0,379,1,4,1,26,27,1656528563,1,False,active,,
380,4,0,380,1,3,1,17,20,1656528661,1,False,active,,
383,2,0,383,1,3,1,3,34,1656528468,1,False,active,,
385,0,0,385,1,1,1,17,12,1656527978,1,False,active,,
386,3,0,386,1,1,1,72,4,1656528698,1,False,active,,
387,3,0,387,1,2,1,35,1,1656528260,1,False,active,,
388,4,0,388,1,1,1,15,16,1656528559,1,False,active,,
389,0,0,389,1,0,1,11,16,1656528527,1,False,active,,
390,2,0,390,1,0,1,45,1,1656528184,1,False,active,,
391,3,0,391,1,0,1,16,23,1656528161,1,False,active,,
392,0,0,392,1,0,1,32,3,1656528530,1,False,active,,
393,0,0,393,1,1,1,4,34,1656528529,1,False,active,,
394,1,1,394,1,0,1,3,29,1656528551,1,False,active,,
396,1,0,396,1,0,1,6,18,1656528011,1,False,active,,
397,6,0,397,1,0,1,2,67,1656527588,1,False,active,,
398,2,0,398,1,0,1,30,5,1656528412,1,False,active,,
399,1,0,399,1,0,1,6,31,1656528040,1,False,active,,
400,0,0,400,1,1,1,3,12,1656528435,1,False,active,,
401,3,0,401,1,3,1,18,20,1656528679,1,False,active,,
403,2,0,403,1,0,1,39,16,1656528442,1,False,active,,
405,0,0,405,1,1,1,18,33,1656528615,1,False,active,,
406,2,0,406,1,1,1,5,13,1656528156,1,False,active,,
408,1,0,408,1,0,1,28,16,1656528245,1,False,active,,
410,1,0,410,1,0,1,20,58,1656528144,1,False,active,,
411,1,0,411,1,2,1,3,26,1656528505,1,False,active,,
412,2,0,412,1,0,1,22,5,1656528512,1,False,active,,
415,3,0,415,1,0,1,38,5,1656527386,1,False,active,,
416,1,0,416,1,0,1,16,14,1656528481,1,False,active,,
417,0,0,417,1,0,1,24,1,1656526232,1,False,active,,
418,0,0,418,1,2,1,36,1,1656528595,1,False,active,,
419,0,0,419,0,0,0,0,0,86400,0,False,out_of_service,,
420,1,0,420,1,0,1,16,34,1656527904,1,False,active,,
421,2,0,421,1,1,1,11,6,1656528680,1,False,active,,
422,7,0,422,1,0,1,0,107,1656528574,1,False,active,,
423,0,0,423,1,1,1,1,43,1656528568,1,False,active,,
426,6,0,426,1,3,1,72,3,1656528567,1,False,active,,
427,4,0,427,1,0,1,42,1,1656528203,1,False,active,,
428,0,0,428,1,0,1,12,29,1656527017,1,False,active,,
432,2,0,432,1,1,1,3,26,1656528682,1,False,active,,
434,7,0,434,1,0,1,47,6,1656528593,1,False,active,,
435,6,0,435,1,2,1,36,8,1656528686,1,False,active,,
436,0,0,436,1,2,1,19,8,1656528340,1,False,active,,
437,1,0,437,1,0,1,22,0,1656528580,1,False,active,,
438,1,1,438,1,0,1,11,33,1656528541,1,False,active,,
439,4,0,439,1,1,1,16,23,1656528234,1,False,active,,
440,2,0,440,1,1,1,22,8,1656528441,1,False,active,,
442,4,0,442,1,3,1,21,25,1656528615,1,False,active,,
443,4,0,443,1,0,1,10,9,1656528308,1,False,active,,
445,1,0,445,1,6,1,23,83,1656528587,1,False,active,,
446,0,0,446,0,0,0,0,0,86400,0,False,out_of_service,,
447,1,0,447,1,0,1,8,22,1656528320,1,False,active,,
448,1,0,448,1,1,1,1,25,1656528245,1,False,active,,
450,0,0,450,1,3,1,8,59,1656528587,1,False,active,,
453,1,0,453,1,1,1,3,62,1656528480,1,False,active,,
454,2,0,454,1,0,1,4,29,1656527660,1,False,active,,
455,1,0,455,1,1,1,56,2,1656528360,1,False,active,,
456,3,0,456,1,9,1,34,14,1656528681,1,False,active,,
457,2,0,457,1,2,1,3,74,1656528676,1,False,active,,
458,4,0,458,1,4,1,20,6,1656528667,1,False,active,,
460,3,0,460,1,3,1,14,8,1656528609,1,False,active,,
461,2,0,461,1,1,1,4,50,1656528582,1,False,active,,
462,6,0,462,1,0,1,24,45,1656528254,1,False,active,,
464,3,0,464,1,4,1,48,28,1656528668,1,False,active,,
465,6,0,465,1,3,1,14,18,1656528588,1,False,active,,
466,0,0,466,1,4,1,31,3,1656528695,1,False,active,,
468,4,0,468,1,0,1,1,74,1656528394,1,False,active,,
469,1,0,469,1,2,1,6,78,1656528595,1,False,active,,
470,4,0,470,1,4,1,14,66,1656528633,1,False,active,,
471,2,0,471,1,1,1,26,3,1656528668,1,False,active,,
472,2,0,472,1,1,1,19,34,1656528617,1,False,active,,
473,2,0,473,1,0,1,50,12,1656528696,1,False,active,,
474,3,0,474,1,2,1,36,2,1656528503,1,False,active,,
476,0,0,476,1,1,1,4,60,1656528688,1,False,active,,
477,2,0,477,1,40,0,68,1,1656528453,0,False,active,,
478,4,0,478,1,2,1,4,28,1656528588,1,False,active,,
479,0,0,479,1,4,1,8,22,1656528142,1,False,active,,
480,1,0,480,1,0,1,5,23,1656528608,1,False,active,,
481,2,0,481,1,2,1,11,12,1656528612,1,False,active,,
482,3,0,482,1,2,1,13,63,1656528664,1,False,active,,
483,1,0,483,1,1,1,9,26,1656527159,1,False,active,,
484,2,47,484,1,1,1,2,0,1656528553,1,False,active,"{'valet_revision': 42478, 'region': 'BKN', 'off_dock_count': 113, 'off_dock_capacity': 120, 'station_id': '66dc48ef-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 46, 'active': False}",[{'id': '66dc48ef-0aca-11e7-82f6-3863bb44ef7c'}]
485,1,0,485,1,0,1,2,36,1656528671,1,False,active,,
486,0,0,486,1,0,1,0,0,86400,1,False,active,,
488,1,0,488,1,2,1,6,37,1656528590,1,False,active,,
489,3,0,489,1,1,1,26,19,1656527880,1,False,active,,
490,0,0,490,1,2,1,7,59,1656528682,1,False,active,,
494,2,0,494,1,1,1,1,62,1656528414,1,False,active,,
495,2,0,495,1,3,1,5,31,1656528671,1,False,active,,
496,6,0,496,1,2,1,55,4,1656528421,1,False,active,,
497,0,0,497,0,0,0,0,0,86400,0,False,out_of_service,,
500,4,0,500,1,1,1,31,42,1656528423,1,False,active,,
501,2,0,501,1,1,1,2,79,1656528634,1,False,active,,
502,2,0,502,1,0,1,0,33,1656527671,1,False,active,,
503,4,0,503,1,3,1,25,1,1656528535,1,False,active,,
504,1,0,504,1,0,1,0,53,1656528574,1,False,active,,
505,2,0,505,1,1,1,13,36,1656528658,1,False,active,,
507,4,0,507,1,1,1,44,31,1656528567,1,False,active,,
508,1,0,508,1,2,1,5,19,1656528561,1,False,active,,
509,2,0,509,1,0,1,9,50,1656528628,1,False,active,,
510,2,45,510,1,4,1,10,0,1656528606,1,False,active,"{'valet_revision': 13429, 'region': 'BKN', 'off_dock_count': 105, 'off_dock_capacity': 120, 'station_id': '66dc7b10-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 45, 'active': False}",[{'id': '66dc7b10-0aca-11e7-82f6-3863bb44ef7c'}]
511,2,0,511,1,1,1,6,23,1656528635,1,False,active,,
512,2,0,512,1,2,1,11,16,1656528538,1,False,active,,
513,3,1,513,1,0,1,0,25,1656528460,1,False,active,,
514,8,0,514,1,7,1,14,28,1656528594,1,False,active,,
515,1,0,515,1,1,1,1,77,1656528511,1,False,active,,
516,2,0,516,1,3,1,15,30,1656528599,1,False,active,,
522,6,0,522,1,10,1,68,1,1656528541,1,False,active,,
525,2,0,525,1,2,1,37,17,1656528671,1,False,active,,
526,1,0,526,1,2,1,36,3,1656528691,1,False,active,,
528,5,0,528,1,2,1,11,23,1656528637,1,False,active,,
529,4,0,529,1,10,1,20,16,1656528668,1,False,active,,
530,1,0,530,1,0,1,1,22,1656528664,1,False,active,,
531,1,0,531,1,0,1,51,14,1656528526,1,False,active,,
532,4,0,532,1,0,1,39,0,1656528319,1,False,active,,
536,0,1,536,1,0,1,22,6,1656528671,1,False,active,,
537,7,0,537,1,2,1,8,38,1656528680,1,False,active,,
539,3,0,539,1,2,1,25,3,1656528657,1,False,active,,
540,5,0,540,1,0,1,10,39,1656528689,1,False,active,,
545,0,0,545,1,0,1,3,23,1656528677,1,False,active,,
546,1,0,546,1,1,1,34,9,1656528617,1,False,active,,
2000,2,0,2000,1,0,1,51,4,1656528411,1,False,active,,
2002,3,0,2002,1,0,1,51,3,1656528678,1,False,active,,
2003,4,0,2003,1,3,1,5,45,1656528675,1,False,active,,
2006,5,0,2006,1,2,1,14,54,1656528688,1,False,active,,
2008,3,0,2008,1,1,1,28,3,1656528321,1,False,active,,
2009,2,0,2009,1,0,1,29,4,1656528363,1,False,active,,
2010,4,0,2010,1,0,1,25,14,1656527950,1,False,active,,
2012,4,0,2012,1,0,1,19,18,1656528565,1,False,active,,
2021,0,0,2021,1,1,1,3,62,1656528671,1,False,active,,
2022,0,0,2022,1,0,1,2,31,1656528548,1,False,active,,
3016,0,0,3016,1,0,1,52,2,1656528411,1,False,active,,
3041,0,0,3041,1,1,1,23,1,1656527502,1,False,active,,
3042,3,0,3042,1,3,1,14,2,1656528450,1,False,active,,
3043,3,0,3043,1,1,1,14,2,1656528593,1,False,active,,
3044,0,0,3044,1,1,1,22,5,1656528432,1,False,active,,
3046,0,0,3046,1,0,1,12,6,1656527057,1,False,active,,
3047,3,0,3047,1,0,1,13,5,1656528466,1,False,active,,
3048,0,0,3048,1,1,1,3,16,1656528246,1,False,active,,
3049,1,0,3049,1,0,1,0,17,1656528401,1,False,active,,
3050,1,0,3050,1,2,1,4,16,1656528449,1,False,active,,
3052,2,0,3052,1,0,1,0,21,1656527878,1,False,active,,
3053,2,0,3053,1,1,1,9,12,1656528369,1,False,active,,
3054,1,0,3054,1,0,1,2,16,1656525954,1,False,active,,
3055,0,0,3055,1,0,1,12,10,1656528629,1,False,active,,
3056,0,0,3056,1,3,1,22,1,1656528189,1,False,active,,
3057,0,0,3057,1,1,1,4,13,1656528602,1,False,active,,
3058,0,0,3058,1,0,1,2,22,1656528243,1,False,active,,
3059,0,0,3059,1,0,1,9,10,1656528585,1,False,active,,
3060,0,0,3060,1,1,1,12,7,1656528679,1,False,active,,
3061,0,0,3061,1,0,1,13,8,1656528179,1,False,active,,
3062,0,0,3062,1,1,1,21,2,1656528298,1,False,active,,
3063,2,0,3063,1,0,1,14,4,1656528033,1,False,active,,
3064,1,0,3064,1,0,1,7,15,1656526295,1,False,active,,
3065,0,0,3065,1,0,1,31,0,1656524465,1,False,active,,
3066,0,0,3066,1,0,1,18,1,1656527429,1,False,active,,
3067,0,0,3067,1,1,1,25,2,1656528554,1,False,active,,
3068,0,0,3068,1,0,1,41,1,1656528377,1,False,active,,
3069,1,1,3069,1,1,1,26,1,1656528665,1,False,active,,
3070,0,0,3070,1,0,1,21,2,1656528510,1,False,active,,
3071,0,0,3071,1,2,1,19,0,1656527720,1,False,active,,
3072,1,0,3072,1,0,1,20,3,1656526611,1,False,active,,
3074,1,0,3074,1,0,1,38,3,1656528637,1,False,active,,
3075,0,0,3075,1,0,1,30,3,1656528090,1,False,active,,
3076,0,0,3076,1,0,1,20,15,1656528675,1,False,active,,
3077,3,0,3077,1,0,1,24,6,1656527522,1,False,active,,
3078,3,0,3078,1,2,1,20,4,1656528579,1,False,active,,
3080,1,0,3080,1,0,1,0,20,1656528363,1,False,active,,
3081,1,0,3081,1,1,1,26,2,1656528664,1,False,active,,
3082,1,0,3082,1,0,1,16,8,1656527920,1,False,active,,
3083,2,0,3083,1,1,1,29,1,1656528185,1,False,active,,
3085,2,0,3085,1,0,1,13,10,1656528289,1,False,active,,
3086,3,0,3086,1,0,1,21,6,1656528310,1,False,active,,
3087,0,0,3087,1,0,1,30,0,1656528187,1,False,active,,
3088,2,0,3088,1,0,1,17,0,1656524238,1,False,active,,
3092,2,0,3092,1,0,1,23,2,1656528030,1,False,active,,
3093,1,0,3093,1,0,1,21,6,1656528631,1,False,active,,
3094,0,0,3094,1,0,1,17,1,1656527517,1,False,active,,
3095,1,0,3095,1,1,1,20,5,1656528274,1,False,active,,
3096,1,0,3096,1,0,1,37,1,1656527905,1,False,active,,
3100,2,0,3100,1,0,1,39,10,1656527700,1,False,active,,
3101,0,0,3101,1,1,1,25,2,1656527719,1,False,active,,
3102,2,0,3102,1,2,1,22,3,1656527711,1,False,active,,
3105,0,0,3105,1,0,0,54,0,1656496943,0,False,active,,
3106,40,0,3106,1,4,1,12,0,1656528512,1,False,active,,
3107,2,0,3107,1,0,1,37,0,1656527932,1,False,active,,
3108,2,0,3108,1,3,1,31,18,1656528377,1,False,active,,
3109,1,0,3109,1,0,0,30,0,1656522845,0,False,active,,
3110,3,0,3110,1,0,1,21,3,1656528252,1,False,active,,
3112,2,0,3112,1,0,1,28,0,1656528456,1,False,active,,
3113,2,0,3113,1,2,1,22,3,1656528483,1,False,active,,
3115,0,0,3115,1,0,1,42,7,1656527737,1,False,active,,
3116,0,0,3116,1,0,1,16,19,1656527738,1,False,active,,
3117,2,0,3117,1,1,1,12,13,1656528675,1,False,active,,
3118,0,1,3118,1,0,1,35,6,1656528573,1,False,active,,
3119,3,0,3119,1,1,1,33,9,1656528192,1,False,active,,
3121,2,1,3121,1,2,1,15,8,1656528620,1,False,active,,
3122,2,0,3122,1,1,0,76,1,1656487605,0,False,active,,
3123,1,0,3123,1,1,1,30,16,1656527927,1,False,active,,
3124,0,0,3124,1,1,1,21,22,1656528536,1,False,active,,
3125,0,0,3125,1,1,1,23,0,1656528296,1,False,active,,
3126,2,0,3126,1,0,1,21,11,1656528240,1,False,active,,
3127,1,0,3127,1,0,1,32,1,1656527614,1,False,active,,
3128,0,0,3128,1,0,1,26,1,1656524811,1,False,active,,
3129,2,0,3129,1,0,1,15,22,1656528239,1,False,active,,
3130,0,0,3130,1,0,1,16,19,1656528693,1,False,active,,
3131,2,0,3131,1,0,1,2,32,1656528257,1,False,active,,
3132,0,20,3132,1,3,1,5,10,1656528638,1,False,active,"{'valet_revision': 2091, 'region': 'BKN', 'off_dock_count': 21, 'off_dock_capacity': 120, 'station_id': '66dd3e14-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 20, 'active': False}",[{'id': '66dd3e14-0aca-11e7-82f6-3863bb44ef7c'}]
3134,3,0,3134,1,0,1,20,28,1656528624,1,False,active,,
3135,1,0,3135,1,1,1,1,38,1656528197,1,False,active,,
3136,1,0,3136,1,1,1,1,49,1656528045,1,False,active,,
3137,3,0,3137,1,1,1,8,19,1656528670,1,False,active,,
3139,0,0,3139,0,0,0,0,0,86400,0,False,out_of_service,,
3140,6,0,3140,1,2,1,12,39,1656528594,1,False,active,,
3141,6,45,3141,1,0,1,9,0,1656528619,1,False,active,"{'valet_revision': 52360, 'region': 'BKN', 'off_dock_count': 85, 'off_dock_capacity': 120, 'station_id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 45, 'active': False}",[{'id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}]
3142,6,1,3142,1,4,1,10,28,1656528407,1,False,active,,
3143,1,0,3143,1,2,1,5,41,1656528627,1,False,active,,
3144,1,0,3144,1,1,1,2,43,1656527642,1,False,active,,
3145,2,0,3145,1,1,1,1,42,1656527578,1,False,active,,
3146,3,0,3146,1,0,1,3,41,1656528266,1,False,active,,
3147,3,0,3147,1,3,1,8,27,1656528676,1,False,active,,
3148,3,0,3148,1,2,1,2,25,1656528574,1,False,active,,
3150,0,0,3150,1,2,1,2,45,1656527157,1,False,active,,
3151,2,0,3151,1,0,1,1,44,1656528319,1,False,active,,
3152,1,0,3152,1,2,1,4,37,1656528655,1,False,active,,
3154,0,0,3154,1,1,1,4,42,1656528399,1,False,active,,
3156,3,0,3156,1,1,1,19,15,1656528382,1,False,active,,
3157,2,0,3157,1,0,1,2,23,1656528605,1,False,active,,
3158,2,0,3158,1,0,1,0,29,1656528683,1,False,active,,
3159,2,0,3159,1,0,1,0,29,1656528251,1,False,active,,
3160,4,0,3160,1,1,1,1,33,1656528372,1,False,active,,
3161,1,0,3161,1,2,1,5,53,1656528687,1,False,active,,
3163,7,0,3163,1,2,1,5,30,1656528666,1,False,active,,
3164,6,0,3164,1,3,1,5,55,1656528664,1,False,active,,
3165,5,0,3165,1,0,1,1,44,1656528620,1,False,active,,
3166,0,0,3166,1,0,1,2,39,1656528582,1,False,active,,
3167,4,0,3167,1,0,1,0,50,1656528651,1,False,active,,
3169,1,0,3169,1,1,1,3,70,1656528516,1,False,active,,
3170,2,0,3170,1,0,1,1,32,1656528226,1,False,active,,
3171,0,0,3171,1,0,1,1,38,1656528517,1,False,active,,
3172,4,0,3172,1,0,1,0,23,1656528694,1,False,active,,
3173,3,1,3173,1,1,1,6,68,1656528684,1,False,active,,
3175,5,1,3175,1,0,1,0,37,1656528304,1,False,active,,
3177,1,0,3177,1,0,1,0,62,1656528185,1,False,active,,
3178,3,0,3178,1,0,1,1,74,1656528315,1,False,active,,
3179,1,0,3179,1,0,1,15,7,1656528683,1,False,active,,
3184,1,0,3184,1,1,1,12,1,1656524859,1,False,active,,
3185,2,0,3185,1,4,1,20,0,1656526368,1,False,active,,
3186,1,20,3186,1,6,1,20,1,1656528530,1,False,active,"{'valet_revision': 25386, 'region': 'NYC', 'off_dock_count': 0, 'off_dock_capacity': 100, 'station_id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 20, 'active': False}",[{'id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c'}]
3187,1,0,3187,1,1,1,17,4,1656528549,1,False,active,,
3191,0,0,3191,1,0,1,14,4,1656528545,1,False,active,,
3192,2,0,3192,1,0,1,0,20,1656524701,1,False,active,,
3193,1,0,3193,1,0,1,11,6,1656519763,1,False,active,,
3194,1,0,3194,1,7,1,13,8,1656528405,1,False,active,,
3195,31,3,3195,1,0,0,0,0,1656527365,0,False,active,,
3196,1,0,3196,1,3,1,4,13,1656528592,1,False,active,,
3198,1,0,3198,1,5,1,7,10,1656525132,1,False,active,,
3199,1,0,3199,1,3,1,9,4,1656528597,1,False,active,,
3201,0,0,3201,1,6,1,11,7,1656524840,1,False,active,,
3202,1,0,3202,1,0,1,14,3,1656528429,1,False,active,,
3203,0,0,3203,1,0,1,20,6,1656527951,1,False,active,,
3205,1,0,3205,1,2,1,12,9,1656528403,1,False,active,,
3206,1,0,3206,1,10,1,23,2,1656524759,1,False,active,,
3207,1,0,3207,1,1,1,17,8,1656526886,1,False,active,,
3209,1,1,3209,1,7,1,14,6,1656528697,1,False,active,,
3210,2,0,3210,1,1,1,13,3,1656527377,1,False,active,,
3211,0,0,3211,1,1,1,20,2,1656528242,1,False,active,,
3212,2,0,3212,1,7,1,12,8,1656527457,1,False,active,,
3213,0,0,3213,1,3,1,15,7,1656527748,1,False,active,,
3214,2,0,3214,1,2,1,15,5,1656527880,1,False,active,,
3220,1,0,3220,1,13,1,16,1,1656526597,1,False,active,,
3221,0,0,3221,1,6,1,18,9,1656528309,1,False,active,,
3225,1,0,3225,1,7,1,7,6,1656528076,1,False,active,,
3226,0,0,3226,1,0,1,1,44,1656528242,1,False,active,,
3231,2,0,3231,1,2,1,2,34,1656527889,1,False,active,,
3232,1,0,3232,1,0,1,42,4,1656528543,1,False,active,,
3233,1,0,3233,1,3,1,3,17,1656528465,1,False,active,,
3235,1,0,3235,1,13,1,28,5,1656527931,1,False,active,,
3236,2,0,3236,1,0,1,1,30,1656528063,1,False,active,,
3238,3,0,3238,1,0,1,0,31,1656528049,1,False,active,,
3241,1,0,3241,1,0,1,5,13,1656528084,1,False,active,,
3242,1,0,3242,1,0,1,58,0,1656528002,1,False,active,,
