station_id,num_bikes_disabled,num_docks_disabled,legacy_id,is_installed,num_ebikes_available,is_renting,num_bikes_available,num_docks_available,last_reported,is_returning,eightd_has_available_keys,station_status,valet,eightd_active_station_services
3086,3,0,3086,1,0,1,19,8,1656526730,1,False,active,,
3087,0,0,3087,1,0,1,29,1,1656526399,1,False,active,,
3088,2,0,3088,1,0,1,17,0,1656524238,1,False,active,,
3092,2,0,3092,1,1,1,24,1,1656526875,1,False,active,,
3093,1,0,3093,1,0,1,21,6,1656526991,1,False,active,,
3094,0,0,3094,1,0,1,16,2,1656526317,1,False,active,,
3095,1,0,3095,1,2,1,20,5,1656526562,1,False,active,,
3096,1,0,3096,1,0,1,36,2,1656527029,1,False,active,,
3100,2,0,3100,1,1,1,38,11,1656525913,1,False,active,,
3101,0,0,3101,1,0,1,25,2,1656527176,1,False,active,,
3102,2,0,3102,1,1,1,21,4,1656526507,1,False,active,,
3105,0,0,3105,1,0,0,54,0,1656496943,0,False,active,,
3106,46,0,3106,1,4,1,6,0,1656527199,1,False,active,,
3107,3,0,3107,1,0,1,35,1,1656527195,1,False,active,,
3108,2,0,3108,1,0,1,28,21,1656527018,1,False,active,,
3109,1,0,3109,1,0,0,30,0,1656522845,0,False,active,,
3110,3,0,3110,1,0,1,21,3,1656526922,1,False,active,,
3112,2,0,3112,1,0,1,27,1,1656527134,1,False,active,,
3113,2,0,3113,1,0,1,20,5,1656526649,1,False,active,,
3115,0,0,3115,1,1,1,45,5,1656526952,1,False,active,,
3116,0,0,3116,1,0,1,17,18,1656526731,1,False,active,,
3117,3,0,3117,1,0,1,10,14,1656527157,1,False,active,,
3118,0,1,3118,1,0,1,33,8,1656526902,1,False,active,,
3119,3,0,3119,1,1,1,33,9,1656527058,1,False,active,,
3121,2,1,3121,1,4,1,17,7,1656527179,1,False,active,,
3122,2,0,3122,1,1,0,76,1,1656487605,0,False,active,,
3123,1,0,3123,1,1,1,30,16,1656525280,1,False,active,,
3124,0,0,3124,1,0,1,19,24,1656527088,1,False,active,,
3125,0,0,3125,1,0,1,22,1,1656525570,1,False,active,,
3126,2,0,3126,1,0,1,19,13,1656526202,1,False,active,,
3127,1,0,3127,1,0,1,33,0,1656523744,1,False,active,,
3128,0,0,3128,1,0,1,26,1,1656524811,1,False,active,,
3129,2,0,3129,1,0,1,16,21,1656527203,1,False,active,,
3130,0,0,3130,1,0,1,15,20,1656526901,1,False,active,,
3131,2,0,3131,1,0,1,0,34,1656526984,1,False,active,,
3132,0,20,3132,1,2,1,2,13,1656527224,1,False,active,"{'valet_revision': 2091, 'region': 'BKN', 'off_dock_count': 21, 'off_dock_capacity': 120, 'station_id': '66dd3e14-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 20, 'active': False}",[{'id': '66dd3e14-0aca-11e7-82f6-3863bb44ef7c'}]
3134,3,0,3134,1,2,1,21,27,1656526811,1,False,active,,
3135,1,0,3135,1,0,1,1,38,1656526942,1,False,active,,
3136,1,0,3136,1,0,1,0,50,1656525953,1,False,active,,
3137,3,0,3137,1,1,1,3,24,1656527191,1,False,active,,
3139,0,0,3139,0,0,0,0,0,86400,0,False,out_of_service,,
3140,6,0,3140,1,1,1,10,41,1656527074,1,False,active,,
3141,6,45,3141,1,0,1,14,0,1656526999,1,False,active,"{'valet_revision': 52360, 'region': 'BKN', 'off_dock_count': 85, 'off_dock_capacity': 120, 'station_id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 45, 'active': False}",[{'id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}]
3142,6,1,3142,1,3,1,6,31,1656527144,1,False,active,,
3143,0,0,3143,1,2,1,2,45,1656527223,1,False,active,,
3144,1,0,3144,1,0,1,1,44,1656525960,1,False,active,,
3145,2,0,3145,1,0,1,0,43,1656527037,1,False,active,,
3146,3,0,3146,1,0,1,2,42,1656527163,1,False,active,,
3147,3,0,3147,1,2,1,7,29,1656527218,1,False,active,,
3148,3,0,3148,1,3,1,5,22,1656527165,1,False,active,,
3150,0,0,3150,1,2,1,2,45,1656527157,1,False,active,,
3151,2,0,3151,1,1,1,1,44,1656526888,1,False,active,,
3152,1,0,3152,1,1,1,4,36,1656527148,1,False,active,,
3154,0,0,3154,1,0,1,4,42,1656526874,1,False,active,,
3156,4,0,3156,1,1,1,17,16,1656527119,1,False,active,,
3157,2,0,3157,1,0,1,0,25,1656526955,1,False,active,,
3158,1,0,3158,1,1,1,1,29,1656527137,1,False,active,,
3159,2,0,3159,1,0,1,0,29,1656527085,1,False,active,,
3160,3,0,3160,1,0,1,0,35,1656526840,1,False,active,,
3161,1,0,3161,1,0,1,1,57,1656526904,1,False,active,,
3163,7,0,3163,1,1,1,1,34,1656526825,1,False,active,,
3164,5,0,3164,1,1,1,1,60,1656527067,1,False,active,,
3165,5,0,3165,1,0,1,1,44,1656527211,1,False,active,,
3166,1,0,3166,1,0,1,2,38,1656527195,1,False,active,,
3167,4,0,3167,1,0,1,0,50,1656526527,1,False,active,,
3169,1,0,3169,1,0,1,1,72,1656527016,1,False,active,,
3170,2,0,3170,1,1,1,2,31,1656526894,1,False,active,,
3171,0,0,3171,1,1,1,1,38,1656527137,1,False,active,,
3172,4,0,3172,1,0,1,1,22,1656527008,1,False,active,,
3173,3,1,3173,1,0,1,4,70,1656527038,1,False,active,,
3175,4,1,3175,1,0,1,0,38,1656526950,1,False,active,,
3177,1,0,3177,1,6,1,6,56,1656526503,1,False,active,,
3178,2,0,3178,1,2,1,4,72,1656527224,1,False,active,,
3179,2,0,3179,1,0,1,16,5,1656526045,1,False,active,,
3184,1,0,3184,1,1,1,12,1,1656524859,1,False,active,,
3185,2,0,3185,1,4,1,20,0,1656526368,1,False,active,,
3186,1,20,3186,1,4,1,15,6,1656527138,1,False,active,"{'valet_revision': 25386, 'region': 'NYC', 'off_dock_count': 0, 'off_dock_capacity': 100, 'station_id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 20, 'active': False}",[{'id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c'}]
3187,1,0,3187,1,1,1,15,6,1656527156,1,False,active,,
3191,0,0,3191,1,0,1,14,4,1656521879,1,False,active,,
3192,2,0,3192,1,0,1,0,20,1656524701,1,False,active,,
3193,1,0,3193,1,0,1,11,6,1656519763,1,False,active,,
3194,1,0,3194,1,9,1,14,7,1656525758,1,False,active,,
3195,31,0,3195,1,0,0,0,3,1656521429,0,False,active,,
3196,1,0,3196,1,2,1,3,14,1656523825,1,False,active,,
3198,1,0,3198,1,5,1,7,10,1656525132,1,False,active,,
3199,1,0,3199,1,4,1,12,1,1656526725,1,False,active,,
3201,0,0,3201,1,6,1,11,7,1656524840,1,False,active,,
3202,2,0,3202,1,1,1,16,0,1656526093,1,False,active,,
3203,0,0,3203,1,0,1,19,7,1656526915,1,False,active,,
3205,1,0,3205,1,2,1,13,8,1656527085,1,False,active,,
3206,1,0,3206,1,10,1,23,2,1656524759,1,False,active,,
3207,1,0,3207,1,1,1,17,8,1656526886,1,False,active,,
3209,0,1,3209,1,6,1,13,8,1656527047,1,False,active,,
3210,2,0,3210,1,1,1,12,4,1656527087,1,False,active,,
3211,0,0,3211,1,1,1,20,2,1656526914,1,False,active,,
3212,2,0,3212,1,8,1,13,7,1656526057,1,False,active,,
3213,0,0,3213,1,2,1,14,8,1656526693,1,False,active,,
3214,2,0,3214,1,2,1,16,4,1656525174,1,False,active,,
3220,1,0,3220,1,13,1,16,1,1656526597,1,False,active,,
3221,0,0,3221,1,7,1,18,9,1656524387,1,False,active,,
3225,1,0,3225,1,6,1,6,7,1656525541,1,False,active,,
3226,0,0,3226,1,0,1,1,44,1656526852,1,False,active,,
3231,2,0,3231,1,1,1,1,36,1656526853,1,False,active,,
3232,1,0,3232,1,1,1,46,0,1656526581,1,False,active,,
3233,1,0,3233,1,0,1,3,17,1656526905,1,False,active,,
3235,1,0,3235,1,17,1,28,5,1656527166,1,False,active,,
3236,2,0,3236,1,1,1,3,28,1656527152,1,False,active,,
3238,3,0,3238,1,1,1,2,29,1656527076,1,False,active,,
3241,1,0,3241,1,1,1,6,12,1656526924,1,False,active,,
3242,1,0,3242,1,0,1,57,1,1656527118,1,False,active,,
