station_id,is_installed,station_status,num_bikes_disabled,num_bikes_available,num_ebikes_available,legacy_id,is_returning,last_reported,num_docks_available,is_renting,num_docks_disabled,eightd_has_available_keys,eightd_active_station_services,valet
494,1,active,3,18,0,494,1,1656541830,43,1,0,False,,
495,1,active,3,14,0,495,1,1656541829,21,1,0,False,,
496,1,active,7,24,1,496,1,1656541757,34,1,0,False,,
497,0,out_of_service,0,0,0,497,0,86400,0,0,0,False,,
500,1,active,5,0,0,500,1,1656541783,72,1,0,False,,
501,1,active,7,46,0,501,1,1656541876,30,1,0,False,,
502,1,active,2,19,3,502,1,1656541852,15,1,0,False,,
503,1,active,5,5,0,503,1,1656541888,19,1,0,False,,
504,1,active,1,8,1,504,1,1656541776,45,1,0,False,,
505,1,active,4,41,0,505,1,1656541779,6,1,0,False,,
507,1,active,6,16,0,507,1,1656541888,57,1,0,False,,
508,1,active,0,7,1,508,1,1656541514,18,1,0,False,,
509,1,active,6,34,0,509,1,1656541848,21,1,0,False,,
510,1,active,2,0,0,510,1,1656541666,52,1,0,False,,
511,1,active,0,5,0,511,1,1656541872,26,1,0,False,,
512,1,active,2,9,1,512,1,1656541797,18,1,0,False,,
513,1,active,3,7,0,513,1,1656541723,18,1,1,False,,
514,1,active,6,42,0,514,1,1656541860,1,1,0,False,,
515,1,active,4,15,1,515,1,1656541845,59,1,0,False,,
516,1,active,3,10,0,516,1,1656541721,35,1,0,False,,
522,1,active,1,0,0,522,1,1656541423,68,1,6,False,,
525,1,active,0,24,0,525,1,1656541872,31,1,0,False,,
526,1,active,1,7,0,526,1,1656541859,32,1,0,False,,
528,1,active,10,6,1,528,1,1656541857,22,1,0,False,,
529,1,active,3,36,0,529,1,1656541866,2,1,0,False,,
530,1,active,2,4,0,530,1,1656541742,18,1,0,False,,
531,1,active,1,64,0,531,1,1656541511,1,1,0,False,,
532,1,active,7,36,0,532,1,1656541688,0,1,0,False,,
536,1,active,1,1,0,536,1,1656541858,26,1,1,False,,
537,1,active,8,13,1,537,1,1656541873,32,1,0,False,,
539,1,active,3,28,2,539,1,1656541760,0,1,0,False,,
540,1,active,5,11,0,540,1,1656541748,37,1,0,False,,
545,1,active,1,8,0,545,1,1656541804,16,1,0,False,,
546,1,active,2,7,0,546,1,1656541852,35,1,0,False,,
2000,1,active,1,54,0,2000,1,1656541592,2,1,0,False,,
2002,1,active,8,47,1,2002,1,1656541879,1,1,0,False,,
2003,1,active,2,25,0,2003,1,1656541793,27,1,0,False,,
2006,1,active,6,2,1,2006,1,1656541849,65,1,0,False,,
2008,1,active,2,32,0,2008,1,1656541582,0,1,0,False,,
2009,1,active,2,33,0,2009,1,1656541672,0,1,0,False,,
2010,1,active,4,13,0,2010,1,1656541791,26,1,0,False,,
2012,1,active,3,0,0,2012,1,1656541404,38,1,0,False,,
2021,1,active,2,34,1,2021,1,1656541829,29,1,0,False,,
2022,1,active,0,3,0,2022,1,1656541436,30,1,0,False,,
3016,1,active,3,50,0,3016,1,1656541842,1,1,0,False,,
3041,1,active,1,22,2,3041,1,1656541716,1,1,0,False,,
3042,1,active,2,13,3,3042,1,1656540971,4,1,0,False,,
3043,1,active,2,13,1,3043,1,1656540807,4,1,0,False,,
3044,1,active,0,21,0,3044,1,1656540836,6,1,0,False,,
3046,1,active,2,8,0,3046,1,1656541543,7,1,0,False,,
3047,1,active,3,8,0,3047,1,1656541330,10,1,0,False,,
3048,1,active,2,2,0,3048,1,1656541218,15,1,0,False,,
3049,1,active,1,4,0,3049,1,1656541520,13,1,0,False,,
3050,1,active,2,4,0,3050,1,1656541585,15,1,0,False,,
3052,1,active,2,7,4,3052,1,1656541800,14,1,0,False,,
3053,1,active,2,15,0,3053,1,1656541636,6,1,0,False,,
3054,1,active,2,0,0,3054,1,1656540438,17,1,0,False,,
3055,1,active,0,19,0,3055,1,1656541309,3,1,0,False,,
3056,1,active,0,18,1,3056,1,1656541757,5,1,0,False,,
3057,1,active,0,1,0,3057,1,1656541885,17,1,0,False,,
3058,1,active,0,5,2,3058,1,1656541816,18,1,0,False,,
3059,1,active,0,5,0,3059,1,1656541535,14,1,0,False,,
3060,1,active,0,10,0,3060,1,1656541685,8,1,0,False,,
3061,1,active,0,9,0,3061,1,1656540767,12,1,0,False,,
3062,1,active,0,18,0,3062,1,1656541876,5,1,0,False,,
3063,1,active,4,14,0,3063,1,1656541762,2,1,0,False,,
3064,1,active,2,7,0,3064,1,1656541340,14,1,0,False,,
3065,1,active,0,31,0,3065,1,1656541296,0,1,0,False,,
3066,1,active,0,17,1,3066,1,1656541641,2,1,0,False,,
3067,1,active,0,25,2,3067,1,1656541782,2,1,0,False,,
3068,1,active,0,41,0,3068,1,1656541348,1,1,0,False,,
3069,1,active,2,22,0,3069,1,1656541871,4,1,1,False,,
3070,1,active,0,13,0,3070,1,1656541863,10,1,0,False,,
3071,1,active,0,16,0,3071,1,1656541573,3,1,0,False,,
3072,1,active,1,20,0,3072,1,1656540151,3,1,0,False,,
3074,1,active,1,39,1,3074,1,1656541709,2,1,0,False,,
3075,1,active,0,29,0,3075,1,1656541860,4,1,0,False,,
3076,1,active,0,14,1,3076,1,1656541713,21,1,0,False,,
3077,1,active,1,31,2,3077,1,1656541724,0,1,0,False,,
3078,1,active,3,14,1,3078,1,1656541791,10,1,0,False,,
3080,1,active,2,10,0,3080,1,1656541848,9,1,0,False,,
3081,1,active,1,25,0,3081,1,1656541887,3,1,0,False,,
3082,1,active,1,22,3,3082,1,1656541855,1,1,0,False,,
3083,1,active,2,20,0,3083,1,1656541491,9,1,0,False,,
3085,1,active,2,21,1,3085,1,1656541882,1,1,0,False,,
3086,1,active,5,17,2,3086,1,1656541765,8,1,0,False,,
3087,1,active,0,28,1,3087,1,1656541796,2,1,0,False,,
3088,1,active,1,18,1,3088,1,1656539832,0,1,0,False,,
3092,1,active,1,26,1,3092,1,1656541612,0,1,0,False,,
3093,1,active,0,26,1,3093,1,1656541867,2,1,0,False,,
3094,1,active,1,16,0,3094,1,1656541881,1,1,0,False,,
3095,1,active,1,25,0,3095,1,1656541876,0,1,0,False,,
3096,1,active,2,37,0,3096,1,1656541852,0,1,0,False,,
3100,1,active,2,48,0,3100,1,1656541776,1,1,0,False,,
3101,1,active,0,27,1,3101,1,1656541453,0,1,0,False,,
3102,1,active,2,25,2,3102,1,1656541427,0,1,0,False,,
3105,1,active,0,54,3,3105,1,1656541853,0,1,0,False,,
3106,1,active,49,3,2,3106,1,1656541647,0,1,0,False,,
3107,1,active,3,35,0,3107,1,1656541880,1,1,0,False,,
3108,1,active,4,46,3,3108,1,1656541845,1,1,0,False,,
3109,1,active,1,29,0,3109,1,1656541661,1,1,0,False,,
3110,1,active,1,25,1,3110,1,1656541779,2,1,0,False,,
3112,1,active,3,24,0,3112,1,1656541770,4,1,0,False,,
3113,1,active,1,24,0,3113,1,1656541455,2,1,0,False,,
3115,1,active,0,44,0,3115,1,1656541676,5,1,0,False,,
3116,1,active,1,31,1,3116,1,1656541724,3,1,0,False,,
3117,1,active,3,9,0,3117,1,1656541707,14,1,0,False,,
3118,1,active,0,36,0,3118,1,1656541837,5,1,1,False,,
3119,1,active,5,21,3,3119,1,1656541874,19,1,0,False,,
3121,1,active,2,16,1,3121,1,1656541740,7,1,1,False,,
3122,1,active,2,76,1,3122,0,1656487605,1,0,0,False,,
3123,1,active,2,14,0,3123,1,1656540217,31,1,0,False,,
3124,1,active,1,37,3,3124,1,1656541844,5,1,0,False,,
3125,1,active,0,22,1,3125,1,1656541442,1,1,0,False,,
3126,1,active,4,13,0,3126,1,1656541792,17,1,0,False,,
3127,1,active,1,27,0,3127,1,1656541424,6,1,0,False,,
3128,1,active,0,22,0,3128,1,1656541503,5,1,0,False,,
3129,1,active,4,12,0,3129,1,1656541800,23,1,0,False,,
3130,1,active,0,9,0,3130,1,1656541809,26,1,0,False,,
3131,1,active,1,2,0,3131,1,1656541630,33,1,0,False,,
3132,1,active,1,0,0,3132,1,1656541812,34,1,0,False,,
3134,1,active,5,0,0,3134,1,1656541657,46,1,0,False,,
3135,1,active,0,4,0,3135,1,1656541887,36,1,0,False,,
3136,1,active,1,0,0,3136,1,1656541662,49,1,0,False,,
3137,1,active,5,3,1,3137,1,1656541873,20,1,0,False,,
3139,0,out_of_service,0,0,0,3139,0,86400,0,0,0,False,,
3140,1,active,7,27,3,3140,1,1656541867,23,1,0,False,,
3141,1,active,6,2,1,3141,1,1656541866,52,1,0,False,,
3142,1,active,8,16,1,3142,1,1656541869,20,1,1,False,,
3143,1,active,1,3,0,3143,1,1656541862,43,1,0,False,,
3144,1,active,3,4,0,3144,1,1656541809,39,1,0,False,,
3145,1,active,2,1,0,3145,1,1656541485,42,1,0,False,,
3146,1,active,3,7,0,3146,1,1656541818,36,1,0,False,,
3147,1,active,3,23,1,3147,1,1656541808,12,1,0,False,,
3148,1,active,4,12,2,3148,1,1656541832,14,1,0,False,,
3150,1,active,0,11,1,3150,1,1656541166,36,1,0,False,,
3151,1,active,4,6,1,3151,1,1656541689,37,1,0,False,,
3152,1,active,2,13,0,3152,1,1656541761,25,1,0,False,,
3154,1,active,0,9,0,3154,1,1656541887,37,1,0,False,,
3156,1,active,4,1,0,3156,1,1656541855,32,1,0,False,,
3157,1,active,2,21,4,3157,1,1656541718,4,1,0,False,,
3158,1,active,3,4,1,3158,1,1656541784,23,1,0,False,,
3159,1,active,3,11,2,3159,1,1656541694,15,1,0,False,,
3160,1,active,4,8,1,3160,1,1656541832,26,1,0,False,,
3161,1,active,1,1,0,3161,1,1656541623,57,1,0,False,,
3163,1,active,3,15,2,3163,1,1656541863,24,1,0,False,,
3164,1,active,3,15,1,3164,1,1656541872,46,1,0,False,,
3165,1,active,9,11,0,3165,1,1656541835,29,1,0,False,,
3166,1,active,0,9,1,3166,1,1656541836,31,1,0,False,,
3167,1,active,1,7,2,3167,1,1656541871,47,1,0,False,,
3169,1,active,3,5,1,3169,1,1656541681,66,1,0,False,,
3170,1,active,3,5,0,3170,1,1656541881,27,1,0,False,,
3171,1,active,2,12,3,3171,1,1656541868,24,1,0,False,,
3172,1,active,0,3,0,3172,1,1656541829,24,1,0,False,,
3173,1,active,5,21,1,3173,1,1656541702,51,1,1,False,,
3175,1,active,6,2,0,3175,1,1656541880,34,1,0,False,,
3177,1,active,0,13,3,3177,1,1656541856,50,1,0,False,,
3178,1,active,2,4,2,3178,1,1656541287,72,1,0,False,,
3179,1,active,3,13,0,3179,1,1656541134,7,1,0,False,,
3184,1,active,2,0,0,3184,1,1656541428,12,1,0,False,,
3185,1,active,1,19,3,3185,1,1656541886,2,1,0,False,,
3186,1,active,1,32,0,3186,1,1656541812,0,1,20,False,[{'id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c'}],"{'valet_revision': 25469, 'active': True, 'off_dock_capacity': 100, 'station_id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_count': 0, 'region': 'NYC', 'dock_blocked_count': 20}"
3187,1,active,1,14,0,3187,1,1656541740,7,1,0,False,,
3191,1,active,0,17,3,3191,1,1656540496,1,1,0,False,,
3192,1,active,2,3,1,3192,1,1656541858,17,1,0,False,,
3193,1,active,1,8,0,3193,1,1656540791,9,1,0,False,,
3194,1,active,2,15,9,3194,1,1656540244,5,1,0,False,,
3195,1,active,0,0,0,3195,0,1656533043,31,0,3,False,,
3196,1,active,1,5,4,3196,1,1656541648,12,1,0,False,,
3198,1,active,2,6,5,3198,1,1656540167,10,1,0,False,,
3199,1,active,1,7,0,3199,1,1656541735,6,1,0,False,,
3201,1,active,0,10,5,3201,1,1656537321,8,1,0,False,,
3202,1,active,2,0,0,3202,1,1656541586,16,1,0,False,,
3203,1,active,2,24,2,3203,1,1656540828,0,1,0,False,,
3205,1,active,1,19,6,3205,1,1656541687,2,1,0,False,,
3206,1,active,1,20,7,3206,1,1656540521,5,1,0,False,,
3207,1,active,1,15,3,3207,1,1656538853,10,1,0,False,,
3209,1,active,2,14,2,3209,1,1656541867,5,1,1,False,,
3210,1,active,2,14,2,3210,1,1656541885,2,1,0,False,,
3211,1,active,0,21,1,3211,1,1656541494,1,1,0,False,,
3212,1,active,0,9,3,3212,1,1656540411,13,1,0,False,,
3213,1,active,0,18,0,3213,1,1656541854,4,1,0,False,,
3214,1,active,2,10,1,3214,1,1656541680,10,1,0,False,,
3220,1,active,1,17,13,3220,1,1656539766,0,1,0,False,,
3221,1,active,0,6,0,3221,1,1656540294,21,1,0,False,,
3225,1,active,1,5,5,3225,1,1656541384,8,1,0,False,,
3226,1,active,1,2,0,3226,1,1656541672,42,1,0,False,,
3231,1,active,3,3,0,3231,1,1656540853,32,1,0,False,,
3232,1,active,1,45,1,3232,1,1656541773,0,1,0,False,,
3233,1,active,1,2,0,3233,1,1656541805,18,1,0,False,,
3235,1,active,4,2,0,3235,1,1656541729,28,1,0,False,,
3236,1,active,2,22,1,3236,1,1656541876,9,1,0,False,,
3238,1,active,4,4,1,3238,1,1656541837,27,1,0,False,,
3241,1,active,1,2,2,3241,1,1656541779,15,1,0,False,,
3242,1,active,1,58,0,3242,1,1656540569,0,1,0,False,,
3243,1,active,0,1,1,3243,1,1656541226,28,1,0,False,,
3244,1,active,2,28,0,3244,1,1656541816,48,1,0,False,,
3246,1,active,0,29,0,3246,1,1656541767,19,1,0,False,,
3249,1,active,0,15,0,3249,1,1656540627,4,1,0,False,,
3254,1,active,3,25,0,3254,1,1656539486,1,1,0,False,,
3255,1,active,2,14,0,3255,1,1656541884,1,1,0,False,,
3256,1,active,7,11,0,3256,1,1656541846,5,1,0,False,,
3260,1,active,4,38,0,3260,1,1656541434,3,1,0,False,,
3263,1,active,3,37,0,3263,1,1656541780,19,1,0,False,,
3267,1,active,3,0,0,3267,1,1656541656,0,1,11,False,,
3268,1,active,2,5,4,3268,1,1656539988,7,1,0,False,,
3269,1,active,1,10,2,3269,1,1656541647,3,1,0,False,,
3270,1,active,0,14,3,3270,0,1656538943,0,0,0,False,,
