station_id,num_docks_disabled,is_returning,station_status,eightd_has_available_keys,is_installed,last_reported,num_docks_available,num_ebikes_available,num_bikes_available,is_renting,legacy_id,num_bikes_disabled,valet,eightd_active_station_services
4157,0,1,active,False,1,1656526833,19,0,0,1,4157,0,,
4158,0,1,active,False,1,1656533379,18,0,1,1,4158,0,,
4159,0,1,active,False,1,1656533501,14,1,5,1,4159,0,,
4160,0,1,active,False,1,1656533496,3,0,16,1,4160,0,,
4161,0,1,active,False,1,1656533377,14,0,20,1,4161,1,,
4162,0,1,active,False,1,1656533775,18,0,1,1,4162,0,,
4163,0,1,active,False,1,1656533182,3,0,15,1,4163,0,,
4164,0,1,active,False,1,1656533079,17,1,2,1,4164,1,,
4165,0,1,active,False,1,1656532343,0,2,19,1,4165,0,,
4166,0,1,active,False,1,1656534772,14,0,12,1,4166,1,,
4167,0,1,active,False,1,1656534161,18,1,1,1,4167,0,,
4168,0,1,active,False,1,1656534189,17,1,2,1,4168,0,,
4169,0,1,active,False,1,1656527651,20,0,1,1,4169,0,,
4170,0,1,active,False,1,1656534616,8,0,11,1,4170,0,,
4171,0,1,active,False,1,1656532592,17,1,1,1,4171,3,,
4172,0,1,active,False,1,1656530664,10,0,9,1,4172,0,,
4173,0,1,active,False,1,1656533346,21,0,0,1,4173,0,,
4174,0,1,active,False,1,1656532261,20,0,0,1,4174,1,,
4175,0,1,active,False,1,1656529625,4,0,16,1,4175,0,,
4176,0,1,active,False,1,1656533616,21,1,2,1,4176,1,,
4177,0,1,active,False,1,1656531150,20,0,0,1,4177,0,,
4179,0,1,active,False,1,1656533429,10,0,12,1,4179,0,,
4180,0,0,out_of_service,False,0,86400,0,0,0,0,4180,0,,
4181,0,1,active,False,1,1656530999,19,1,1,1,4181,0,,
4182,0,1,active,False,1,1656530502,17,0,2,1,4182,0,,
4183,0,1,active,False,1,1656533307,11,1,6,1,4183,2,,
4184,0,1,active,False,1,1656533670,25,0,1,1,4184,1,,
4185,0,1,active,False,1,1656534380,16,1,1,1,4185,2,,
4186,0,1,active,False,1,1656533272,23,1,3,1,4186,1,,
4188,0,1,active,False,1,1656533198,28,0,1,1,4188,2,,
4189,0,1,active,False,1,1656534419,7,2,4,1,4189,1,,
4190,0,1,active,False,1,1656532324,17,0,0,1,4190,2,,
4191,0,1,active,False,1,1656532084,18,0,1,1,4191,1,,
4192,0,1,active,False,1,1656534652,18,0,1,1,4192,0,,
4193,0,1,active,False,1,1656534544,18,0,1,1,4193,1,,
4194,0,1,active,False,1,1656533546,17,1,10,1,4194,3,,
4195,0,1,active,False,1,1656534575,7,0,22,1,4195,1,,
4198,0,1,active,False,1,1656534600,19,0,2,1,4198,0,,
4199,0,1,active,False,1,1656517190,13,0,7,1,4199,1,,
4200,0,1,active,False,1,1656533746,22,0,4,1,4200,0,,
4201,0,1,active,False,1,1656534699,1,1,18,1,4201,1,,
4202,0,1,active,False,1,1656512705,16,0,1,1,4202,2,,
4203,0,1,active,False,1,1656534265,18,0,2,1,4203,1,,
4204,0,1,active,False,1,1656533060,19,1,1,1,4204,0,,
4205,0,1,active,False,1,1656534613,12,2,5,1,4205,2,,
4206,0,1,active,False,1,1656534237,13,0,14,1,4206,0,,
4207,0,1,active,False,1,1656531550,12,0,0,1,4207,6,,
4208,0,1,active,False,1,1656530152,17,0,1,1,4208,1,,
4209,0,1,active,False,1,1656534616,15,1,1,1,4209,2,,
4210,0,1,active,False,1,1656533832,17,0,0,1,4210,7,,
4211,0,1,active,False,1,1656514955,17,1,2,1,4211,0,,
4212,0,1,active,False,1,1656534743,12,1,3,1,4212,4,,
4213,0,1,active,False,1,1656534361,17,0,2,1,4213,0,,
4214,0,1,active,False,1,1656534688,10,1,31,1,4214,2,,
4215,0,1,active,False,1,1656534742,16,0,12,1,4215,0,,
4216,0,1,active,False,1,1656534713,7,1,46,1,4216,2,,
4218,0,1,active,False,1,1656531989,1,1,54,1,4218,0,,
4219,0,1,active,False,1,1656534571,20,1,8,1,4219,4,,
4220,0,1,active,False,1,1656532191,26,0,1,1,4220,0,,
4222,0,1,active,False,1,1656534588,20,0,5,1,4222,0,,
4224,0,1,active,False,1,1656534716,27,0,2,1,4224,0,,
4225,0,1,active,False,1,1656534705,4,0,29,1,4225,0,,
4227,0,1,active,False,1,1656533510,18,0,1,1,4227,0,,
4228,0,1,active,False,1,1656528397,17,0,0,1,4228,2,,
4229,0,1,active,False,1,1656531153,23,0,0,1,4229,1,,
4230,0,1,active,False,1,1656525022,16,0,2,1,4230,0,,
4232,20,1,active,False,1,1656534792,0,3,34,1,4232,3,"{'dock_blocked_count': 20, 'region': 'BKN', 'active': False, 'valet_revision': 3039, 'off_dock_count': 0, 'off_dock_capacity': 90, 'station_id': '904930bd-2671-4695-9c1a-8a894b041129'}",[{'id': '904930bd-2671-4695-9c1a-8a894b041129'}]
4233,0,1,active,False,1,1656534635,16,1,17,1,4233,6,,
4235,0,1,active,False,1,1656534698,46,1,1,1,4235,6,,
4236,0,1,active,False,1,1656534652,48,0,8,1,4236,2,,
4238,0,1,active,False,1,1656534793,78,0,1,1,4238,0,,
4239,0,1,active,False,1,1656534654,22,2,12,1,4239,3,,
4240,0,1,active,False,1,1656534534,7,2,18,1,4240,6,,
4244,0,1,active,False,1,1656534358,26,2,10,1,4244,1,,
4245,0,1,active,False,1,1656532979,10,0,13,1,4245,0,,
4247,0,1,active,False,1,1656534528,17,1,3,1,4247,1,,
4248,0,1,active,False,1,1656534763,15,2,47,1,4248,0,,
4249,0,1,active,False,1,1656532156,5,0,19,1,4249,0,,
4250,0,1,active,False,1,1656533733,9,0,10,1,4250,0,,
4251,0,1,active,False,1,1656534448,19,0,1,1,4251,0,,
4252,0,1,active,False,1,1656534421,14,0,5,1,4252,1,,
4254,0,1,active,False,1,1656534717,13,1,11,1,4254,1,,
4255,0,0,out_of_service,False,0,86400,0,0,0,0,4255,0,,
4256,0,1,active,False,1,1656534192,22,1,1,1,4256,0,,
4257,0,1,active,False,1,1656533533,1,3,19,1,4257,1,,
4258,0,1,active,False,1,1656533360,18,1,5,1,4258,0,,
4259,0,1,active,False,1,1656529919,21,0,4,1,4259,0,,
4260,0,1,active,False,1,1656533587,22,0,1,1,4260,0,,
4261,0,1,active,False,1,1656534124,16,0,8,1,4261,1,,
4262,0,1,active,False,1,1656532894,17,0,5,1,4262,1,,
4263,0,1,active,False,1,1656534593,22,0,1,1,4263,0,,
4264,0,1,active,False,1,1656534645,19,0,11,1,4264,1,,
4265,0,1,active,False,1,1656527711,19,0,0,1,4265,0,,
4266,0,1,active,False,1,1656534267,22,0,1,1,4266,0,,
4267,0,1,active,False,1,1656533873,12,1,6,1,4267,1,,
4268,0,1,active,False,1,1656534670,2,1,24,1,4268,1,,
4269,0,1,active,False,1,1656532545,14,2,13,1,4269,0,,
4270,0,1,active,False,1,1656534624,4,3,23,1,4270,0,,
4271,0,1,active,False,1,1656533432,4,1,17,1,4271,0,,
4272,0,1,active,False,1,1656532854,23,0,1,1,4272,3,,
4273,0,0,out_of_service,False,0,86400,0,0,0,0,4273,0,,
4274,0,1,active,False,1,1656528881,22,0,1,1,4274,0,,
4275,0,1,active,False,1,1656528844,17,1,4,1,4275,0,,
4276,0,1,active,False,1,1656515025,13,0,6,1,4276,0,,
4277,0,1,active,False,1,1656526053,2,1,18,1,4277,1,,
4278,0,1,active,False,1,1656534214,18,0,25,1,4278,2,,
4279,0,1,active,False,1,1656534652,34,0,3,1,4279,2,,
4280,0,1,active,False,1,1656534400,30,0,14,1,4280,1,,
4281,0,1,active,False,1,1656534679,15,0,11,1,4281,5,,
4282,0,1,active,False,1,1656534653,20,0,18,1,4282,1,,
4283,0,1,active,False,1,1656534747,23,0,3,1,4283,1,,
4284,0,1,active,False,1,1656530973,22,1,3,1,4284,0,,
4285,0,1,active,False,1,1656534611,14,0,7,1,4285,2,,
4286,0,1,active,False,1,1656533877,5,1,13,1,4286,0,,
4287,0,1,active,False,1,1656531353,19,1,2,1,4287,0,,
4288,0,1,active,False,1,1656533368,21,0,0,1,4288,0,,
4289,0,1,active,False,1,1656534356,24,1,3,1,4289,0,,
4290,0,1,active,False,1,1656534484,8,0,20,1,4290,1,,
4291,0,1,active,False,1,1656525909,3,0,19,1,4291,1,,
4292,0,1,active,False,1,1656534305,16,0,7,1,4292,0,,
4293,0,1,active,False,1,1656525686,16,1,3,1,4293,0,,
4294,0,1,active,False,1,1656534197,20,0,1,1,4294,0,,
4295,0,1,active,False,1,1656530585,17,2,7,1,4295,1,,
4296,0,1,active,False,1,1656525260,2,3,19,1,4296,0,,
4297,0,1,active,False,1,1656534639,21,0,8,1,4297,2,,
4298,0,1,active,False,1,1656534775,15,2,10,1,4298,1,,
4300,0,1,active,False,1,1656534690,0,4,38,1,4300,5,,
4301,0,1,active,False,1,1656534442,19,0,13,1,4301,1,,
4302,0,1,active,False,1,1656534019,17,1,4,1,4302,1,,
4303,0,1,active,False,1,1656534787,24,1,7,1,4303,1,,
4304,0,1,active,False,1,1656534074,14,2,14,1,4304,2,,
4305,0,1,active,False,1,1656532155,16,0,3,1,4305,0,,
4306,0,1,active,False,1,1656532544,17,0,10,1,4306,1,,
4308,0,1,active,False,1,1656526592,2,0,28,1,4308,0,,
4309,0,1,active,False,1,1656532753,14,0,6,1,4309,2,,
4310,0,1,active,False,1,1656534748,14,1,4,1,4310,1,,
4311,0,1,active,False,1,1656534140,9,2,9,1,4311,0,,
4312,0,1,active,False,1,1656534681,31,0,1,1,4312,1,,
4313,0,1,active,False,1,1656534146,19,0,0,1,4313,0,,
4314,0,1,active,False,1,1656533615,15,1,6,1,4314,0,,
4315,0,1,active,False,1,1656532147,12,0,8,1,4315,1,,
4316,0,1,active,False,1,1656533621,3,0,21,1,4316,1,,
4318,0,1,active,False,1,1656534564,21,2,4,1,4318,0,,
4319,0,1,active,False,1,1656533587,19,3,3,1,4319,1,,
4320,14,1,active,False,1,1656534571,0,1,1,1,4320,9,,
4321,0,1,active,False,1,1656534227,24,0,0,1,4321,0,,
4322,0,1,active,False,1,1656512767,18,0,1,1,4322,0,,
4324,0,1,active,False,1,1656532179,9,0,10,1,4324,0,,
4325,0,1,active,False,1,1656526093,14,1,5,1,4325,0,,
4326,0,1,active,False,1,1656534764,18,1,2,1,4326,3,,
4327,0,1,active,False,1,1656533856,19,1,2,1,4327,0,,
4329,0,1,active,False,1,1656534780,22,2,7,1,4329,0,,
4330,0,1,active,False,1,1656533954,12,0,6,1,4330,1,,
4331,0,1,active,False,1,1656534198,3,2,24,1,4331,2,,
4332,0,1,active,False,1,1656534266,20,0,0,1,4332,0,,
4333,0,1,active,False,1,1656534785,7,1,25,1,4333,2,,
4336,0,1,active,False,1,1656534627,42,4,8,1,4336,4,,
4337,0,1,active,False,1,1656534757,23,1,26,1,4337,1,,
4338,0,1,active,False,1,1656534790,45,0,5,1,4338,4,,
4339,0,1,active,False,1,1656534718,7,2,56,1,4339,0,,
4340,0,1,active,False,1,1656534599,15,4,16,1,4340,2,,
4341,0,1,active,False,1,1656534766,16,0,11,1,4341,1,,
4342,0,1,active,False,1,1656532445,0,0,28,1,4342,2,,
4343,0,1,active,False,1,1656533778,0,0,20,1,4343,0,,
4345,0,1,active,False,1,1656534318,16,2,3,1,4345,1,,
4346,0,1,active,False,1,1656532392,0,1,25,1,4346,0,,
4347,0,1,active,False,1,1656534504,2,0,18,1,4347,1,,
4348,0,1,active,False,1,1656534505,18,0,9,1,4348,0,,
4349,0,1,active,False,1,1656533875,19,0,1,1,4349,0,,
4350,0,1,active,False,1,1656532626,21,1,2,1,4350,2,,
4351,0,1,active,False,1,1656532002,8,1,12,1,4351,0,,
4352,0,1,active,False,1,1656529241,10,0,11,1,4352,0,,
4353,0,1,active,False,1,1656532564,6,0,13,1,4353,0,,
4356,0,1,active,False,1,1656534570,4,0,17,1,4356,0,,
4357,0,1,active,False,1,1656527347,0,2,17,1,4357,1,,
4358,0,1,active,False,1,1656532801,2,1,19,1,4358,2,,
4359,0,1,active,False,1,1656534557,12,3,17,1,4359,0,,
4360,0,1,active,False,1,1656533094,7,0,14,1,4360,0,,
4361,0,1,active,False,1,1656534663,3,0,26,1,4361,0,,
4362,0,1,active,False,1,1656529291,23,0,1,1,4362,0,,
4363,0,1,active,False,1,1656533701,1,1,29,1,4363,0,,
4364,0,1,active,False,1,1656525352,2,0,18,1,4364,0,,
4365,0,1,active,False,1,1656524082,0,1,21,1,4365,0,,
4366,0,1,active,False,1,1656533140,1,1,18,1,4366,1,,
4367,0,1,active,False,1,1656512705,0,0,20,1,4367,1,,
4368,0,1,active,False,1,1656533391,4,0,17,1,4368,0,,
4369,9,1,active,False,1,1656534717,0,1,1,1,4369,14,,
4370,0,1,active,False,1,1656534476,4,1,15,1,4370,0,,
4371,0,1,active,False,1,1656534619,1,0,18,1,4371,0,,
4372,0,1,active,False,1,1656534142,1,0,18,1,4372,0,,
4373,0,1,active,False,1,1656532933,5,0,25,1,4373,0,,
4374,0,1,active,False,1,1656532756,0,0,17,1,4374,1,,
4376,0,1,active,False,1,1656515395,0,0,29,1,4376,0,,
4377,0,1,active,False,1,1656534320,1,2,21,1,4377,0,,
4378,0,1,active,False,1,1656531833,1,7,22,1,4378,0,,
4379,0,1,active,False,1,1656529869,0,0,21,1,4379,2,,
4380,0,1,active,False,1,1656508212,0,0,30,1,4380,0,,
4381,0,1,active,False,1,1656530899,2,0,17,1,4381,0,,
4382,0,1,active,False,1,1656489589,0,0,19,1,4382,0,,
4384,0,1,active,False,1,1656531424,29,0,1,1,4384,0,,
4385,0,1,active,False,1,1656531569,2,0,23,1,4385,0,,
4386,0,1,active,False,1,1656532493,0,2,26,1,4386,1,,
4387,0,1,active,False,1,1656532952,1,1,34,1,4387,0,,
4388,0,1,active,False,1,1656532712,1,0,18,1,4388,0,,
4389,0,1,active,False,1,1656531454,3,0,20,1,4389,0,,
4390,0,1,active,False,1,1656533265,19,0,1,1,4390,1,,
4391,0,1,active,False,1,1656512135,19,0,0,1,4391,0,,
4392,0,1,active,False,1,1656531755,0,0,22,1,4392,0,,
4393,0,1,active,False,1,1656528062,22,0,4,1,4393,0,,
4394,0,1,active,False,1,1656525152,18,0,1,1,4394,0,,
4395,0,1,active,False,1,1656534475,4,1,18,1,4395,0,,
4396,0,1,active,False,1,1656519554,0,1,19,1,4396,0,,
4397,0,1,active,False,1,1656513477,16,1,19,1,4397,0,,
4398,0,1,active,False,1,1656526146,2,0,18,1,4398,0,,
4399,0,1,active,False,1,1656523436,5,1,15,1,4399,0,,
4400,0,1,active,False,1,1656533320,18,0,1,1,4400,1,,
4401,0,1,active,False,1,1656533607,14,4,10,1,4401,1,,
4403,0,1,active,False,1,1656533309,14,2,20,1,4403,1,,
4404,0,1,active,False,1,1656532981,2,0,25,1,4404,0,,
4406,0,1,active,False,1,1656534736,49,2,29,1,4406,1,,
4407,0,1,active,False,1,1656534361,2,3,40,1,4407,1,,
4408,0,1,active,False,1,1656533073,10,2,10,1,4408,3,,
4409,0,1,active,False,1,1656533291,1,0,28,1,4409,1,,
4410,0,1,active,False,1,1656534163,1,0,20,1,4410,2,,
4411,0,1,active,False,1,1656532985,19,0,8,1,4411,0,,
4412,0,1,active,False,1,1656534090,1,2,28,1,4412,0,,
4414,0,1,active,False,1,1656530333,3,0,13,1,4414,3,,
4415,0,1,active,False,1,1656533025,0,0,31,1,4415,0,,
4416,0,1,active,False,1,1656534347,0,1,29,1,4416,1,,
4417,0,1,active,False,1,1656531606,3,2,22,1,4417,0,,
4418,0,1,active,False,1,1656531068,2,0,25,1,4418,0,,
4419,0,1,active,False,1,1656533986,21,2,2,1,4419,1,,
4420,0,1,active,False,1,1656533212,17,0,8,1,4420,0,,
4421,0,1,active,False,1,1656530913,16,0,8,1,4421,0,,
4422,0,1,active,False,1,1656526794,1,0,22,1,4422,0,,
4423,0,1,active,False,1,1656534015,1,4,19,1,4423,2,,
4424,0,1,active,False,1,1656534021,5,1,15,1,4424,0,,
4425,0,1,active,False,1,1656534248,27,0,24,1,4425,2,,
4426,0,1,active,False,1,1656534425,22,0,35,1,4426,2,,
4427,0,1,active,False,1,1656534076,20,0,2,1,4427,0,,
4428,0,1,active,False,1,1656530015,30,0,0,1,4428,0,,
4429,0,1,active,False,1,1656532266,8,0,20,1,4429,2,,
4430,0,1,active,False,1,1656532704,6,0,18,1,4430,0,,
4431,0,1,active,False,1,1656534783,17,0,15,1,4431,2,,
4434,0,0,out_of_service,False,0,86400,0,0,0,0,4434,0,,
4435,0,1,active,False,1,1656532846,2,0,21,1,4435,0,,
4436,0,1,active,False,1,1656534542,3,2,24,1,4436,2,,
4437,0,1,active,False,1,1656534213,19,0,0,1,4437,0,,
4438,0,1,active,False,1,1656534480,25,0,0,1,4438,1,,
4439,0,1,active,False,1,1656533539,17,0,0,1,4439,0,,
4440,0,1,active,False,1,1656518855,19,0,0,1,4440,0,,
4441,0,1,active,False,1,1656534352,12,1,11,1,4441,0,,
4442,0,1,active,False,1,1656533195,13,2,20,1,4442,1,,
4443,0,1,active,False,1,1656534651,7,0,11,1,4443,3,,
4444,0,1,active,False,1,1656526040,3,2,17,1,4444,0,,
4445,0,1,active,False,1,1656531801,3,0,17,1,4445,0,,
4446,0,1,active,False,1,1656517481,5,0,15,1,4446,0,,
4447,0,1,active,False,1,1656526241,15,1,13,1,4447,0,,
4448,0,1,active,False,1,1656490803,2,0,17,1,4448,0,,
4449,0,1,active,False,1,1656533079,4,0,21,1,4449,0,,
4450,0,1,active,False,1,1656532441,7,2,12,1,4450,0,,
4451,0,1,active,False,1,1656534350,21,0,0,1,4451,0,,
4453,2,0,out_of_service,False,0,1651760362,0,0,0,0,4453,1,,
4456,0,1,active,False,1,1656534642,9,1,12,1,4456,0,,
4457,2,1,active,False,1,1656534489,0,0,0,1,4457,17,,
4458,0,1,active,False,1,1656534568,4,0,14,1,4458,1,,
4459,0,1,active,False,1,1656534140,6,1,14,1,4459,1,,
4460,0,1,active,False,1,1656532340,6,1,13,1,4460,0,,
4461,0,1,active,False,1,1656533807,10,0,9,1,4461,0,,
4462,0,1,active,False,1,1656532515,7,2,15,1,4462,1,,
4463,0,1,active,False,1,1656531823,5,2,17,1,4463,0,,
4464,0,1,active,False,1,1656524664,2,0,22,1,4464,0,,
4465,0,1,active,False,1,1656534011,16,1,6,1,4465,1,,
4466,0,1,active,False,1,86400,0,0,0,1,4466,0,,
4467,0,1,active,False,1,1656530162,11,2,9,1,4467,1,,
4468,0,1,active,False,1,1656525035,5,0,14,1,4468,2,,
4471,0,1,active,False,1,1656533779,17,2,3,1,4471,1,,
4472,0,1,active,False,1,1656531380,24,0,0,1,4472,1,,
4473,0,1,active,False,1,1656534622,2,1,15,1,4473,1,,
4474,1,1,active,False,1,1656534739,6,0,17,1,4474,15,,
4475,0,1,active,False,1,1656533400,29,0,5,1,4475,1,,
4476,0,1,active,False,1,1656533625,9,0,18,1,4476,0,,
4477,0,1,active,False,1,1656534284,1,0,24,1,4477,1,,
4478,0,1,active,False,1,1656534689,49,5,12,1,4478,1,,
4480,0,1,active,False,1,1656531690,8,0,26,1,4480,1,,
4481,0,1,active,False,1,1656534779,2,0,36,1,4481,1,,
4482,0,1,active,False,1,1656534762,2,1,30,1,4482,1,,
4483,0,1,active,False,1,1656533567,21,3,15,1,4483,1,,
4484,0,1,active,False,1,1656524945,22,3,7,1,4484,0,,
4485,0,1,active,False,1,1656534728,15,1,16,1,4485,2,,
4486,0,1,active,False,1,1656534064,28,0,1,1,4486,2,,
4487,0,1,active,False,1,1656534579,18,0,1,1,4487,0,,
4488,0,1,active,False,1,1656530833,2,0,20,1,4488,2,,
4489,0,1,active,False,1,1656531839,5,0,16,1,4489,3,,
4490,0,1,active,False,1,1656530601,22,0,0,1,4490,0,,
4492,0,1,active,False,1,1656532932,8,1,13,1,4492,0,,
4493,0,1,active,False,1,1656534044,17,0,2,1,4493,0,,
4494,0,1,active,False,1,1656534284,3,0,15,1,4494,0,,
4495,0,1,active,False,1,1656531139,20,0,0,1,4495,0,,
4496,0,1,active,False,1,1656531450,1,0,27,1,4496,1,,
4497,0,1,active,False,1,1656533232,8,2,10,1,4497,2,,
4498,0,1,active,False,1,1656531468,15,0,4,1,4498,1,,
4500,0,1,active,False,1,1656527267,21,0,2,1,4500,0,,
4501,0,1,active,False,1,1656531229,28,0,0,1,4501,0,,
4502,0,1,active,False,1,1656531773,14,1,12,1,4502,0,,
4503,0,1,active,False,1,1656534502,33,0,6,1,4503,2,,
4504,0,1,active,False,1,1656534790,45,0,16,1,4504,2,,
4505,0,1,active,False,1,1656534303,20,1,3,1,4505,0,,
4506,0,1,active,False,1,1656520612,20,0,1,1,4506,0,,
4508,0,1,active,False,1,1656532020,13,0,6,1,4508,1,,
4509,0,1,active,False,1,1656533882,28,1,4,1,4509,0,,
4510,0,1,active,False,1,1656532461,24,0,0,1,4510,0,,
4511,0,1,active,False,1,1656526230,18,0,0,1,4511,1,,
4512,0,1,active,False,1,1656532855,18,1,1,1,4512,0,,
4513,0,1,active,False,1,1656532262,9,0,9,1,4513,0,,
4514,0,1,active,False,1,1656534486,2,1,28,1,4514,1,,
4515,0,1,active,False,1,1656531697,16,2,4,1,4515,0,,
4516,0,1,active,False,1,1656534606,13,0,3,1,4516,0,,
4517,0,1,active,False,1,1656534698,6,1,22,1,4517,2,,
4518,0,1,active,False,1,1656534725,0,0,0,1,4518,24,,
4519,0,1,active,False,1,1656534280,2,0,40,1,4519,4,,
4520,0,1,active,False,1,1656532211,16,1,5,1,4520,1,,
4521,0,1,active,False,1,1656533980,11,0,7,1,4521,3,,
4522,0,1,active,False,1,1656534792,2,2,12,1,4522,0,,
4523,0,1,active,False,1,1656534718,19,1,1,1,4523,1,,
4524,0,1,active,False,1,1656534741,12,1,13,1,4524,1,,
4525,0,1,active,False,1,1656534692,2,3,16,1,4525,1,,
4526,0,1,active,False,1,1656534701,12,0,6,1,4526,2,,
4528,0,1,active,False,1,1656534062,8,5,11,1,4528,2,,
4530,0,1,active,False,1,1656534790,11,0,10,1,4530,0,,
4531,0,1,active,False,1,1656534514,6,1,12,1,4531,0,,
4532,0,1,active,False,1,1656533627,11,1,6,1,4532,1,,
4533,0,1,active,False,1,1656534464,3,3,13,1,4533,2,,
4534,0,1,active,False,1,1656534621,3,2,17,1,4534,2,,
4535,0,1,active,False,1,1656531448,14,0,3,1,4535,1,,
4536,0,1,active,False,1,1656534766,10,0,13,1,4536,1,,
4537,0,1,active,False,1,1656534426,4,1,26,1,4537,2,,
4539,0,1,active,False,1,1656529815,7,1,7,1,4539,1,,
4541,0,1,active,False,1,1656534502,14,1,3,1,4541,2,,
4542,0,1,active,False,1,1656533699,17,1,1,1,4542,1,,
4543,0,1,active,False,1,86400,0,0,0,1,4543,0,,
4544,0,1,active,False,1,1656532071,28,0,4,1,4544,1,,
4545,0,1,active,False,1,1656533852,6,3,22,1,4545,2,,
4546,0,1,active,False,1,1656532669,6,1,11,1,4546,1,,
4547,0,1,active,False,1,1656532139,20,0,2,1,4547,1,,
4548,0,1,active,False,1,1656532170,1,0,30,1,4548,0,,
4549,0,0,out_of_service,False,0,86400,0,0,0,0,4549,0,,
4550,0,1,active,False,1,1656532146,0,0,23,1,4550,0,,
4551,0,1,active,False,1,1656533701,19,1,1,1,4551,0,,
4553,0,1,active,False,1,1656531916,18,0,1,1,4553,0,,
4554,0,1,active,False,1,1656532651,18,2,6,1,4554,0,,
4555,0,1,active,False,1,1656520574,25,0,0,1,4555,0,,
4556,0,1,active,False,1,1656534575,20,0,1,1,4556,1,,
4557,0,1,active,False,1,1656534367,19,0,3,1,4557,0,,
4559,0,1,active,False,1,1656534306,16,0,1,1,4559,1,,
4560,0,1,active,False,1,1656534557,17,0,1,1,4560,1,,
4561,0,1,active,False,1,1656526817,17,2,10,1,4561,0,,
4562,0,1,active,False,1,1656519031,23,0,0,1,4562,1,,
4563,17,1,active,False,1,1656534547,0,0,0,1,4563,3,,
4564,0,1,active,False,1,1656534045,17,2,3,1,4564,1,,
4565,0,1,active,False,1,1656517500,24,0,0,1,4565,0,,
4566,0,1,active,False,1,1656524254,18,0,0,1,4566,0,,
4567,0,1,active,False,1,1656532917,9,2,11,1,4567,0,,
4568,0,1,active,False,1,1656534019,1,0,31,1,4568,0,,
4569,0,1,active,False,1,1656532085,18,1,1,1,4569,0,,
4570,0,1,active,False,1,1656534649,19,0,0,1,4570,0,,
4571,0,1,active,False,1,1656533943,6,8,14,1,4571,2,,
4572,0,1,active,False,1,1656531024,23,0,0,1,4572,0,,
4573,0,1,active,False,1,1656534022,16,1,6,1,4573,0,,
4574,0,1,active,False,1,1656533695,13,0,10,1,4574,0,,
4575,0,1,active,False,1,1656527200,5,2,13,1,4575,0,,
4576,0,1,active,False,1,1656525103,15,1,2,1,4576,0,,
4577,0,1,active,False,1,1656519889,23,1,1,1,4577,1,,
4578,0,1,active,False,1,1656510725,20,0,0,1,4578,1,,
4579,0,1,active,False,1,1656534214,25,1,1,1,4579,0,,
4580,0,1,active,False,1,1656533600,14,1,5,1,4580,0,,
4581,0,1,active,False,1,1656533233,20,0,1,1,4581,0,,
4582,0,1,active,False,1,1656534340,21,0,0,1,4582,2,,
4583,0,1,active,False,1,1656533946,30,0,7,1,4583,0,,
4584,0,1,active,False,1,1656523733,20,0,1,1,4584,1,,
4585,0,1,active,False,1,1656532834,15,0,5,1,4585,0,,
4587,0,1,active,False,1,1656534719,9,7,9,1,4587,0,,
4590,0,1,active,False,1,1656534013,2,0,45,1,4590,0,,
4591,0,1,active,False,1,1656534775,0,1,1,1,4591,28,,
4592,0,1,active,False,1,1656534098,5,0,43,1,4592,0,,
4593,0,1,active,False,1,1656533659,1,0,45,1,4593,0,,
4594,0,1,active,False,1,1656534349,0,1,47,1,4594,0,,
4595,0,1,active,False,1,1656534352,8,0,16,1,4595,0,,
4596,0,1,active,False,1,1656534547,5,1,41,1,4596,1,,
4598,0,1,active,False,1,1656534420,1,0,52,1,4598,0,,
4599,0,1,active,False,1,1656532824,14,3,3,1,4599,3,,
4600,0,1,active,False,1,1656533393,17,1,3,1,4600,0,,
4601,0,1,active,False,1,1656534374,13,1,8,1,4601,0,,
4602,0,1,active,False,1,1656533477,2,0,57,1,4602,0,,
4603,0,1,active,False,1,1656532953,15,0,5,1,4603,0,,
4604,0,1,active,False,1,1656518491,15,0,4,1,4604,0,,
4605,0,1,active,False,1,1656534615,1,3,28,1,4605,4,,
4606,0,0,out_of_service,False,0,86400,0,0,0,0,4606,0,,
4607,0,1,active,False,1,1656520669,30,0,0,1,4607,2,,
4608,0,1,active,False,1,1656532353,19,0,0,1,4608,0,,
4609,0,1,active,False,1,1656533993,15,1,4,1,4609,0,,
4610,0,1,active,False,1,1656522244,19,0,0,1,4610,0,,
4611,0,1,active,False,1,1656533629,14,1,4,1,4611,0,,
4612,0,1,active,False,1,1656532864,12,0,0,1,4612,6,,
4613,0,1,active,False,1,1656529236,23,0,0,1,4613,0,,
4614,0,1,active,False,1,1656514665,19,1,2,1,4614,0,,
4617,0,1,active,False,1,1656534703,23,2,2,1,4617,2,,
4618,0,0,out_of_service,False,0,86400,0,0,0,0,4618,0,,
4619,0,1,active,False,1,1656515759,4,14,15,1,4619,0,,
4620,0,1,active,False,1,1656534451,6,0,38,1,4620,0,,
4622,0,1,active,False,1,1656534334,22,0,1,1,4622,1,,
4623,0,1,active,False,1,1656531465,20,0,1,1,4623,0,,
4624,0,1,active,False,1,1656533984,20,0,4,1,4624,2,,
4625,0,1,active,False,1,1656534783,1,2,53,1,4625,0,,
4626,0,1,active,False,1,1656531180,19,1,1,1,4626,0,,
4627,0,1,active,False,1,1656523000,15,0,5,1,4627,0,,
