station_id,num_bikes_available,last_reported,is_renting,num_docks_available,eightd_has_available_keys,is_returning,station_status,num_ebikes_available,num_bikes_disabled,is_installed,num_docks_disabled,legacy_id,valet,eightd_active_station_services
252,8,1656531634,1,22,False,1,active,1,2,1,0,252,,
254,9,1656531717,1,37,False,1,active,2,1,1,0,254,,
257,37,1656531716,1,31,False,1,active,1,2,1,0,257,,
258,5,1656531715,1,15,False,1,active,1,3,1,0,258,,
259,31,1656531720,1,2,False,1,active,0,6,1,0,259,,
260,24,1656531008,1,4,False,1,active,0,4,1,0,260,,
261,37,1656531642,1,1,False,1,active,0,3,1,0,261,,
262,6,1656531053,1,15,False,1,active,0,3,1,0,262,,
264,26,1656530843,1,2,False,1,active,0,1,1,0,264,,
265,26,1656531606,1,9,False,1,active,2,0,1,0,265,,
266,2,1656531132,1,28,False,1,active,1,0,1,0,266,,
267,8,1656531231,1,68,False,1,active,3,1,1,0,267,,
268,25,1656531719,1,1,False,1,active,1,1,1,0,268,,
270,6,1656531364,1,21,False,1,active,0,1,1,0,270,,
275,3,1656531513,1,15,False,1,active,1,1,1,0,275,,
278,11,1656530582,1,6,False,1,active,0,2,1,0,278,,
281,37,1656531708,1,57,False,1,active,0,2,1,0,281,,
284,26,1656531583,1,18,False,1,active,1,7,1,0,284,,
285,49,1656531730,1,24,False,1,active,2,4,1,0,285,,
289,10,1656529721,1,8,False,1,active,0,1,1,0,289,,
291,4,1656531612,1,16,False,1,active,1,0,1,0,291,,
293,74,1656531612,1,13,False,1,active,1,4,1,0,293,,
294,48,1656531591,1,8,False,1,active,3,5,1,0,294,,
295,19,1656531677,1,5,False,1,active,1,0,1,0,295,,
297,12,1656531650,1,60,False,1,active,2,3,1,0,297,,
298,30,1656531657,1,3,False,1,active,0,2,1,0,298,,
301,4,1656531570,1,51,False,1,active,0,2,1,0,301,,
302,0,86400,1,0,False,1,active,0,0,1,0,302,,
303,61,1656531626,1,1,False,1,active,1,4,1,0,303,,
304,39,1656531623,1,6,False,1,active,1,2,1,0,304,,
305,38,1656531672,1,2,False,1,active,0,4,1,0,305,,
307,27,1656531651,1,1,False,1,active,1,3,1,0,307,,
308,43,1656531481,1,4,False,1,active,0,1,1,0,308,,
311,28,1656531690,1,29,False,1,active,1,2,1,0,311,,
312,15,1656531615,1,10,False,1,active,1,8,1,0,312,,
313,51,1656530739,1,2,False,1,active,0,2,1,0,313,,
315,24,1656531699,1,3,False,1,active,0,2,1,0,315,,
316,40,1656530949,1,0,False,1,active,4,2,1,0,316,,
317,17,1656531497,1,48,False,1,active,1,1,1,1,317,,
319,16,1656531560,1,0,False,1,active,1,2,1,20,319,"{'station_id': '66db79a3-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 70, 'region': 'BKN', 'valet_revision': 11071, 'off_dock_count': 62, 'active': False, 'dock_blocked_count': 20}",[{'id': '66db79a3-0aca-11e7-82f6-3863bb44ef7c'}]
320,45,1656530930,1,6,False,1,active,0,2,1,0,320,,
321,36,1656531386,1,0,False,1,active,0,1,1,0,321,,
323,32,1656530375,1,2,False,1,active,0,5,1,0,323,,
324,73,1656530729,1,0,False,1,active,0,1,1,0,324,,
325,28,1656529700,0,2,False,0,active,1,5,1,0,325,,
326,2,1656531249,1,36,False,1,active,0,3,1,0,326,,
327,28,1656531649,1,8,False,1,active,5,3,1,0,327,,
328,25,1656531693,1,8,False,1,active,2,2,1,0,328,,
330,35,1656531542,1,2,False,1,active,0,5,1,0,330,,
331,21,1656531111,1,4,False,1,active,0,1,1,0,331,,
332,1,1656530966,1,34,False,1,active,1,1,1,0,332,,
334,12,1656531676,1,30,False,1,active,2,2,1,0,334,,
335,18,1656531715,1,7,False,1,active,3,1,1,0,335,,
336,29,1656531410,1,25,False,1,active,0,3,1,0,336,,
339,9,1656531669,1,30,False,1,active,0,2,1,0,339,,
340,12,1656531570,1,15,False,1,active,0,0,1,0,340,,
341,10,1656531304,1,9,False,1,active,0,0,1,0,341,,
342,10,1656531650,1,18,False,1,active,0,1,1,0,342,,
343,20,1656531285,1,2,False,1,active,1,1,1,0,343,,
344,3,1656530547,1,18,False,1,active,0,2,1,0,344,,
346,1,1656531675,1,26,False,1,active,1,0,1,0,346,,
347,25,1656531692,1,26,False,1,active,0,3,1,0,347,,
349,24,1656531556,1,37,False,1,active,1,0,1,0,349,,
350,8,1656531677,1,34,False,1,active,1,4,1,0,350,,
352,25,1656531389,1,10,False,1,active,0,1,1,0,352,,
353,16,1656531637,1,9,False,1,active,0,2,1,0,353,,
354,36,1656530490,1,25,False,1,active,1,2,1,0,354,,
355,40,1656531654,1,3,False,1,active,1,0,1,0,355,,
356,6,1656531273,1,15,False,1,active,0,1,1,0,356,,
358,23,1656531708,1,25,False,1,active,3,2,1,0,358,,
359,49,1656531697,1,29,False,1,active,0,1,1,0,359,,
360,33,1656531704,1,3,False,1,active,4,2,1,0,360,,
361,76,1656531437,1,1,False,1,active,2,2,1,0,361,,
362,16,1656531609,1,39,False,1,active,2,0,1,0,362,,
363,57,1656531462,1,15,False,1,active,5,1,1,0,363,,
364,23,1656530865,1,4,False,1,active,2,0,1,0,364,,
366,9,1656531563,1,24,False,1,active,0,0,1,0,366,,
367,44,1656531580,1,12,False,1,active,0,1,1,0,367,,
368,9,1656531360,1,32,False,1,active,1,5,1,0,368,,
369,28,1656531238,1,46,False,1,active,3,2,1,0,369,,
372,16,1656531506,1,9,False,1,active,2,2,1,0,372,,
373,18,1656531369,1,1,False,1,active,1,0,1,0,373,,
376,38,1656531427,1,1,False,1,active,2,2,1,0,376,,
377,33,1656531539,1,13,False,1,active,1,3,1,0,377,,
379,43,1656531664,1,12,False,1,active,13,0,1,0,379,,
380,20,1656531479,1,17,False,1,active,6,4,1,0,380,,
383,10,1656531702,1,26,False,1,active,4,2,1,0,383,,
385,16,1656530313,1,13,False,1,active,0,0,1,0,385,,
386,69,1656531292,1,7,False,1,active,0,3,1,0,386,,
387,35,1656531240,1,1,False,1,active,1,3,1,0,387,,
388,13,1656531671,1,18,False,1,active,0,4,1,0,388,,
389,12,1656531043,1,14,False,1,active,0,1,1,0,389,,
390,45,1656531716,1,1,False,1,active,0,2,1,0,390,,
391,21,1656531728,1,19,False,1,active,2,2,1,0,391,,
392,33,1656530692,1,2,False,1,active,1,0,1,0,392,,
393,5,1656531657,1,32,False,1,active,0,0,1,0,393,,
394,3,1656531651,1,29,False,1,active,0,1,1,1,394,,
396,8,1656531074,1,16,False,1,active,0,1,1,0,396,,
397,2,1656530386,1,67,False,1,active,0,6,1,0,397,,
398,28,1656531642,1,6,False,1,active,0,2,1,0,398,,
399,7,1656531138,1,30,False,1,active,0,1,1,0,399,,
400,4,1656530672,1,11,False,1,active,0,0,1,0,400,,
401,24,1656531651,1,16,False,1,active,4,1,1,0,401,,
403,41,1656531639,1,13,False,1,active,2,3,1,0,403,,
405,24,1656531572,1,27,False,1,active,3,0,1,0,405,,
406,9,1656531699,1,9,False,1,active,3,2,1,0,406,,
408,38,1656531394,1,6,False,1,active,1,1,1,0,408,,
410,21,1656531694,1,57,False,1,active,2,1,1,0,410,,
411,3,1656531452,1,26,False,1,active,2,1,1,0,411,,
412,22,1656531291,1,5,False,1,active,0,2,1,0,412,,
415,29,1656531724,1,12,False,1,active,0,5,1,0,415,,
416,15,1656531399,1,15,False,1,active,1,1,1,0,416,,
417,25,1656531645,1,0,False,1,active,0,0,1,0,417,,
418,36,1656528957,0,1,False,0,active,3,0,1,0,418,,
419,0,86400,0,0,False,0,out_of_service,0,0,0,0,419,,
420,16,1656531178,1,34,False,1,active,0,1,1,0,420,,
421,11,1656531571,1,7,False,1,active,0,1,1,0,421,,
422,1,1656531651,1,104,False,1,active,1,8,1,0,422,,
423,3,1656531656,1,39,False,1,active,2,1,1,0,423,,
426,72,1656531703,1,5,False,1,active,3,4,1,0,426,,
427,33,1656531675,1,10,False,1,active,0,4,1,0,427,,
428,11,1656531252,1,29,False,1,active,0,1,1,0,428,,
432,3,1656531695,1,26,False,1,active,0,2,1,0,432,,
434,48,1656531712,1,5,False,1,active,3,7,1,0,434,,
435,40,1656531687,1,6,False,1,active,1,4,1,0,435,,
436,20,1656531227,1,7,False,1,active,1,0,1,0,436,,
437,19,1656530957,1,3,False,1,active,0,1,1,0,437,,
438,5,1656531579,1,38,False,1,active,0,2,1,1,438,,
439,18,1656531700,1,21,False,1,active,1,4,1,0,439,,
440,25,1656531613,1,5,False,1,active,1,2,1,0,440,,
442,20,1656531721,1,27,False,1,active,0,4,1,0,442,,
443,11,1656529629,1,8,False,1,active,2,4,1,0,443,,
445,19,1656531636,1,86,False,1,active,2,2,1,0,445,,
446,0,86400,0,0,False,0,out_of_service,0,0,0,0,446,,
447,3,1656531586,1,27,False,1,active,0,1,1,0,447,,
448,1,1656531486,1,25,False,1,active,1,1,1,0,448,,
450,7,1656531290,1,60,False,1,active,0,0,1,0,450,,
453,11,1656531645,1,53,False,1,active,3,1,1,0,453,,
454,1,1656531622,1,32,False,1,active,0,2,1,0,454,,
455,53,1656531446,1,5,False,1,active,0,1,1,0,455,,
456,23,1656531679,1,25,False,1,active,2,3,1,0,456,,
457,4,1656531632,1,71,False,1,active,2,4,1,0,457,,
458,19,1656531720,1,9,False,1,active,2,3,1,0,458,,
460,20,1656531681,1,2,False,1,active,0,3,1,0,460,,
461,5,1656531682,1,49,False,1,active,0,2,1,0,461,,
462,31,1656531705,1,39,False,1,active,5,5,1,0,462,,
464,45,1656531478,1,31,False,1,active,0,3,1,0,464,,
465,23,1656531665,1,11,False,1,active,7,4,1,0,465,,
466,31,1656531711,1,3,False,1,active,0,0,1,0,466,,
468,3,1656531683,1,71,False,1,active,0,5,1,0,468,,
469,3,1656531729,1,81,False,1,active,0,1,1,0,469,,
470,11,1656531676,1,69,False,1,active,1,4,1,0,470,,
471,27,1656531289,1,2,False,1,active,0,2,1,0,471,,
472,15,1656531687,1,38,False,1,active,1,2,1,0,472,,
473,51,1656531210,1,11,False,1,active,0,2,1,0,473,,
474,36,1656531596,1,2,False,1,active,1,3,1,0,474,,
476,4,1656531708,1,60,False,1,active,0,0,1,0,476,,
477,68,1656531684,0,1,False,0,active,40,2,1,0,477,,
478,4,1656531726,1,28,False,1,active,0,4,1,0,478,,
479,10,1656531728,1,19,False,1,active,4,1,1,0,479,,
480,0,1656531686,1,28,False,1,active,0,1,1,0,480,,
481,12,1656531706,1,10,False,1,active,2,3,1,0,481,,
482,17,1656531700,1,58,False,1,active,1,4,1,0,482,,
483,9,1656531171,1,27,False,1,active,3,0,1,0,483,,
484,1,1656531693,1,0,False,1,active,0,3,1,47,484,"{'station_id': '66dc48ef-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 120, 'region': 'BKN', 'valet_revision': 42478, 'off_dock_count': 113, 'active': False, 'dock_blocked_count': 46}",[{'id': '66dc48ef-0aca-11e7-82f6-3863bb44ef7c'}]
485,10,1656531716,1,27,False,1,active,4,2,1,0,485,,
486,0,86400,1,0,False,1,active,0,0,1,0,486,,
488,10,1656531724,1,32,False,1,active,3,2,1,0,488,,
489,24,1656531534,1,21,False,1,active,2,3,1,0,489,,
490,8,1656531684,1,58,False,1,active,1,0,1,0,490,,
494,3,1656531655,1,62,False,1,active,0,0,1,0,494,,
495,2,1656531728,1,34,False,1,active,0,2,1,0,495,,
496,56,1656531670,1,5,False,1,active,4,4,1,0,496,,
497,0,86400,0,0,False,0,out_of_service,0,0,0,0,497,,
500,32,1656531543,1,41,False,1,active,1,4,1,0,500,,
501,8,1656531462,1,73,False,1,active,2,2,1,0,501,,
502,0,1656531711,1,34,False,1,active,0,2,1,0,502,,
503,23,1656531611,1,3,False,1,active,1,3,1,0,503,,
504,1,1656531529,1,51,False,1,active,1,2,1,0,504,,
505,19,1656531669,1,30,False,1,active,3,2,1,0,505,,
507,41,1656531465,1,34,False,1,active,0,4,1,0,507,,
508,6,1656531647,1,18,False,1,active,2,1,1,0,508,,
509,7,1656531601,1,52,False,1,active,5,2,1,0,509,,
510,1,1656531712,1,4,False,1,active,1,2,1,45,510,"{'station_id': '66dc7b10-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 120, 'region': 'BKN', 'valet_revision': 13429, 'off_dock_count': 105, 'active': False, 'dock_blocked_count': 45}",[{'id': '66dc7b10-0aca-11e7-82f6-3863bb44ef7c'}]
511,3,1656531487,1,26,False,1,active,0,2,1,0,511,,
512,19,1656531727,1,9,False,1,active,3,1,1,0,512,,
513,3,1656531431,1,21,False,1,active,1,4,1,1,513,,
514,19,1656531709,1,23,False,1,active,5,9,1,0,514,,
515,2,1656531663,1,76,False,1,active,0,1,1,0,515,,
516,17,1656531274,1,29,False,1,active,2,2,1,0,516,,
522,59,1656531625,1,10,False,1,active,4,6,1,0,522,,
525,36,1656531672,1,20,False,1,active,0,0,1,0,525,,
526,33,1656531703,1,6,False,1,active,1,1,1,0,526,,
528,8,1656531702,1,27,False,1,active,2,4,1,0,528,,
529,31,1656531686,1,3,False,1,active,13,7,1,0,529,,
530,4,1656531618,1,19,False,1,active,2,1,1,0,530,,
531,54,1656531597,1,11,False,1,active,0,1,1,0,531,,
532,34,1656531338,1,6,False,1,active,0,3,1,0,532,,
536,16,1656531641,1,12,False,1,active,0,0,1,1,536,,
537,5,1656531374,1,40,False,1,active,0,8,1,0,537,,
539,28,1656531678,1,0,False,1,active,0,3,1,0,539,,
540,9,1656531539,1,40,False,1,active,1,4,1,0,540,,
545,9,1656531721,1,16,False,1,active,3,1,1,0,545,,
546,30,1656531400,1,13,False,1,active,0,1,1,0,546,,
2000,55,1656531722,1,0,False,1,active,1,2,1,0,2000,,
2002,50,1656531670,1,4,False,1,active,0,3,1,0,2002,,
2003,9,1656531556,1,41,False,1,active,1,4,1,0,2003,,
2006,4,1656531710,1,64,False,1,active,1,5,1,0,2006,,
2008,30,1656531571,1,2,False,1,active,2,2,1,0,2008,,
2009,26,1656531052,1,7,False,1,active,0,2,1,0,2009,,
2010,26,1656531097,1,13,False,1,active,1,4,1,0,2010,,
2012,8,1656531575,1,30,False,1,active,0,3,1,0,2012,,
2021,5,1656530973,1,60,False,1,active,0,0,1,0,2021,,
2022,2,1656528548,1,31,False,1,active,0,0,1,0,2022,,
3016,53,1656531644,1,1,False,1,active,0,0,1,0,3016,,
3041,21,1656531615,1,3,False,1,active,0,0,1,0,3041,,
3042,12,1656530626,1,4,False,1,active,1,3,1,0,3042,,
3043,11,1656530168,1,4,False,1,active,0,4,1,0,3043,,
3044,21,1656529976,1,6,False,1,active,0,0,1,0,3044,,
3046,11,1656531366,1,6,False,1,active,0,1,1,0,3046,,
3047,13,1656531715,1,5,False,1,active,0,3,1,0,3047,,
3048,6,1656531313,1,13,False,1,active,1,0,1,0,3048,,
3049,2,1656530914,1,15,False,1,active,1,1,1,0,3049,,
3050,1,1656531501,1,19,False,1,active,0,1,1,0,3050,,
3052,2,1656531371,1,19,False,1,active,0,2,1,0,3052,,
3053,6,1656531558,1,15,False,1,active,0,2,1,0,3053,,
3054,1,1656531512,1,17,False,1,active,0,1,1,0,3054,,
3055,14,1656529416,1,8,False,1,active,0,0,1,0,3055,,
3056,21,1656531431,1,2,False,1,active,1,0,1,0,3056,,
3057,3,1656531598,1,14,False,1,active,0,0,1,0,3057,,
3058,2,1656531478,1,22,False,1,active,0,0,1,0,3058,,
3059,10,1656529603,1,8,False,1,active,0,0,1,0,3059,,
3060,12,1656531416,1,7,False,1,active,1,0,1,0,3060,,
3061,12,1656528809,1,9,False,1,active,0,0,1,0,3061,,
3062,22,1656531247,1,1,False,1,active,0,0,1,0,3062,,
3063,16,1656531646,1,2,False,1,active,0,2,1,0,3063,,
3064,6,1656531710,1,16,False,1,active,0,1,1,0,3064,,
3065,30,1656529333,1,1,False,1,active,0,0,1,0,3065,,
3066,16,1656529513,1,3,False,1,active,0,0,1,0,3066,,
3067,25,1656530453,1,2,False,1,active,1,0,1,0,3067,,
3068,42,1656531008,1,0,False,1,active,0,0,1,0,3068,,
3069,25,1656531637,1,2,False,1,active,0,1,1,1,3069,,
3070,19,1656530356,1,4,False,1,active,0,0,1,0,3070,,
3071,15,1656531410,1,4,False,1,active,0,0,1,0,3071,,
3072,20,1656526611,1,3,False,1,active,0,1,1,0,3072,,
3074,40,1656531150,1,1,False,1,active,1,1,1,0,3074,,
3075,31,1656530929,1,2,False,1,active,0,0,1,0,3075,,
3076,21,1656531681,1,14,False,1,active,1,0,1,0,3076,,
3077,24,1656531166,1,6,False,1,active,1,3,1,0,3077,,
3078,23,1656530975,1,2,False,1,active,3,2,1,0,3078,,
3080,3,1656531669,1,17,False,1,active,0,1,1,0,3080,,
3081,26,1656531407,1,2,False,1,active,0,1,1,0,3081,,
3082,22,1656531721,1,1,False,1,active,3,2,1,0,3082,,
3083,28,1656531556,1,0,False,1,active,1,2,1,0,3083,,
3085,20,1656531716,1,3,False,1,active,2,2,1,0,3085,,
3086,22,1656531702,1,4,False,1,active,0,4,1,0,3086,,
3087,29,1656531508,1,1,False,1,active,0,0,1,0,3087,,
3088,16,1656531205,1,1,False,1,active,0,2,1,0,3088,,
3092,21,1656530656,1,4,False,1,active,0,2,1,0,3092,,
3093,20,1656531685,1,7,False,1,active,0,1,1,0,3093,,
3094,17,1656527517,1,1,False,1,active,0,0,1,0,3094,,
3095,19,1656531384,1,6,False,1,active,0,1,1,0,3095,,
3096,37,1656530400,1,1,False,1,active,0,1,1,0,3096,,
3100,41,1656530208,1,8,False,1,active,1,2,1,0,3100,,
3101,22,1656531648,1,4,False,1,active,0,1,1,0,3101,,
3102,23,1656531693,1,2,False,1,active,1,2,1,0,3102,,
3105,54,1656496943,1,0,False,1,active,0,0,1,0,3105,,
3106,6,1656531526,1,0,False,1,active,3,46,1,0,3106,,
3107,36,1656531703,1,0,False,1,active,1,3,1,0,3107,,
3108,32,1656531308,1,17,False,1,active,3,2,1,0,3108,,
3109,30,1656528396,1,0,False,1,active,0,1,1,0,3109,,
3110,23,1656531358,1,0,False,1,active,0,3,1,0,3110,,
3112,26,1656531688,1,1,False,1,active,1,3,1,0,3112,,
3113,21,1656531472,1,5,False,1,active,1,1,1,0,3113,,
3115,44,1656531674,1,5,False,1,active,0,0,1,0,3115,,
3116,16,1656531316,1,19,False,1,active,0,0,1,0,3116,,
3117,13,1656531620,1,12,False,1,active,1,2,1,0,3117,,
3118,35,1656531525,1,6,False,1,active,0,0,1,1,3118,,
3119,34,1656531634,1,8,False,1,active,2,3,1,0,3119,,
3121,10,1656531524,1,13,False,1,active,0,2,1,1,3121,,
3122,76,1656487605,0,1,False,0,active,1,2,1,0,3122,,
3123,29,1656531197,1,16,False,1,active,1,2,1,0,3123,,
3124,23,1656531156,1,20,False,1,active,2,0,1,0,3124,,
3125,21,1656531548,1,2,False,1,active,0,0,1,0,3125,,
3126,21,1656531307,1,11,False,1,active,0,2,1,0,3126,,
3127,31,1656530741,1,2,False,1,active,1,1,1,0,3127,,
3128,24,1656531613,1,3,False,1,active,0,0,1,0,3128,,
3129,11,1656531684,1,25,False,1,active,0,3,1,0,3129,,
3130,17,1656529652,1,18,False,1,active,0,0,1,0,3130,,
3131,1,1656531200,1,33,False,1,active,0,2,1,0,3131,,
3132,0,1656531595,1,15,False,1,active,0,0,1,20,3132,"{'station_id': '66dd3e14-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 120, 'region': 'BKN', 'valet_revision': 2091, 'off_dock_count': 21, 'active': False, 'dock_blocked_count': 20}",[{'id': '66dd3e14-0aca-11e7-82f6-3863bb44ef7c'}]
3134,19,1656531429,1,28,False,1,active,2,4,1,0,3134,,
3135,0,1656531374,1,39,False,1,active,0,1,1,0,3135,,
3136,1,1656531571,1,49,False,1,active,0,1,1,0,3136,,
3137,20,1656531723,1,4,False,1,active,3,5,1,0,3137,,
3139,0,86400,0,0,False,0,out_of_service,0,0,0,0,3139,,
3140,8,1656531624,1,43,False,1,active,1,6,1,0,3140,,
3141,2,1656531560,1,7,False,1,active,1,5,1,45,3141,"{'station_id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 120, 'region': 'BKN', 'valet_revision': 52360, 'off_dock_count': 85, 'active': False, 'dock_blocked_count': 45}",[{'id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}]
3142,10,1656531682,1,28,False,1,active,0,6,1,1,3142,,
3143,6,1656531700,1,41,False,1,active,4,0,1,0,3143,,
3144,3,1656531072,1,41,False,1,active,0,2,1,0,3144,,
3145,1,1656531541,1,42,False,1,active,0,2,1,0,3145,,
3146,0,1656531701,1,44,False,1,active,0,3,1,0,3146,,
3147,12,1656531669,1,24,False,1,active,0,2,1,0,3147,,
3148,2,1656531106,1,24,False,1,active,1,4,1,0,3148,,
3150,0,1656530421,1,47,False,1,active,0,0,1,0,3150,,
3151,0,1656530524,1,44,False,1,active,0,3,1,0,3151,,
3152,6,1656531656,1,34,False,1,active,4,1,1,0,3152,,
3154,2,1656531527,1,44,False,1,active,1,0,1,0,3154,,
3156,11,1656531510,1,23,False,1,active,0,3,1,0,3156,,
3157,6,1656531724,1,19,False,1,active,1,2,1,0,3157,,
3158,5,1656531586,1,24,False,1,active,2,2,1,0,3158,,
3159,1,1656531589,1,27,False,1,active,0,3,1,0,3159,,
3160,3,1656531697,1,32,False,1,active,2,3,1,0,3160,,
3161,1,1656531724,1,57,False,1,active,0,1,1,0,3161,,
3163,13,1656531692,1,23,False,1,active,7,6,1,0,3163,,
3164,5,1656531721,1,57,False,1,active,1,4,1,0,3164,,
3165,2,1656531721,1,43,False,1,active,2,4,1,0,3165,,
3166,8,1656531381,1,33,False,1,active,5,0,1,0,3166,,
3167,8,1656531574,1,42,False,1,active,4,4,1,0,3167,,
3169,2,1656530773,1,71,False,1,active,0,1,1,0,3169,,
3170,1,1656531560,1,32,False,1,active,1,2,1,0,3170,,
3171,5,1656531672,1,34,False,1,active,5,0,1,0,3171,,
3172,3,1656531722,1,21,False,1,active,0,3,1,0,3172,,
3173,7,1656530921,1,67,False,1,active,1,3,1,1,3173,,
3175,6,1656531527,1,32,False,1,active,1,4,1,1,3175,,
3177,2,1656531681,1,60,False,1,active,2,1,1,0,3177,,
3178,0,1656531489,1,75,False,1,active,0,3,1,0,3178,,
3179,15,1656531450,1,6,False,1,active,0,2,1,0,3179,,
3184,9,1656530886,1,3,False,1,active,0,2,1,0,3184,,
3185,20,1656526368,1,0,False,1,active,4,2,1,0,3185,,
3186,20,1656531710,1,1,False,1,active,7,1,1,20,3186,"{'station_id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 100, 'region': 'NYC', 'valet_revision': 25386, 'off_dock_count': 0, 'active': False, 'dock_blocked_count': 20}",[{'id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c'}]
3187,14,1656531412,1,7,False,1,active,0,1,1,0,3187,,
3191,14,1656528545,1,4,False,1,active,0,0,1,0,3191,,
3192,0,1656531464,1,20,False,1,active,0,2,1,0,3192,,
3193,10,1656530837,1,7,False,1,active,0,1,1,0,3193,,
3194,10,1656529769,1,11,False,1,active,5,1,1,0,3194,,
3195,0,1656531346,0,22,False,0,active,0,9,1,3,3195,,
3196,4,1656528592,1,13,False,1,active,3,1,1,0,3196,,
3198,6,1656531077,1,11,False,1,active,4,1,1,0,3198,,
3199,10,1656531704,1,3,False,1,active,4,1,1,0,3199,,
3201,11,1656524840,1,7,False,1,active,6,0,1,0,3201,,
3202,16,1656531710,1,1,False,1,active,1,1,1,0,3202,,
3203,24,1656531492,1,2,False,1,active,1,0,1,0,3203,,
3205,14,1656531431,1,7,False,1,active,1,1,1,0,3205,,
3206,23,1656531574,1,2,False,1,active,10,1,1,0,3206,,
3207,18,1656530532,1,7,False,1,active,2,1,1,0,3207,,
3209,17,1656531668,1,3,False,1,active,8,1,1,1,3209,,
3210,12,1656530272,1,4,False,1,active,1,2,1,0,3210,,
3211,21,1656531605,1,1,False,1,active,2,0,1,0,3211,,
3212,10,1656529865,1,10,False,1,active,5,2,1,0,3212,,
3213,15,1656529435,1,7,False,1,active,3,0,1,0,3213,,
3214,18,1656530857,1,2,False,1,active,1,2,1,0,3214,,
3220,16,1656526597,1,1,False,1,active,13,1,1,0,3220,,
3221,17,1656531703,1,10,False,1,active,4,0,1,0,3221,,
3225,4,1656531287,1,9,False,1,active,4,1,1,0,3225,,
3226,2,1656531553,1,43,False,1,active,2,0,1,0,3226,,
3231,1,1656531375,1,35,False,1,active,1,2,1,0,3231,,
3232,44,1656531357,1,3,False,1,active,1,0,1,0,3232,,
3233,1,1656531619,1,16,False,1,active,0,3,1,0,3233,,
3235,15,1656531559,1,15,False,1,active,5,4,1,0,3235,,
3236,2,1656531679,1,29,False,1,active,2,2,1,0,3236,,
3238,2,1656530990,1,29,False,1,active,1,3,1,0,3238,,
3241,1,1656531635,1,17,False,1,active,0,1,1,0,3241,,
3242,56,1656531650,1,2,False,1,active,0,1,1,0,3242,,
