station_id,num_docks_disabled,station_status,eightd_has_available_keys,is_installed,legacy_id,num_ebikes_available,num_docks_available,last_reported,num_bikes_disabled,is_renting,is_returning,num_bikes_available,eightd_active_station_services,valet
4140,0,active,False,1,4140,0,22,1656543689,1,1,1,1,,
4141,0,active,False,1,4141,0,16,1656488373,0,1,1,3,,
4142,0,active,False,1,4142,0,15,1656488375,0,1,1,4,,
4143,0,active,False,1,4143,0,11,1656533524,0,1,1,10,,
4144,0,active,False,1,4144,0,21,1656545500,0,1,1,0,,
4146,0,active,False,1,4146,0,28,1656538500,0,1,1,2,,
4147,0,active,False,1,4147,0,17,1656539464,1,1,1,0,,
4148,0,active,False,1,4148,0,13,1656530084,0,1,1,2,,
4149,0,active,False,1,4149,0,20,1656540648,0,1,1,0,,
4151,0,active,False,1,4151,2,18,1656546009,0,1,1,2,,
4152,0,active,False,1,4152,0,20,1656544912,0,1,1,1,,
4153,0,active,False,1,4153,0,27,1656546055,0,1,1,0,,
4154,0,active,False,1,4154,0,8,1656511351,0,1,1,11,,
4155,0,active,False,1,4155,0,19,1656542379,0,1,1,0,,
4156,0,active,False,1,4156,1,12,1656543803,3,1,1,4,,
4157,0,active,False,1,4157,0,19,1656543251,0,1,1,0,,
4158,0,active,False,1,4158,0,18,1656533379,0,1,1,1,,
4159,0,active,False,1,4159,0,16,1656544949,3,1,1,0,,
4160,0,active,False,1,4160,0,4,1656542046,0,1,1,15,,
4161,0,active,False,1,4161,0,14,1656533377,1,1,1,20,,
4162,0,active,False,1,4162,0,19,1656546067,0,1,1,0,,
4163,0,active,False,1,4163,0,3,1656545187,1,1,1,14,,
4164,0,active,False,1,4164,0,15,1656545884,1,1,1,4,,
4165,0,active,False,1,4165,0,3,1656545352,0,1,1,16,,
4166,0,active,False,1,4166,1,16,1656544837,1,1,1,10,,
4167,0,active,False,1,4167,0,18,1656545283,1,1,1,0,,
4168,0,active,False,1,4168,0,18,1656546011,0,1,1,1,,
4169,0,active,False,1,4169,0,20,1656538095,1,1,1,0,,
4170,0,active,False,1,4170,0,7,1656544828,0,1,1,12,,
4171,0,active,False,1,4171,0,18,1656545517,2,1,1,1,,
4172,0,active,False,1,4172,1,11,1656544466,0,1,1,8,,
4173,0,active,False,1,4173,0,21,1656533346,0,1,1,0,,
4174,0,active,False,1,4174,0,19,1656544182,2,1,1,0,,
4175,0,active,False,1,4175,0,3,1656535862,0,1,1,17,,
4176,0,active,False,1,4176,2,18,1656546026,1,1,1,5,,
4177,0,active,False,1,4177,0,20,1656543761,0,1,1,0,,
4179,0,active,False,1,4179,0,13,1656545297,0,1,1,9,,
4180,0,out_of_service,False,0,4180,0,0,86400,0,0,0,0,,
4181,0,active,False,1,4181,1,19,1656545566,0,1,1,1,,
4182,0,active,False,1,4182,0,18,1656542914,0,1,1,1,,
4183,0,active,False,1,4183,0,13,1656546080,2,1,1,4,,
4184,0,active,False,1,4184,0,24,1656537784,1,1,1,2,,
4185,0,active,False,1,4185,0,17,1656542560,2,1,1,0,,
4186,0,active,False,1,4186,0,24,1656535862,1,1,1,2,,
4188,0,active,False,1,4188,2,28,1656545354,0,1,1,3,,
4189,0,active,False,1,4189,2,3,1656545977,7,1,1,2,,
4190,0,active,False,1,4190,0,16,1656546037,2,1,1,1,,
4191,1,active,False,1,4191,0,18,1656545820,1,1,1,0,,
4192,0,active,False,1,4192,0,18,1656543039,0,1,1,1,,
4193,0,active,False,1,4193,0,17,1656546028,2,1,1,1,,
4194,0,active,False,1,4194,2,18,1656545765,2,1,1,9,,
4195,0,active,False,1,4195,0,5,1656545643,1,1,1,24,,
4198,0,active,False,1,4198,0,19,1656542087,2,1,1,0,,
4199,0,active,False,1,4199,0,11,1656545376,1,1,1,9,,
4200,0,active,False,1,4200,2,22,1656545212,0,1,1,5,,
4201,0,active,False,1,4201,0,0,1656544023,2,1,1,18,,
4202,0,active,False,1,4202,0,16,1656512705,2,1,1,1,,
4203,0,active,False,1,4203,0,19,1656545555,1,1,1,1,,
4204,0,active,False,1,4204,0,20,1656540037,0,1,1,0,,
4205,0,active,False,1,4205,0,13,1656545343,5,1,1,1,,
4206,0,active,False,1,4206,1,15,1656543970,0,1,1,12,,
4207,0,active,False,1,4207,0,13,1656545394,5,1,1,0,,
4208,0,active,False,1,4208,0,17,1656543805,1,1,1,1,,
4209,0,active,False,1,4209,0,16,1656538892,2,1,1,0,,
4210,0,active,False,1,4210,0,19,1656542302,4,1,1,1,,
4211,0,active,False,1,4211,0,19,1656542269,0,1,1,0,,
4212,0,active,False,1,4212,0,13,1656544621,2,1,1,4,,
4213,0,active,False,1,4213,0,17,1656546003,1,1,1,1,,
4214,0,active,False,1,4214,0,37,1656546063,5,1,1,1,,
4215,0,active,False,1,4215,0,8,1656546127,0,1,1,20,,
4216,0,active,False,1,4216,0,7,1656546117,5,1,1,42,,
4218,0,active,False,1,4218,0,0,1656546074,0,1,1,55,,
4219,0,active,False,1,4219,0,28,1656545958,2,1,1,2,,
4220,0,active,False,1,4220,0,24,1656545013,1,1,1,2,,
4222,0,active,False,1,4222,1,19,1656545451,0,1,1,6,,
4224,0,active,False,1,4224,0,29,1656544325,0,1,1,0,,
4225,0,active,False,1,4225,0,15,1656544531,0,1,1,18,,
4227,0,active,False,1,4227,0,19,1656538883,0,1,1,0,,
4228,0,active,False,1,4228,0,16,1656542439,3,1,1,0,,
4229,0,active,False,1,4229,0,23,1656544230,1,1,1,0,,
4230,0,active,False,1,4230,0,15,1656543468,0,1,1,3,,
4232,0,active,False,1,4232,0,36,1656546109,7,1,1,0,,
4233,0,active,False,1,4233,0,27,1656546125,11,1,1,1,,
4235,0,active,False,1,4235,1,37,1656545910,2,1,1,16,,
4236,0,active,False,1,4236,0,35,1656545857,7,1,1,17,,
4238,0,active,False,1,4238,0,60,1656546010,2,1,1,16,,
4239,0,active,False,1,4239,0,35,1656545899,2,1,1,0,,
4240,0,active,False,1,4240,0,24,1656546103,7,1,1,0,,
4244,0,active,False,1,4244,0,34,1656545949,3,1,1,1,,
4245,0,active,False,1,4245,0,10,1656532979,0,1,1,13,,
4247,0,active,False,1,4247,0,20,1656543938,0,1,1,1,,
4248,0,active,False,1,4248,1,45,1656546032,1,1,1,16,,
4249,0,active,False,1,4249,1,3,1656545656,1,1,1,19,,
4250,0,active,False,1,4250,0,10,1656544188,0,1,1,9,,
4251,0,active,False,1,4251,1,17,1656545181,0,1,1,3,,
4252,0,active,False,1,4252,0,14,1656545383,2,1,1,4,,
4254,0,active,False,1,4254,0,16,1656546027,1,1,1,8,,
4255,0,out_of_service,False,0,4255,0,0,86400,0,0,0,0,,
4256,0,active,False,1,4256,3,20,1656545894,0,1,1,3,,
4257,0,active,False,1,4257,1,5,1656545311,1,1,1,15,,
4258,0,active,False,1,4258,0,14,1656542055,0,1,1,9,,
4259,0,active,False,1,4259,0,23,1656537868,0,1,1,2,,
4260,0,active,False,1,4260,0,21,1656544762,0,1,1,2,,
4261,0,active,False,1,4261,0,19,1656545795,1,1,1,5,,
4262,0,active,False,1,4262,0,19,1656544796,2,1,1,2,,
4263,0,active,False,1,4263,0,22,1656544670,0,1,1,1,,
4264,0,active,False,1,4264,1,22,1656546118,1,1,1,8,,
4265,0,active,False,1,4265,0,17,1656545919,0,1,1,2,,
4266,0,active,False,1,4266,1,19,1656545568,0,1,1,4,,
4267,0,active,False,1,4267,0,11,1656544195,1,1,1,7,,
4268,0,active,False,1,4268,0,4,1656545944,1,1,1,22,,
4269,0,active,False,1,4269,1,14,1656544948,0,1,1,13,,
4270,0,active,False,1,4270,1,7,1656546124,0,1,1,20,,
4271,0,active,False,1,4271,0,5,1656545974,0,1,1,16,,
4272,0,active,False,1,4272,0,16,1656546098,2,1,1,9,,
4273,0,out_of_service,False,0,4273,0,0,86400,0,0,0,0,,
4274,0,active,False,1,4274,0,22,1656545994,0,1,1,0,,
4275,0,active,False,1,4275,2,15,1656545638,0,1,1,6,,
4276,0,active,False,1,4276,1,14,1656544754,0,1,1,5,,
4277,0,active,False,1,4277,0,4,1656545471,1,1,1,16,,
4278,0,active,False,1,4278,1,40,1656546072,1,1,1,4,,
4279,0,active,False,1,4279,0,37,1656546057,2,1,1,2,,
4280,0,active,False,1,4280,0,0,1656545779,1,1,1,45,,
4281,0,active,False,1,4281,0,1,1656546126,4,1,1,26,,
4282,0,active,False,1,4282,0,0,1656545540,3,1,1,35,,
4283,0,active,False,1,4283,4,12,1656546083,1,1,1,14,,
4284,0,active,False,1,4284,2,23,1656545449,0,1,1,2,,
4285,0,active,False,1,4285,0,14,1656545383,2,1,1,7,,
4286,0,active,False,1,4286,0,4,1656542131,0,1,1,14,,
4287,0,active,False,1,4287,0,20,1656543620,0,1,1,1,,
4288,0,active,False,1,4288,0,21,1656545767,0,1,1,0,,
4289,0,active,False,1,4289,0,26,1656545603,0,1,1,1,,
4290,0,active,False,1,4290,0,11,1656546116,1,1,1,17,,
4291,0,active,False,1,4291,0,3,1656525909,1,1,1,19,,
4292,0,active,False,1,4292,0,14,1656544500,1,1,1,8,,
4293,0,active,False,1,4293,0,16,1656543257,1,1,1,2,,
4294,0,active,False,1,4294,0,19,1656545608,1,1,1,1,,
4295,0,active,False,1,4295,0,19,1656542878,1,1,1,5,,
4296,0,active,False,1,4296,0,4,1656544864,0,1,1,17,,
4297,0,active,False,1,4297,0,0,1656545482,1,1,1,30,,
4298,0,active,False,1,4298,0,14,1656546060,2,1,1,10,,
4300,0,active,False,1,4300,0,5,1656546110,5,1,1,33,,
4301,0,active,False,1,4301,0,14,1656545971,2,1,1,17,,
4302,0,active,False,1,4302,3,4,1656545053,1,1,1,17,,
4303,0,active,False,1,4303,0,20,1656546028,1,1,1,10,,
4304,0,active,False,1,4304,0,18,1656545925,2,1,1,10,,
4305,0,active,False,1,4305,0,14,1656545937,0,1,1,5,,
4306,0,active,False,1,4306,2,13,1656545195,1,1,1,14,,
4308,0,active,False,1,4308,0,2,1656526592,0,1,1,28,,
4309,0,active,False,1,4309,0,11,1656543690,1,1,1,10,,
4310,0,active,False,1,4310,0,15,1656544710,1,1,1,3,,
4311,0,active,False,1,4311,0,9,1656545295,0,1,1,9,,
4312,0,active,False,1,4312,4,11,1656545849,0,1,1,22,,
4313,0,active,False,1,4313,0,18,1656541557,1,1,1,0,,
4314,0,active,False,1,4314,1,20,1656546072,0,1,1,1,,
4315,0,active,False,1,4315,0,14,1656544851,1,1,1,6,,
4316,0,active,False,1,4316,1,3,1656544434,1,1,1,21,,
4318,0,active,False,1,4318,3,20,1656544841,0,1,1,5,,
4319,0,active,False,1,4319,0,22,1656544081,1,1,1,0,,
4320,14,active,False,1,4320,1,0,1656545899,8,1,1,2,,
4321,0,active,False,1,4321,0,21,1656544565,0,1,1,3,,
4322,0,active,False,1,4322,0,16,1656541543,0,1,1,3,,
4324,0,active,False,1,4324,0,9,1656532179,0,1,1,10,,
4325,0,active,False,1,4325,0,16,1656544565,0,1,1,3,,
4326,0,active,False,1,4326,1,17,1656545751,3,1,1,3,,
4327,0,active,False,1,4327,0,17,1656545459,2,1,1,2,,
4329,0,active,False,1,4329,0,29,1656544887,0,1,1,0,,
4330,0,active,False,1,4330,1,13,1656545975,1,1,1,5,,
4331,0,active,False,1,4331,3,4,1656546037,1,1,1,24,,
4332,0,active,False,1,4332,1,19,1656545270,0,1,1,1,,
4333,0,active,False,1,4333,0,2,1656545753,1,1,1,31,,
4336,0,active,False,1,4336,0,25,1656545990,6,1,1,23,,
4337,0,active,False,1,4337,0,19,1656546121,4,1,1,27,,
4338,0,active,False,1,4338,1,33,1656546106,3,1,1,19,,
4339,0,active,False,1,4339,1,2,1656545929,2,1,1,59,,
4340,0,active,False,1,4340,0,0,1656546034,3,1,1,30,,
4341,0,active,False,1,4341,0,0,1656544990,1,1,1,27,,
4342,0,active,False,1,4342,0,3,1656545433,2,1,1,25,,
4343,0,active,False,1,4343,0,0,1656544525,1,1,1,20,,
4345,0,active,False,1,4345,1,17,1656545502,1,1,1,2,,
4346,0,active,False,1,4346,0,7,1656545905,0,1,1,18,,
4347,0,active,False,1,4347,0,6,1656545700,1,1,1,14,,
4348,0,active,False,1,4348,1,17,1656546021,0,1,1,10,,
4349,0,active,False,1,4349,0,19,1656544466,0,1,1,1,,
4350,0,active,False,1,4350,1,21,1656543608,2,1,1,2,,
4351,0,active,False,1,4351,4,6,1656545168,0,1,1,14,,
4352,0,active,False,1,4352,0,6,1656545841,0,1,1,15,,
4353,0,active,False,1,4353,0,5,1656539947,0,1,1,14,,
4356,0,active,False,1,4356,1,1,1656545922,1,1,1,19,,
4357,0,active,False,1,4357,2,2,1656545566,0,1,1,17,,
4358,0,active,False,1,4358,1,1,1656545292,1,1,1,21,,
4359,0,active,False,1,4359,5,5,1656545874,3,1,1,21,,
4360,0,active,False,1,4360,1,1,1656544899,2,1,1,18,,
4361,0,active,False,1,4361,1,0,1656543760,0,1,1,30,,
4362,0,active,False,1,4362,1,23,1656544374,0,1,1,1,,
4363,0,active,False,1,4363,1,0,1656546008,1,1,1,29,,
4364,0,active,False,1,4364,1,0,1656543169,0,1,1,20,,
4365,0,active,False,1,4365,0,1,1656545657,0,1,1,20,,
4366,0,active,False,1,4366,0,2,1656545117,1,1,1,17,,
4367,0,active,False,1,4367,0,1,1656542437,1,1,1,19,,
4368,0,active,False,1,4368,2,2,1656545660,0,1,1,19,,
4369,9,active,False,1,4369,1,0,1656545802,14,1,1,1,,
4370,0,active,False,1,4370,1,4,1656545841,0,1,1,15,,
4371,0,active,False,1,4371,0,1,1656542377,0,1,1,18,,
4372,0,active,False,1,4372,0,1,1656540758,0,1,1,18,,
4373,0,active,False,1,4373,0,2,1656545431,0,1,1,28,,
4374,0,active,False,1,4374,0,0,1656532756,1,1,1,17,,
4376,0,active,False,1,4376,0,0,1656515395,0,1,1,29,,
4377,0,active,False,1,4377,2,0,1656544913,0,1,1,22,,
4378,0,active,False,1,4378,3,5,1656545898,0,1,1,18,,
4379,0,active,False,1,4379,0,1,1656544272,2,1,1,20,,
4380,0,active,False,1,4380,1,1,1656545692,0,1,1,29,,
4381,0,active,False,1,4381,0,17,1656546048,0,1,1,2,,
4382,0,active,False,1,4382,0,0,1656489589,0,1,1,19,,
4384,0,active,False,1,4384,1,26,1656544383,0,1,1,4,,
4385,0,active,False,1,4385,0,2,1656545393,0,1,1,23,,
4386,0,active,False,1,4386,0,1,1656546003,1,1,1,25,,
4387,0,active,False,1,4387,0,2,1656543416,0,1,1,33,,
4388,0,active,False,1,4388,0,2,1656542642,0,1,1,16,,
4389,0,active,False,1,4389,0,0,1656545599,0,1,1,23,,
4390,0,active,False,1,4390,0,21,1656544489,0,1,1,0,,
4391,0,active,False,1,4391,0,18,1656535802,0,1,1,1,,
4392,0,active,False,1,4392,0,0,1656545979,0,1,1,22,,
4393,0,active,False,1,4393,2,22,1656545787,0,1,1,5,,
4394,0,active,False,1,4394,0,17,1656544179,1,1,1,1,,
4395,0,active,False,1,4395,0,3,1656538878,0,1,1,19,,
4396,0,active,False,1,4396,1,1,1656541582,0,1,1,18,,
4397,0,active,False,1,4397,0,16,1656545712,0,1,1,19,,
4398,0,active,False,1,4398,0,2,1656545647,0,1,1,18,,
4399,0,active,False,1,4399,2,6,1656545658,0,1,1,14,,
4400,0,active,False,1,4400,1,19,1656544850,1,1,1,1,,
4401,0,active,False,1,4401,2,15,1656544635,1,1,1,9,,
4403,0,active,False,1,4403,2,12,1656543307,1,1,1,22,,
4404,0,active,False,1,4404,0,3,1656545214,0,1,1,24,,
4406,0,active,False,1,4406,0,48,1656545934,2,1,1,29,,
4407,0,active,False,1,4407,0,6,1656545855,1,1,1,37,,
4408,0,active,False,1,4408,0,15,1656543587,3,1,1,5,,
4409,0,active,False,1,4409,0,1,1656545984,1,1,1,28,,
4410,0,active,False,1,4410,1,1,1656545921,2,1,1,20,,
4411,0,active,False,1,4411,0,18,1656545854,1,1,1,8,,
4412,0,active,False,1,4412,1,6,1656542943,0,1,1,24,,
4414,0,active,False,1,4414,0,5,1656545789,1,1,1,13,,
4415,0,active,False,1,4415,0,1,1656543917,0,1,1,30,,
4416,0,active,False,1,4416,0,3,1656545340,1,1,1,26,,
4417,0,active,False,1,4417,4,4,1656545990,1,1,1,20,,
4418,0,active,False,1,4418,0,0,1656545131,0,1,1,27,,
4419,0,active,False,1,4419,1,22,1656545276,1,1,1,1,,
4420,0,active,False,1,4420,0,20,1656545157,0,1,1,5,,
4421,0,active,False,1,4421,0,15,1656544702,0,1,1,9,,
4422,0,active,False,1,4422,0,0,1656536661,0,1,1,22,,
4423,0,active,False,1,4423,5,0,1656536066,2,1,1,20,,
4424,0,active,False,1,4424,1,4,1656545668,0,1,1,16,,
4425,0,active,False,1,4425,3,11,1656546042,3,1,1,39,,
4426,0,active,False,1,4426,0,7,1656546112,4,1,1,48,,
4427,0,active,False,1,4427,0,20,1656544753,0,1,1,2,,
4428,0,active,False,1,4428,0,30,1656543893,0,1,1,0,,
4429,0,active,False,1,4429,2,9,1656544465,2,1,1,19,,
4430,0,active,False,1,4430,1,3,1656544058,0,1,1,21,,
4431,0,active,False,1,4431,1,22,1656546023,2,1,1,10,,
4434,0,out_of_service,False,0,4434,0,0,86400,0,0,0,0,,
4435,0,active,False,1,4435,0,0,1656546127,1,1,1,21,,
4436,0,active,False,1,4436,0,2,1656546035,2,1,1,25,,
4437,0,active,False,1,4437,0,16,1656538910,0,1,1,3,,
4438,1,active,False,1,4438,0,25,1656545975,0,1,1,0,,
4439,0,active,False,1,4439,0,0,86400,0,1,1,0,,
4440,0,active,False,1,4440,1,18,1656544751,0,1,1,1,,
4441,0,active,False,1,4441,1,10,1656545167,0,1,1,13,,
4442,0,active,False,1,4442,0,10,1656545627,2,1,1,22,,
4443,0,active,False,1,4443,2,5,1656544372,4,1,1,12,,
4444,0,active,False,1,4444,0,5,1656541534,0,1,1,15,,
4445,0,active,False,1,4445,0,1,1656545764,0,1,1,19,,
4446,0,active,False,1,4446,3,0,1656545884,0,1,1,20,,
4447,0,active,False,1,4447,1,19,1656545668,0,1,1,10,,
4448,0,active,False,1,4448,0,2,1656490803,0,1,1,17,,
4449,0,active,False,1,4449,0,4,1656545372,0,1,1,21,,
4450,0,active,False,1,4450,1,5,1656544759,0,1,1,14,,
4451,0,active,False,1,4451,1,20,1656543171,0,1,1,1,,
4453,2,out_of_service,False,0,4453,0,0,1651760362,1,0,0,0,,
4456,0,active,False,1,4456,0,11,1656542736,0,1,1,10,,
4457,0,active,False,1,4457,4,0,1656545813,3,1,1,16,,
4458,0,active,False,1,4458,2,2,1656543264,2,1,1,15,,
4459,0,active,False,1,4459,0,7,1656544757,0,1,1,14,,
4460,0,active,False,1,4460,2,6,1656544979,0,1,1,13,,
4461,0,active,False,1,4461,1,7,1656545757,0,1,1,11,,
4462,0,active,False,1,4462,1,8,1656539997,1,1,1,14,,
4463,0,active,False,1,4463,1,5,1656543319,0,1,1,17,,
4464,0,active,False,1,4464,0,3,1656538520,0,1,1,21,,
4465,0,active,False,1,4465,0,20,1656544006,1,1,1,2,,
4466,0,active,False,1,4466,0,0,86400,0,1,1,0,,
4467,0,active,False,1,4467,2,11,1656544572,0,1,1,10,,
4468,0,active,False,1,4468,0,4,1656544282,2,1,1,15,,
4471,0,active,False,1,4471,1,9,1656544912,0,1,1,12,,
4472,0,active,False,1,4472,1,23,1656543009,1,1,1,1,,
4473,0,active,False,1,4473,1,3,1656545482,1,1,1,14,,
4474,0,active,False,1,4474,0,7,1656546102,13,1,1,19,,
4475,0,active,False,1,4475,1,27,1656546026,0,1,1,8,,
4476,0,active,False,1,4476,0,2,1656546042,0,1,1,25,,
4477,0,active,False,1,4477,0,5,1656544768,1,1,1,20,,
4478,0,active,False,1,4478,2,27,1656545978,1,1,1,34,,
4480,0,active,False,1,4480,0,1,1656546044,0,1,1,34,,
4481,0,active,False,1,4481,2,1,1656546002,1,1,1,37,,
4482,0,active,False,1,4482,0,2,1656545906,1,1,1,30,,
4483,0,active,False,1,4483,2,20,1656543760,1,1,1,16,,
4484,0,active,False,1,4484,3,22,1656545303,0,1,1,7,,
4485,0,active,False,1,4485,3,17,1656545938,3,1,1,13,,
4486,0,active,False,1,4486,0,29,1656544095,2,1,1,0,,
4487,0,active,False,1,4487,0,19,1656545115,0,1,1,0,,
4488,0,active,False,1,4488,0,3,1656545234,1,1,1,19,,
4489,0,active,False,1,4489,0,0,1656545938,3,1,1,21,,
4490,0,active,False,1,4490,0,22,1656537911,0,1,1,0,,
4492,0,active,False,1,4492,0,9,1656543731,0,1,1,12,,
4493,0,active,False,1,4493,0,18,1656539009,0,1,1,1,,
4494,0,active,False,1,4494,1,1,1656544004,0,1,1,17,,
4495,0,active,False,1,4495,2,18,1656543849,0,1,1,2,,
4496,0,active,False,1,4496,0,2,1656545591,1,1,1,26,,
4497,0,active,False,1,4497,1,9,1656540018,2,1,1,9,,
4498,0,active,False,1,4498,0,15,1656540105,1,1,1,4,,
4500,0,active,False,1,4500,0,21,1656527267,0,1,1,2,,
4501,0,active,False,1,4501,1,27,1656545741,0,1,1,1,,
4502,0,active,False,1,4502,1,15,1656545756,0,1,1,11,,
4503,0,active,False,1,4503,0,35,1656546040,2,1,1,4,,
4504,0,active,False,1,4504,0,51,1656546064,3,1,1,9,,
4505,0,active,False,1,4505,0,21,1656539214,0,1,1,2,,
4506,0,active,False,1,4506,0,20,1656520612,0,1,1,1,,
4508,0,active,False,1,4508,0,16,1656543869,0,1,1,4,,
4509,0,active,False,1,4509,0,28,1656545380,0,1,1,4,,
4510,0,active,False,1,4510,1,21,1656545707,1,1,1,2,,
4511,0,active,False,1,4511,0,18,1656526230,1,1,1,0,,
4512,0,active,False,1,4512,0,18,1656543123,0,1,1,1,,
4513,0,active,False,1,4513,1,8,1656545310,0,1,1,10,,
4514,0,active,False,1,4514,0,2,1656545912,0,1,1,29,,
4515,0,active,False,1,4515,0,19,1656546092,0,1,1,1,,
4516,0,active,False,1,4516,1,13,1656538541,0,1,1,4,,
4517,0,active,False,1,4517,3,20,1656546075,0,1,1,10,,
4518,0,active,False,1,4518,0,0,1656546111,24,1,1,0,,
4519,0,active,False,1,4519,1,44,1656546077,1,1,1,1,,
4520,0,active,False,1,4520,4,11,1656545248,1,1,1,10,,
4521,0,active,False,1,4521,2,0,1656544565,0,1,1,21,,
4522,0,active,False,1,4522,0,1,1656545839,0,1,1,13,,
4523,0,active,False,1,4523,0,20,1656545891,1,1,1,0,,
4524,0,active,False,1,4524,5,2,1656544955,1,1,1,23,,
4525,0,active,False,1,4525,1,0,1656544726,2,1,1,17,,
4526,0,active,False,1,4526,1,3,1656545250,2,1,1,15,,
4528,0,active,False,1,4528,4,2,1656546124,4,1,1,15,,
4530,0,active,False,1,4530,2,6,1656545633,1,1,1,14,,
4531,0,active,False,1,4531,1,3,1656545097,0,1,1,15,,
4532,0,active,False,1,4532,1,4,1656545739,1,1,1,13,,
4533,0,active,False,1,4533,1,6,1656544321,0,1,1,12,,
4534,0,active,False,1,4534,1,13,1656545632,2,1,1,7,,
4535,0,active,False,1,4535,0,0,1656543693,2,1,1,16,,
4536,0,active,False,1,4536,0,21,1656546126,2,1,1,1,,
4537,0,active,False,1,4537,1,0,1656545239,4,1,1,28,,
4539,0,active,False,1,4539,2,0,1656545939,1,1,1,14,,
4541,0,active,False,1,4541,1,14,1656544706,2,1,1,3,,
4542,17,active,False,1,4542,1,0,1656545853,1,1,1,1,,
4543,0,active,False,1,4543,0,0,86400,0,1,1,0,,
4544,0,active,False,1,4544,0,29,1656536697,1,1,1,3,,
4545,0,active,False,1,4545,0,12,1656541388,1,1,1,17,,
4546,0,active,False,1,4546,2,9,1656546062,2,1,1,7,,
4547,0,active,False,1,4547,0,22,1656541114,1,1,1,0,,
4548,0,active,False,1,4548,0,0,1656539334,0,1,1,31,,
4549,0,out_of_service,False,0,4549,0,0,86400,0,0,0,0,,
4550,0,active,False,1,4550,0,0,1656532146,0,1,1,23,,
4551,0,active,False,1,4551,0,20,1656542556,0,1,1,0,,
4553,0,active,False,1,4553,0,19,1656536719,0,1,1,0,,
4554,0,active,False,1,4554,2,18,1656537349,0,1,1,6,,
4555,0,active,False,1,4555,1,22,1656545745,0,1,1,3,,
4556,0,active,False,1,4556,0,20,1656546108,1,1,1,1,,
4557,0,active,False,1,4557,1,19,1656545718,0,1,1,3,,
4559,0,active,False,1,4559,0,16,1656546116,1,1,1,1,,
4560,0,active,False,1,4560,0,16,1656538969,1,1,1,1,,
4561,0,active,False,1,4561,2,17,1656542375,0,1,1,10,,
4562,0,active,False,1,4562,0,23,1656519031,1,1,1,0,,
4563,0,active,False,1,4563,0,16,1656545602,4,1,1,0,,
4564,0,active,False,1,4564,0,19,1656539747,1,1,1,1,,
4565,0,active,False,1,4565,0,24,1656540230,0,1,1,0,,
4566,0,active,False,1,4566,0,18,1656545796,0,1,1,0,,
4567,0,active,False,1,4567,1,11,1656538028,0,1,1,9,,
4568,0,active,False,1,4568,0,1,1656545595,0,1,1,31,,
4569,0,active,False,1,4569,1,18,1656539795,0,1,1,1,,
4570,0,active,False,1,4570,0,19,1656537938,0,1,1,0,,
4571,0,active,False,1,4571,3,10,1656544836,3,1,1,9,,
4572,0,active,False,1,4572,0,21,1656540768,0,1,1,2,,
4573,0,active,False,1,4573,0,16,1656545968,0,1,1,6,,
4574,0,active,False,1,4574,0,13,1656537861,0,1,1,10,,
4575,0,active,False,1,4575,3,3,1656538435,0,1,1,15,,
4576,0,active,False,1,4576,0,17,1656544569,0,1,1,0,,
4577,0,active,False,1,4577,2,22,1656546068,1,1,1,2,,
4578,0,active,False,1,4578,0,20,1656510725,1,1,1,0,,
4579,0,active,False,1,4579,0,26,1656544678,0,1,1,0,,
4580,0,active,False,1,4580,1,13,1656543762,0,1,1,6,,
4581,0,active,False,1,4581,0,21,1656540260,0,1,1,0,,
4582,0,active,False,1,4582,1,19,1656540649,2,1,1,2,,
4583,0,active,False,1,4583,0,32,1656544312,1,1,1,4,,
4584,0,active,False,1,4584,0,20,1656523733,1,1,1,1,,
4585,0,active,False,1,4585,0,16,1656545176,0,1,1,4,,
4587,0,active,False,1,4587,7,4,1656545258,0,1,1,14,,
4590,0,active,False,1,4590,0,9,1656546070,2,1,1,36,,
4591,0,active,False,1,4591,0,0,1656546031,29,1,1,0,,
4592,0,active,False,1,4592,0,6,1656546107,1,1,1,41,,
4593,0,active,False,1,4593,0,3,1656546071,1,1,1,42,,
4594,0,active,False,1,4594,2,0,1656545730,0,1,1,47,,
4595,0,active,False,1,4595,2,2,1656546100,2,1,1,20,,
4596,0,active,False,1,4596,0,0,1656546113,1,1,1,46,,
4598,0,active,False,1,4598,2,5,1656546088,0,1,1,48,,
4599,0,active,False,1,4599,0,17,1656545554,3,1,1,0,,
4600,0,active,False,1,4600,1,19,1656544156,0,1,1,1,,
4601,0,active,False,1,4601,0,11,1656545916,0,1,1,9,,
4602,0,active,False,1,4602,0,0,1656545784,1,1,1,58,,
4603,0,active,False,1,4603,2,13,1656541415,0,1,1,7,,
4604,0,active,False,1,4604,0,14,1656543982,0,1,1,5,,
4605,0,active,False,1,4605,1,5,1656545507,4,1,1,25,,
4606,0,out_of_service,False,0,4606,0,0,86400,0,0,0,0,,
4607,0,active,False,1,4607,0,28,1656546040,4,1,1,0,,
4608,0,active,False,1,4608,0,19,1656532353,0,1,1,0,,
4609,0,active,False,1,4609,1,14,1656538096,0,1,1,5,,
4610,0,active,False,1,4610,0,19,1656538490,0,1,1,0,,
4611,0,active,False,1,4611,1,14,1656546028,0,1,1,4,,
4612,0,active,False,1,4612,0,13,1656546057,5,1,1,0,,
4613,0,active,False,1,4613,0,23,1656546111,0,1,1,0,,
