station_id,is_returning,legacy_id,num_ebikes_available,eightd_has_available_keys,station_status,num_docks_disabled,num_bikes_disabled,num_docks_available,is_installed,last_reported,num_bikes_available,is_renting,valet,eightd_active_station_services
400,1,400,0,False,active,0,0,9,1,1656539014,6,1,,
401,1,401,5,False,active,0,1,16,1,1656538904,25,1,,
403,1,403,1,False,active,0,2,13,1,1656539017,42,1,,
405,1,405,1,False,active,0,1,30,1,1656538744,20,1,,
406,1,406,0,False,active,0,0,15,1,1656537915,5,1,,
408,1,408,1,False,active,0,2,10,1,1656538922,33,1,,
410,1,410,0,False,active,0,1,47,1,1656539039,31,1,,
411,1,411,3,False,active,0,1,19,1,1656539009,10,1,,
412,1,412,0,False,active,0,2,3,1,1656539047,24,1,,
415,1,415,0,False,active,0,2,26,1,1656539035,18,1,,
416,1,416,0,False,active,0,2,15,1,1656538308,14,1,,
417,1,417,1,False,active,0,0,4,1,1656538838,21,1,,
418,0,418,3,False,active,0,0,1,1,1656528957,36,0,,
419,0,419,0,False,out_of_service,0,0,0,0,86400,0,0,,
420,1,420,0,False,active,0,1,36,1,1656538968,14,1,,
421,1,421,0,False,active,0,0,4,1,1656538821,15,1,,
422,1,422,1,False,active,0,1,110,1,1656538652,1,1,,
423,1,423,0,False,active,0,1,42,1,1656538970,0,1,,
426,1,426,0,False,active,0,5,4,1,1656539019,72,1,,
427,1,427,1,False,active,0,5,16,1,1656538956,26,1,,
428,1,428,0,False,active,0,2,26,1,1656538993,13,1,,
432,1,432,1,False,active,0,2,22,1,1656538969,7,1,,
434,1,434,0,False,active,0,7,16,1,1656538993,37,1,,
435,1,435,0,False,active,0,4,10,1,1656539046,35,1,,
436,1,436,0,False,active,0,0,9,1,1656538332,18,1,,
437,1,437,0,False,active,0,1,0,1,1656537358,22,1,,
438,1,438,1,False,active,1,2,33,1,1656539006,10,1,,
439,1,439,3,False,active,0,2,8,1,1656538950,33,1,,
440,1,440,0,False,active,0,3,29,1,1656538996,0,1,,
442,1,442,1,False,active,0,4,34,1,1656539023,13,1,,
443,1,443,0,False,active,0,4,11,1,1656538793,8,1,,
445,1,445,0,False,active,0,1,82,1,1656539005,24,1,,
446,0,446,0,False,out_of_service,0,0,0,0,86400,0,0,,
447,1,447,0,False,active,0,1,25,1,1656539009,4,1,,
448,1,448,0,False,active,0,2,25,1,1656538886,0,1,,
450,1,450,0,False,active,0,1,66,1,1656538950,0,1,,
453,1,453,0,False,active,0,2,55,1,1656539025,9,1,,
454,1,454,1,False,active,0,3,30,1,1656539015,2,1,,
455,1,455,0,False,active,0,4,36,1,1656539009,19,1,,
456,1,456,0,False,active,0,3,48,1,1656538602,0,1,,
457,1,457,0,False,active,0,5,74,1,1656538853,0,1,,
458,1,458,0,False,active,0,2,27,1,1656538999,2,1,,
460,1,460,0,False,active,0,5,4,1,1656539044,16,1,,
461,1,461,1,False,active,0,2,36,1,1656538964,18,1,,
462,1,462,1,False,active,0,7,24,1,1656539023,43,1,,
464,1,464,0,False,active,0,1,43,1,1656538628,35,1,,
465,1,465,3,False,active,0,4,32,1,1656539000,3,1,,
466,1,466,1,False,active,0,1,8,1,1656538965,25,1,,
468,1,468,3,False,active,0,4,72,1,1656538946,3,1,,
469,1,469,1,False,active,0,1,81,1,1656539048,3,1,,
470,1,470,3,False,active,0,1,64,1,1656538992,19,1,,
471,1,471,2,False,active,0,3,0,1,1656538972,28,1,,
472,1,472,1,False,active,0,2,40,1,1656538983,13,1,,
473,1,473,1,False,active,0,3,1,1,1656539022,59,1,,
474,1,474,2,False,active,0,4,21,1,1656539047,16,1,,
476,1,476,1,False,active,0,1,57,1,1656538945,5,1,,
477,0,477,38,False,active,0,1,1,1,1656538869,69,0,,
478,1,478,2,False,active,0,3,26,1,1656539011,7,1,,
479,1,479,1,False,active,0,2,20,1,1656538861,9,1,,
480,1,480,4,False,active,0,1,20,1,1656538903,7,1,,
481,1,481,2,False,active,0,4,9,1,1656539037,12,1,,
482,1,482,2,False,active,0,3,45,1,1656539044,29,1,,
483,1,483,0,False,active,0,0,26,1,1656538934,10,1,,
484,1,484,3,False,active,46,5,0,1,1656539047,29,1,"{'dock_blocked_count': 46, 'active': True, 'off_dock_count': 20, 'region': 'BKN', 'station_id': '66dc48ef-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 42589, 'off_dock_capacity': 120}",[{'id': '66dc48ef-0aca-11e7-82f6-3863bb44ef7c'}]
485,1,485,1,False,active,0,2,36,1,1656538961,1,1,,
486,1,486,0,False,active,0,0,0,1,86400,0,1,,
488,1,488,2,False,active,0,1,33,1,1656538830,10,1,,
489,1,489,0,False,active,0,3,25,1,1656539009,20,1,,
490,1,490,0,False,active,0,2,61,1,1656539003,3,1,"{'dock_blocked_count': 0, 'active': True, 'off_dock_count': 31, 'region': 'BKN', 'station_id': '66dc686c-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 12102, 'off_dock_capacity': 120}",[{'id': '66dc686c-0aca-11e7-82f6-3863bb44ef7c'}]
494,1,494,2,False,active,0,2,54,1,1656539037,9,1,,
495,1,495,0,False,active,0,3,22,1,1656539024,12,1,,
496,1,496,0,False,active,0,6,27,1,1656539007,32,1,,
497,0,497,0,False,out_of_service,0,0,0,0,86400,0,0,,
500,1,500,0,False,active,0,5,63,1,1656539046,9,1,,
501,1,501,0,False,active,0,6,54,1,1656539015,23,1,,
502,1,502,4,False,active,0,3,18,1,1656539009,15,1,,
503,1,503,0,False,active,0,5,20,1,1656538955,4,1,,
504,1,504,2,False,active,0,5,40,1,1656539047,9,1,,
505,1,505,0,False,active,0,5,2,1,1656539035,44,1,,
507,1,507,0,False,active,0,5,39,1,1656539040,35,1,,
508,1,508,1,False,active,0,1,16,1,1656539045,8,1,,
509,1,509,0,False,active,0,3,31,1,1656538980,27,1,,
510,1,510,0,False,active,0,2,29,1,1656538961,23,1,,
511,1,511,0,False,active,0,2,25,1,1656538821,4,1,,
512,1,512,0,False,active,0,2,16,1,1656538875,11,1,,
513,1,513,0,False,active,1,4,22,1,1656539007,2,1,,
514,1,514,1,False,active,0,6,7,1,1656539042,36,1,,
515,1,515,0,False,active,0,3,58,1,1656539042,17,1,,
516,1,516,1,False,active,0,2,30,1,1656539031,16,1,,
522,1,522,0,False,active,6,1,41,1,1656539044,27,1,,
525,1,525,0,False,active,0,0,23,1,1656539036,32,1,,
526,1,526,0,False,active,0,1,35,1,1656538915,4,1,,
528,1,528,0,False,active,0,8,21,1,1656539020,10,1,,
529,1,529,5,False,active,0,3,6,1,1656539025,32,1,,
530,1,530,1,False,active,0,2,20,1,1656539038,2,1,,
531,1,531,0,False,active,0,1,2,1,1656539033,63,1,,
532,1,532,0,False,active,0,6,2,1,1656538912,34,1,,
536,1,536,0,False,active,1,0,23,1,1656539032,5,1,,
537,1,537,2,False,active,0,8,36,1,1656538962,9,1,,
539,1,539,0,False,active,0,2,2,1,1656538881,27,1,,
540,1,540,1,False,active,0,4,39,1,1656538987,10,1,,
545,1,545,0,False,active,0,0,18,1,1656538817,7,1,,
546,1,546,1,False,active,0,2,26,1,1656538987,16,1,,
2000,1,2000,0,False,active,0,1,1,1,1656539020,55,1,,
2002,1,2002,2,False,active,0,6,1,1,1656539016,49,1,,
2003,1,2003,1,False,active,0,2,40,1,1656538877,12,1,,
2006,1,2006,0,False,active,0,11,55,1,1656539010,7,1,,
2008,1,2008,1,False,active,0,2,6,1,1656538839,26,1,,
2009,1,2009,0,False,active,0,2,4,1,1656538900,29,1,,
2010,1,2010,0,False,active,0,4,23,1,1656539023,16,1,,
2012,1,2012,0,False,active,0,3,38,1,1656538576,0,1,,
2021,1,2021,2,False,active,0,2,35,1,1656539035,28,1,,
2022,1,2022,0,False,active,0,0,29,1,1656538578,4,1,,
3016,1,3016,2,False,active,0,1,6,1,1656538968,47,1,,
3041,1,3041,1,False,active,0,1,6,1,1656537219,17,1,,
3042,1,3042,5,False,active,0,2,1,1,1656538785,16,1,,
3043,1,3043,0,False,active,0,2,6,1,1656538088,11,1,,
3044,1,3044,0,False,active,0,0,5,1,1656538328,22,1,,
3046,1,3046,0,False,active,0,1,7,1,1656538964,9,1,,
3047,1,3047,0,False,active,0,3,5,1,1656538869,13,1,,
3048,1,3048,0,False,active,0,2,14,1,1656538510,3,1,,
3049,1,3049,1,False,active,0,1,10,1,1656538288,7,1,,
3050,1,3050,0,False,active,0,1,19,1,1656538745,1,1,,
3052,1,3052,1,False,active,0,2,20,1,1656538846,1,1,,
3053,1,3053,0,False,active,0,2,15,1,1656539042,6,1,,
3054,1,3054,0,False,active,0,1,18,1,1656537596,0,1,,
3055,1,3055,0,False,active,0,1,3,1,1656538902,18,1,,
3056,1,3056,0,False,active,0,1,0,1,1656536869,22,1,,
3057,1,3057,0,False,active,0,0,16,1,1656539048,1,1,,
3058,1,3058,0,False,active,0,0,21,1,1656538057,2,1,,
3059,1,3059,0,False,active,0,0,11,1,1656537227,8,1,,
3060,1,3060,0,False,active,0,0,8,1,1656538970,11,1,,
3061,1,3061,0,False,active,0,0,10,1,1656538674,11,1,,
3062,1,3062,0,False,active,0,0,3,1,1656538716,20,1,,
3063,1,3063,0,False,active,0,2,4,1,1656538926,14,1,,
3064,1,3064,1,False,active,0,2,14,1,1656539037,7,1,,
3065,1,3065,0,False,active,0,0,4,1,1656538764,27,1,,
3066,1,3066,0,False,active,0,0,4,1,1656536869,15,1,,
3067,1,3067,1,False,active,0,1,1,1,1656539043,25,1,,
3068,1,3068,1,False,active,0,0,1,1,1656538825,41,1,,
3069,1,3069,0,False,active,1,2,2,1,1656538901,24,1,,
3070,1,3070,0,False,active,0,0,6,1,1656538535,17,1,,
3071,1,3071,1,False,active,0,0,3,1,1656538654,16,1,,
3072,1,3072,0,False,active,0,1,2,1,1656538495,21,1,,
3074,1,3074,0,False,active,0,1,4,1,1656538974,37,1,,
3075,1,3075,0,False,active,0,0,4,1,1656538530,29,1,,
3076,1,3076,0,False,active,0,0,20,1,1656538881,15,1,,
3077,1,3077,2,False,active,0,1,3,1,1656538884,28,1,,
3078,1,3078,1,False,active,0,2,6,1,1656539017,18,1,,
3080,1,3080,0,False,active,0,2,18,1,1656538421,0,1,,
3081,1,3081,1,False,active,0,1,1,1,1656539039,27,1,,
3082,1,3082,3,False,active,0,1,3,1,1656539033,21,1,,
3083,1,3083,1,False,active,0,2,1,1,1656538975,27,1,,
3085,1,3085,0,False,active,0,5,2,1,1656538852,17,1,,
3086,1,3086,0,False,active,0,5,7,1,1656539033,18,1,,
3087,1,3087,0,False,active,0,0,3,1,1656538849,27,1,,
3088,1,3088,1,False,active,0,1,0,1,1656538770,18,1,,
3092,1,3092,0,False,active,0,1,2,1,1656539015,24,1,,
3093,1,3093,1,False,active,0,1,2,1,1656539045,25,1,,
3094,1,3094,1,False,active,0,0,2,1,1656538652,16,1,,
3095,1,3095,1,False,active,0,1,3,1,1656538312,22,1,,
3096,1,3096,0,False,active,0,2,0,1,1656539038,37,1,,
3100,1,3100,0,False,active,0,2,1,1,1656538871,48,1,,
3101,1,3101,0,False,active,0,2,0,1,1656537974,25,1,,
3102,1,3102,1,False,active,0,2,0,1,1656538799,25,1,,
3105,1,3105,0,False,active,0,0,0,1,1656533117,54,1,,
3106,1,3106,3,False,active,0,48,0,1,1656538953,4,1,,
3107,1,3107,0,False,active,0,3,3,1,1656538872,33,1,,
3108,1,3108,2,False,active,0,4,10,1,1656538927,37,1,,
3109,1,3109,0,False,active,0,1,1,1,1656538346,29,1,,
3110,1,3110,3,False,active,0,0,2,1,1656539047,26,1,,
3112,1,3112,1,False,active,0,2,3,1,1656538967,26,1,,
3113,1,3113,0,False,active,0,1,2,1,1656538548,24,1,,
3115,1,3115,0,False,active,0,0,1,1,1656538806,48,1,,
3116,1,3116,3,False,active,0,0,10,1,1656538768,25,1,,
3117,1,3117,0,False,active,0,2,18,1,1656538973,6,1,,
3118,1,3118,1,False,active,1,0,1,1,1656538930,40,1,,
3119,1,3119,2,False,active,0,5,23,1,1656538939,17,1,,
3121,1,3121,1,False,active,1,3,4,1,1656538769,17,1,,
3122,0,3122,1,False,active,0,2,1,1,1656487605,76,0,,
3123,1,3123,0,False,active,0,2,30,1,1656538894,15,1,,
3124,1,3124,1,False,active,0,0,10,1,1656538973,33,1,,
3125,1,3125,1,False,active,0,0,1,1,1656539011,22,1,,
3126,1,3126,0,False,active,0,4,16,1,1656538658,14,1,,
3127,1,3127,0,False,active,0,1,7,1,1656538692,26,1,,
3128,1,3128,0,False,active,0,0,3,1,1656537626,24,1,,
3129,1,3129,1,False,active,0,4,28,1,1656539002,7,1,,
3130,1,3130,0,False,active,0,0,26,1,1656538840,9,1,,
3131,1,3131,0,False,active,0,1,32,1,1656538834,3,1,,
3132,1,3132,0,False,active,0,1,30,1,1656539044,4,1,,
3134,1,3134,1,False,active,0,4,37,1,1656538645,10,1,,
3135,1,3135,0,False,active,0,0,39,1,1656538883,1,1,,
3136,1,3136,1,False,active,0,1,47,1,1656538495,2,1,,
3137,1,3137,0,False,active,0,6,14,1,1656538967,8,1,,
3139,0,3139,0,False,out_of_service,0,0,0,0,86400,0,0,,
3140,1,3140,2,False,active,0,7,29,1,1656539026,21,1,,
3141,1,3141,0,False,active,45,7,0,1,1656538957,22,1,"{'dock_blocked_count': 45, 'active': True, 'off_dock_count': 1, 'region': 'BKN', 'station_id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 52445, 'off_dock_capacity': 120}",[{'id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}]
3142,1,3142,0,False,active,1,8,20,1,1656539021,15,1,,
3143,1,3143,0,False,active,0,2,45,1,1656538969,0,1,,
3144,1,3144,0,False,active,0,3,41,1,1656539041,2,1,,
3145,1,3145,1,False,active,0,2,42,1,1656538838,1,1,,
3146,1,3146,0,False,active,0,3,40,1,1656538799,3,1,,
3147,1,3147,1,False,active,0,2,17,1,1656539027,19,1,,
3148,1,3148,0,False,active,0,3,23,1,1656539033,4,1,,
3150,1,3150,1,False,active,0,0,39,1,1656539047,8,1,,
3151,1,3151,0,False,active,0,3,40,1,1656538781,4,1,,
3152,1,3152,0,False,active,0,1,29,1,1656539012,11,1,,
3154,1,3154,0,False,active,0,0,39,1,1656539002,7,1,,
3156,1,3156,0,False,active,0,3,34,1,1656538767,0,1,,
3157,1,3157,0,False,active,0,1,13,1,1656538860,13,1,,
3158,1,3158,2,False,active,0,1,24,1,1656539045,4,1,,
3159,1,3159,2,False,active,0,2,22,1,1656538905,7,1,,
3160,1,3160,0,False,active,0,4,34,1,1656538633,0,1,,
3161,1,3161,0,False,active,0,1,57,1,1656538859,1,1,,
3163,1,3163,1,False,active,0,3,25,1,1656539045,14,1,,
3164,1,3164,3,False,active,0,2,50,1,1656538829,13,1,,
3165,1,3165,7,False,active,0,5,26,1,1656539046,18,1,,
3166,1,3166,1,False,active,0,2,35,1,1656539045,3,1,,
3167,1,3167,2,False,active,0,4,48,1,1656539043,2,1,,
3169,1,3169,0,False,active,0,2,70,1,1656538979,2,1,,
3170,1,3170,0,False,active,0,2,28,1,1656538898,5,1,,
3171,1,3171,1,False,active,0,2,27,1,1656539013,9,1,,
3172,1,3172,0,False,active,0,0,25,1,1656538994,2,1,,
3173,1,3173,4,False,active,1,4,61,1,1656538954,12,1,,
3175,1,3175,0,False,active,0,6,28,1,1656539032,9,1,,
3177,1,3177,4,False,active,0,1,55,1,1656539034,7,1,,
3178,1,3178,0,False,active,0,3,75,1,1656538748,0,1,,
3179,1,3179,0,False,active,0,3,5,1,1656538831,15,1,,
3184,1,3184,1,False,active,0,2,6,1,1656538708,6,1,,
3185,1,3185,0,False,active,0,1,8,1,1656538974,13,1,,
3186,1,3186,0,False,active,20,1,0,1,1656538968,24,1,"{'dock_blocked_count': 20, 'active': True, 'off_dock_count': 0, 'region': 'NYC', 'station_id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 25443, 'off_dock_capacity': 100}",[{'id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c'}]
3187,1,3187,0,False,active,0,1,9,1,1656538511,12,1,,
3191,1,3191,2,False,active,0,0,1,1,1656537610,17,1,,
3192,1,3192,0,False,active,0,2,20,1,1656538446,0,1,,
3193,1,3193,1,False,active,0,1,7,1,1656538086,10,1,,
3194,1,3194,2,False,active,0,1,13,1,1656538594,8,1,,
3195,0,3195,0,False,active,3,0,31,1,1656533043,0,0,,
3196,1,3196,3,False,active,0,1,13,1,1656538452,4,1,,
3198,1,3198,4,False,active,0,2,11,1,1656539018,5,1,,
3199,1,3199,3,False,active,0,1,4,1,1656538964,9,1,,
3201,1,3201,5,False,active,0,0,8,1,1656537321,10,1,,
3202,1,3202,0,False,active,0,1,12,1,1656538955,5,1,,
3203,1,3203,3,False,active,0,1,1,1,1656538774,24,1,,
3205,1,3205,5,False,active,0,1,5,1,1656539043,16,1,,
3206,1,3206,9,False,active,0,1,4,1,1656538569,21,1,,
3207,1,3207,3,False,active,0,1,10,1,1656538853,15,1,,
3209,1,3209,3,False,active,1,2,5,1,1656538929,14,1,,
3210,1,3210,1,False,active,0,2,2,1,1656538848,14,1,,
3211,1,3211,1,False,active,0,0,0,1,1656538797,22,1,,
3212,1,3212,4,False,active,0,0,13,1,1656538974,9,1,,
3213,1,3213,1,False,active,0,0,4,1,1656538777,18,1,,
3214,1,3214,1,False,active,0,2,7,1,1656539002,13,1,,
3220,1,3220,13,False,active,0,1,1,1,1656526597,16,1,,
3221,1,3221,0,False,active,0,0,19,1,1656538138,8,1,,
3225,1,3225,4,False,active,0,1,8,1,1656538950,5,1,,
3226,1,3226,1,False,active,0,1,40,1,1656538443,4,1,,
3231,1,3231,0,False,active,0,3,32,1,1656538769,3,1,,
3232,1,3232,0,False,active,0,1,3,1,1656538911,42,1,,
3233,1,3233,0,False,active,0,1,18,1,1656538974,2,1,,
3235,1,3235,0,False,active,0,4,29,1,1656538582,1,1,,
3236,1,3236,1,False,active,0,1,18,1,1656538979,14,1,,
3238,1,3238,0,False,active,0,4,31,1,1656539039,0,1,,
3241,1,3241,0,False,active,0,1,16,1,1656538620,2,1,,
3242,1,3242,0,False,active,0,1,0,1,1656538953,58,1,,
3243,1,3243,1,False,active,0,0,22,1,1656538865,7,1,,
3244,1,3244,1,False,active,0,2,52,1,1656539038,25,1,,
3246,1,3246,1,False,active,0,0,18,1,1656538986,30,1,,
3249,1,3249,0,False,active,0,0,2,1,1656538559,17,1,,
3254,1,3254,0,False,active,0,3,3,1,1656538911,23,1,,
