station_id,num_bikes_disabled,num_docks_disabled,legacy_id,is_installed,num_ebikes_available,is_renting,num_bikes_available,num_docks_available,last_reported,is_returning,eightd_has_available_keys,station_status,valet,eightd_active_station_services
461,2,0,461,1,0,1,8,46,1656533186,1,False,active,,
462,5,0,462,1,4,1,39,31,1656533287,1,False,active,,
464,3,0,464,1,1,1,44,32,1656533234,1,False,active,,
465,4,0,465,1,7,1,23,10,1656533374,1,False,active,,
466,0,0,466,1,0,1,25,9,1656533342,1,False,active,,
468,4,0,468,1,0,1,1,74,1656533207,1,False,active,,
469,1,0,469,1,1,1,5,79,1656533369,1,False,active,,
470,2,0,470,1,2,1,10,72,1656532814,1,False,active,,
471,2,0,471,1,3,1,29,0,1656533346,1,False,active,,
472,2,0,472,1,1,1,17,36,1656533353,1,False,active,,
473,2,0,473,1,1,1,49,13,1656533344,1,False,active,,
474,3,0,474,1,1,1,33,5,1656533287,1,False,active,,
476,0,0,476,1,0,1,1,63,1656533317,1,False,active,,
477,1,0,477,1,40,0,69,1,1656533224,0,False,active,,
478,4,0,478,1,0,1,9,24,1656533304,1,False,active,,
479,0,0,479,1,2,1,11,19,1656533383,1,False,active,,
480,1,0,480,1,1,1,1,26,1656533123,1,False,active,,
481,4,0,481,1,1,1,14,7,1656533159,1,False,active,,
482,4,0,482,1,1,1,16,58,1656533272,1,False,active,,
483,0,0,483,1,1,1,10,26,1656533370,1,False,active,,
484,3,47,484,1,3,1,16,0,1656533363,1,False,active,"{'valet_revision': 42497, 'region': 'BKN', 'off_dock_count': 101, 'off_dock_capacity': 120, 'station_id': '66dc48ef-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 46, 'active': False}",[{'id': '66dc48ef-0aca-11e7-82f6-3863bb44ef7c'}]
485,2,0,485,1,1,1,8,29,1656533185,1,False,active,,
486,0,0,486,1,0,1,0,0,86400,1,False,active,,
488,4,0,488,1,3,1,11,29,1656533365,1,False,active,,
489,3,0,489,1,0,1,22,23,1656533316,1,False,active,,
490,0,0,490,1,4,1,7,59,1656533304,1,False,active,"{'valet_revision': 12025, 'region': 'BKN', 'off_dock_count': 2, 'off_dock_capacity': 120, 'station_id': '66dc686c-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 0, 'active': True}",[{'id': '66dc686c-0aca-11e7-82f6-3863bb44ef7c'}]
494,1,0,494,1,3,1,4,61,1656533008,1,False,active,,
495,2,0,495,1,1,1,2,34,1656533364,1,False,active,,
496,5,0,496,1,3,1,58,2,1656533345,1,False,active,,
497,0,0,497,0,0,0,0,0,86400,0,False,out_of_service,,
500,4,0,500,1,0,1,32,41,1656533307,1,False,active,,
501,2,0,501,1,0,1,10,71,1656533312,1,False,active,,
502,2,0,502,1,0,1,1,33,1656533199,1,False,active,,
503,3,0,503,1,0,1,16,10,1656533365,1,False,active,,
504,2,0,504,1,1,1,2,50,1656533060,1,False,active,,
505,2,0,505,1,1,1,14,35,1656533176,1,False,active,,
507,4,0,507,1,1,1,41,34,1656533357,1,False,active,,
508,0,0,508,1,1,1,4,21,1656533296,1,False,active,,
509,1,0,509,1,8,1,14,46,1656533379,1,False,active,,
510,2,45,510,1,11,1,32,0,1656533315,1,False,active,"{'valet_revision': 13475, 'region': 'BKN', 'off_dock_count': 70, 'off_dock_capacity': 120, 'station_id': '66dc7b10-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 45, 'active': True}",[{'id': '66dc7b10-0aca-11e7-82f6-3863bb44ef7c'}]
511,1,0,511,1,0,1,5,25,1656533331,1,False,active,,
512,2,0,512,1,2,1,16,11,1656533352,1,False,active,,
513,4,1,513,1,1,1,1,23,1656533194,1,False,active,,
514,9,0,514,1,0,1,17,24,1656533360,1,False,active,,
515,2,0,515,1,0,1,1,76,1656533379,1,False,active,,
516,2,0,516,1,0,1,15,31,1656533189,1,False,active,,
522,3,3,522,1,2,1,53,16,1656533215,1,False,active,,
525,0,0,525,1,2,1,38,18,1656532942,1,False,active,,
526,1,0,526,1,2,1,29,10,1656533167,1,False,active,,
528,4,0,528,1,0,1,8,27,1656533296,1,False,active,,
529,5,0,529,1,14,1,35,1,1656533361,1,False,active,,
530,1,0,530,1,2,1,3,20,1656533285,1,False,active,,
531,1,0,531,1,1,1,56,9,1656532796,1,False,active,,
532,3,0,532,1,1,1,30,10,1656533378,1,False,active,,
536,0,1,536,1,0,1,14,14,1656533292,1,False,active,,
537,8,0,537,1,1,1,5,40,1656533267,1,False,active,,
539,3,0,539,1,1,1,28,0,1656533323,1,False,active,,
540,4,0,540,1,1,1,12,37,1656533307,1,False,active,,
545,0,0,545,1,0,1,8,17,1656533087,1,False,active,,
546,2,0,546,1,0,1,31,11,1656532653,1,False,active,,
2000,2,0,2000,1,0,1,54,1,1656533101,1,False,active,,
2002,5,0,2002,1,1,1,49,3,1656533178,1,False,active,,
2003,4,0,2003,1,1,1,4,46,1656533305,1,False,active,,
2006,7,0,2006,1,1,1,2,64,1656533364,1,False,active,,
2008,3,0,2008,1,0,1,26,5,1656533169,1,False,active,,
2009,2,0,2009,1,2,1,29,4,1656533275,1,False,active,,
2010,4,0,2010,1,0,1,21,17,1656532909,1,False,active,,
2012,3,0,2012,1,0,1,1,37,1656533358,1,False,active,,
2021,1,0,2021,1,4,1,12,52,1656533262,1,False,active,,
2022,0,0,2022,1,0,1,3,30,1656532966,1,False,active,,
3016,0,0,3016,1,0,1,54,0,1656533374,1,False,active,,
3041,0,0,3041,1,0,1,20,4,1656533020,1,False,active,,
3042,3,0,3042,1,3,1,15,1,1656533108,1,False,active,,
3043,1,0,3043,1,3,1,14,4,1656532965,1,False,active,,
3044,0,0,3044,1,0,1,20,7,1656532062,1,False,active,,
3046,1,0,3046,1,0,1,12,5,1656532423,1,False,active,,
3047,3,0,3047,1,0,1,12,6,1656531776,1,False,active,,
3048,1,0,3048,1,1,1,6,12,1656533077,1,False,active,,
3049,1,0,3049,1,0,1,3,14,1656532703,1,False,active,,
3050,1,0,3050,1,1,1,2,18,1656533110,1,False,active,,
3052,2,0,3052,1,0,1,4,17,1656533081,1,False,active,,
3053,2,0,3053,1,0,1,4,17,1656532699,1,False,active,,
3054,1,0,3054,1,0,1,2,16,1656533199,1,False,active,,
3055,0,0,3055,1,1,1,15,7,1656532976,1,False,active,,
3056,0,0,3056,1,1,1,22,1,1656533106,1,False,active,,
3057,1,0,3057,1,0,1,2,14,1656533363,1,False,active,,
3058,0,0,3058,1,0,1,2,22,1656531478,1,False,active,,
3059,0,0,3059,1,0,1,10,9,1656532812,1,False,active,,
3060,0,0,3060,1,2,1,12,7,1656532928,1,False,active,,
3061,0,0,3061,1,0,1,12,9,1656528809,1,False,active,,
3062,0,0,3062,1,0,1,22,1,1656532892,1,False,active,,
3063,2,0,3063,1,0,1,17,1,1656531743,1,False,active,,
3064,1,0,3064,1,0,1,5,17,1656532712,1,False,active,,
3065,0,0,3065,1,0,1,29,2,1656531914,1,False,active,,
3066,0,0,3066,1,0,1,15,4,1656532033,1,False,active,,
3067,0,0,3067,1,0,1,24,3,1656533324,1,False,active,,
3068,0,0,3068,1,0,1,42,0,1656531008,1,False,active,,
3069,1,1,3069,1,0,1,25,2,1656533287,1,False,active,,
3070,0,0,3070,1,0,1,18,5,1656531845,1,False,active,,
3071,0,0,3071,1,0,1,16,3,1656532880,1,False,active,,
3072,1,0,3072,1,0,1,20,3,1656526611,1,False,active,,
3074,2,0,3074,1,0,1,38,2,1656533065,1,False,active,,
3075,0,0,3075,1,0,1,30,3,1656532208,1,False,active,,
3076,0,0,3076,1,0,1,20,15,1656532708,1,False,active,,
3077,1,0,3077,1,4,1,31,1,1656533205,1,False,active,,
3078,2,0,3078,1,0,1,20,4,1656533265,1,False,active,,
3080,1,0,3080,1,0,1,4,16,1656532830,1,False,active,,
3081,2,0,3081,1,1,1,26,1,1656533355,1,False,active,,
3082,1,0,3082,1,4,1,23,1,1656533339,1,False,active,,
3083,2,0,3083,1,0,1,27,1,1656533062,1,False,active,,
3085,3,0,3085,1,0,1,17,5,1656532742,1,False,active,,
3086,4,0,3086,1,0,1,23,3,1656532993,1,False,active,,
3087,0,0,3087,1,1,1,30,0,1656532872,1,False,active,,
3088,2,0,3088,1,0,1,17,0,1656531771,1,False,active,,
3092,2,0,3092,1,0,1,24,1,1656533310,1,False,active,,
3093,1,0,3093,1,0,1,25,2,1656533379,1,False,active,,
3094,0,0,3094,1,0,1,18,0,1656532661,1,False,active,,
3095,1,0,3095,1,0,1,18,7,1656533073,1,False,active,,
3096,2,0,3096,1,0,1,35,2,1656532481,1,False,active,,
3100,2,0,3100,1,1,1,40,9,1656533168,1,False,active,,
3101,1,0,3101,1,1,1,24,2,1656533112,1,False,active,,
3102,2,0,3102,1,1,1,24,1,1656533188,1,False,active,,
3105,0,0,3105,1,0,1,54,0,1656533117,1,False,active,,
3106,48,0,3106,1,2,1,2,1,1656533224,1,False,active,,
3107,3,0,3107,1,0,1,35,1,1656533227,1,False,active,,
3108,2,0,3108,1,1,1,32,17,1656533272,1,False,active,,
3109,1,0,3109,1,0,1,30,0,1656528396,1,False,active,,
3110,3,0,3110,1,1,1,24,0,1656533384,1,False,active,,
3112,3,0,3112,1,0,1,23,4,1656533379,1,False,active,,
3113,1,0,3113,1,2,1,25,1,1656533350,1,False,active,,
3115,0,0,3115,1,0,1,43,6,1656533306,1,False,active,,
3116,0,0,3116,1,0,1,16,19,1656531316,1,False,active,,
3117,3,0,3117,1,1,1,13,11,1656532715,1,False,active,,
3118,0,1,3118,1,0,1,34,7,1656533177,1,False,active,,
3119,3,0,3119,1,1,1,33,9,1656533116,1,False,active,,
3121,3,1,3121,1,1,1,12,10,1656533367,1,False,active,,
3122,2,0,3122,1,1,0,76,1,1656487605,0,False,active,,
3123,2,0,3123,1,1,1,27,18,1656533215,1,False,active,,
3124,0,0,3124,1,1,1,28,15,1656533228,1,False,active,,
3125,0,0,3125,1,0,1,21,2,1656531548,1,False,active,,
3126,2,0,3126,1,0,1,22,10,1656532792,1,False,active,,
3127,1,0,3127,1,0,1,30,3,1656533330,1,False,active,,
3128,0,0,3128,1,0,1,23,4,1656533160,1,False,active,,
3129,4,0,3129,1,0,1,11,23,1656533238,1,False,active,,
3130,0,0,3130,1,0,1,18,17,1656533353,1,False,active,,
3131,2,0,3131,1,1,1,1,33,1656533173,1,False,active,,
3132,1,0,3132,1,3,1,24,10,1656533313,1,False,active,,
3134,4,0,3134,1,0,1,14,33,1656533381,1,False,active,,
3135,0,0,3135,1,0,1,1,39,1656533384,1,False,active,,
3136,1,0,3136,1,0,1,4,45,1656533299,1,False,active,,
3137,6,0,3137,1,2,1,15,8,1656533333,1,False,active,,
3139,0,0,3139,0,0,0,0,0,86400,0,False,out_of_service,,
3140,6,0,3140,1,2,1,8,43,1656532954,1,False,active,,
3141,5,45,3141,1,0,1,19,0,1656533337,1,False,active,"{'valet_revision': 52382, 'region': 'BKN', 'off_dock_count': 64, 'off_dock_capacity': 120, 'station_id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 45, 'active': True}",[{'id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}]
3142,5,1,3142,1,0,1,10,29,1656533333,1,False,active,,
3143,1,0,3143,1,0,1,2,44,1656533060,1,False,active,,
3144,2,0,3144,1,2,1,5,39,1656533380,1,False,active,,
3145,2,0,3145,1,1,1,1,42,1656533298,1,False,active,,
3146,3,0,3146,1,2,1,4,40,1656533204,1,False,active,,
3147,2,0,3147,1,2,1,12,24,1656533310,1,False,active,,
3148,5,0,3148,1,1,1,3,22,1656533293,1,False,active,,
3150,0,0,3150,1,0,1,1,46,1656533251,1,False,active,,
3151,3,0,3151,1,0,1,1,43,1656533285,1,False,active,,
3152,2,0,3152,1,3,1,5,34,1656533034,1,False,active,,
3154,0,0,3154,1,1,1,2,44,1656533384,1,False,active,,
3156,3,0,3156,1,1,1,15,19,1656533354,1,False,active,,
3157,2,0,3157,1,0,1,6,19,1656533000,1,False,active,,
3158,2,0,3158,1,3,1,3,26,1656533176,1,False,active,,
3159,1,0,3159,1,2,1,5,25,1656533178,1,False,active,,
3160,3,0,3160,1,2,1,5,30,1656533138,1,False,active,,
3161,1,0,3161,1,0,1,1,57,1656533372,1,False,active,,
3163,4,0,3163,1,2,1,13,26,1656533357,1,False,active,,
3164,3,0,3164,1,3,1,5,58,1656533279,1,False,active,,
3165,3,0,3165,1,0,1,5,41,1656533369,1,False,active,,
3166,1,0,3166,1,3,1,5,35,1656533188,1,False,active,,
3167,4,0,3167,1,4,1,5,45,1656533346,1,False,active,,
3169,1,0,3169,1,1,1,2,71,1656533160,1,False,active,,
3170,2,0,3170,1,3,1,5,28,1656533029,1,False,active,,
3171,0,0,3171,1,4,1,4,34,1656533343,1,False,active,,
3172,2,0,3172,1,1,1,4,21,1656533314,1,False,active,,
3173,3,1,3173,1,2,1,8,66,1656532655,1,False,active,,
3175,5,1,3175,1,0,1,4,33,1656533355,1,False,active,,
3177,1,0,3177,1,0,1,1,61,1656532981,1,False,active,,
3178,3,0,3178,1,0,1,0,75,1656531489,1,False,active,,
3179,2,0,3179,1,0,1,15,6,1656531450,1,False,active,,
3184,2,0,3184,1,0,1,9,3,1656530886,1,False,active,,
3185,1,0,3185,1,4,1,21,0,1656532747,1,False,active,,
3186,1,20,3186,1,6,1,22,0,1656533312,1,False,active,"{'valet_revision': 25416, 'region': 'NYC', 'off_dock_count': 0, 'off_dock_capacity': 100, 'station_id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c', 'dock_blocked_count': 20, 'active': True}",[{'id': '66dd59d5-0aca-11e7-82f6-3863bb44ef7c'}]
3187,1,0,3187,1,0,1,13,8,1656532244,1,False,active,,
3191,0,0,3191,1,0,1,14,4,1656528545,1,False,active,,
3192,2,0,3192,1,0,1,1,19,1656532954,1,False,active,,
3193,1,0,3193,1,0,1,10,7,1656530837,1,False,active,,
3194,1,0,3194,1,6,1,12,9,1656533352,1,False,active,,
3195,0,3,3195,1,0,0,0,31,1656533043,0,False,active,,
3196,1,0,3196,1,3,1,4,13,1656528592,1,False,active,,
3198,1,0,3198,1,4,1,6,11,1656531077,1,False,active,,
3199,1,0,3199,1,4,1,12,1,1656533041,1,False,active,,
3201,0,0,3201,1,6,1,11,7,1656524840,1,False,active,,
3202,1,0,3202,1,1,1,16,1,1656533338,1,False,active,,
3203,0,0,3203,1,3,1,24,2,1656533206,1,False,active,,
3205,1,0,3205,1,2,1,14,7,1656533117,1,False,active,,
3206,1,0,3206,1,10,1,21,4,1656533185,1,False,active,,
3207,1,0,3207,1,2,1,18,7,1656530532,1,False,active,,
3209,1,1,3209,1,6,1,14,6,1656533318,1,False,active,,
3210,2,0,3210,1,1,1,12,4,1656530272,1,False,active,,
3211,0,0,3211,1,1,1,20,2,1656532885,1,False,active,,
3212,2,0,3212,1,5,1,11,9,1656532867,1,False,active,,
3213,0,0,3213,1,0,1,10,12,1656532914,1,False,active,,
3214,2,0,3214,1,0,1,15,5,1656533253,1,False,active,,
3220,1,0,3220,1,13,1,16,1,1656526597,1,False,active,,
3221,0,0,3221,1,3,1,16,11,1656531953,1,False,active,,
3225,1,0,3225,1,5,1,5,8,1656532640,1,False,active,,
3226,0,0,3226,1,1,1,2,43,1656533378,1,False,active,,
3231,1,0,3231,1,2,1,3,34,1656533291,1,False,active,,
3232,1,0,3232,1,0,1,45,0,1656532453,1,False,active,,
3233,3,0,3233,1,0,1,0,17,1656533027,1,False,active,,
3235,4,0,3235,1,1,1,11,19,1656533239,1,False,active,,
3236,3,0,3236,1,2,1,11,19,1656533255,1,False,active,,
3238,3,0,3238,1,1,1,4,28,1656533366,1,False,active,,
3241,1,0,3241,1,0,1,0,18,1656533160,1,False,active,,
3242,1,0,3242,1,0,1,57,1,1656533131,1,False,active,,
